"pglfs","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","16-34 Jahre alt","(Fach-)Abitur","56","0.0483042196637008","0.0373660030541548","0.0592424362732469"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","35-65 Jahre alt","Hauptschulabschluss","48","0.0109011896605527","0.00792590614554941","0.0138764731755559"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","35-65 Jahre alt","Realschulabschluss","45","0.0112679246361667","0.00840375358370075","0.0141320956886327"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","66 und älter","(noch) kein Abschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","66 und älter","Hauptschulabschluss","43","0.0155865079736889","0.0111488081285118","0.020024207818866"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","66 und älter","Realschulabschluss","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","66 und älter","(Fach-)Abitur","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2011","66 und älter","AkademikerInnen","","","",""
"Erwerbstätig","2011","16-34 Jahre alt","(noch) kein Abschluss","169","0.20350141243406","0.178842476536705","0.228160348331415"
"Erwerbstätig","2011","16-34 Jahre alt","Hauptschulabschluss","788","0.667306640924137","0.64235652332977","0.692256758518505"
"Erwerbstätig","2011","16-34 Jahre alt","Realschulabschluss","1421","0.78906641502439","0.771155239573963","0.806977590474817"
"Erwerbstätig","2011","16-34 Jahre alt","(Fach-)Abitur","787","0.569137185342468","0.543874302952181","0.594400067732754"
"Erwerbstätig","2011","16-34 Jahre alt","AkademikerInnen","743","0.839225754536093","0.815528671947555","0.862922837124631"
"Erwerbstätig","2011","35-65 Jahre alt","(noch) kein Abschluss","113","0.480926240320678","0.415641661554971","0.546210819086385"
"Erwerbstätig","2011","35-65 Jahre alt","Hauptschulabschluss","3075","0.665989447380394","0.652475403139949","0.679503491620839"
"Erwerbstätig","2011","35-65 Jahre alt","Realschulabschluss","4058","0.802621536385534","0.791821058820799","0.813422013950268"
"Erwerbstätig","2011","35-65 Jahre alt","(Fach-)Abitur","1493","0.812269868391337","0.794906704899287","0.829633031883387"
"Erwerbstätig","2011","35-65 Jahre alt","AkademikerInnen","3572","0.856845229775338","0.846258280285082","0.867432179265594"
"Erwerbstätig","2011","66 und älter","(noch) kein Abschluss","","","",""
"Erwerbstätig","2011","66 und älter","Hauptschulabschluss","87","0.0304587073091084","0.0243022110262816","0.0366152035919351"
"Erwerbstätig","2011","66 und älter","Realschulabschluss","","","",""
"Erwerbstätig","2011","66 und älter","(Fach-)Abitur","","","",""
"Erwerbstätig","2011","66 und älter","AkademikerInnen","85","0.0778247512352546","0.0619790113574225","0.0936704911130868"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","16-34 Jahre alt","(noch) kein Abschluss","48","0.0378555198314964","0.0261663715956993","0.0495446680672935"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","16-34 Jahre alt","AkademikerInnen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","35-65 Jahre alt","Hauptschulabschluss","59","0.0139266527316144","0.0105688935001371","0.0172844119630917"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","35-65 Jahre alt","Realschulabschluss","46","0.00827632036897971","0.00581792538601375","0.0107347153519457"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","35-65 Jahre alt","AkademikerInnen","45","0.0106307601848685","0.00753064307670332","0.0137308772930336"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","66 und älter","(noch) kein Abschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","66 und älter","Hauptschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","66 und älter","Realschulabschluss","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","66 und älter","(Fach-)Abitur","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2011","66 und älter","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","(noch) kein Abschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","Hauptschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","Realschulabschluss","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","(Fach-)Abitur","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2011","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","Hauptschulabschluss","98","0.053238475493552","0.0408420657134311","0.0656348852736729"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","Realschulabschluss","78","0.0335196278063897","0.0252550624614359","0.0417841931513435"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","(Fach-)Abitur","68","0.034860390823837","0.0251581060410743","0.0445626756065997"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","(noch) kein Abschluss","62","0.345144951373716","0.28144859986062","0.408841302886813"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","Hauptschulabschluss","900","0.212983503827228","0.201091250079041","0.224875757575416"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","Realschulabschluss","576","0.113402762180331","0.104772008659967","0.122033515700695"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","(Fach-)Abitur","206","0.0910499270870436","0.078333469419627","0.10376638475446"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","35-65 Jahre alt","AkademikerInnen","309","0.0805179830533131","0.0722186400633733","0.0888173260432529"
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","Hauptschulabschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","Realschulabschluss","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","(Fach-)Abitur","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2012","66 und älter","AkademikerInnen","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: 65 Jahre und älter","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: 65 Jahre und älter","2012","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: 65 Jahre und älter","2012","66 und älter","(noch) kein Abschluss","72","0.918195690246255","0.857760448645052","0.978630931847459"
"NE: 65 Jahre und älter","2012","66 und älter","Hauptschulabschluss","2740","0.924488727837983","0.914934867266515","0.934042588409451"
"NE: 65 Jahre und älter","2012","66 und älter","Realschulabschluss","741","0.913480395255916","0.894179557253251","0.932781233258582"
"NE: 65 Jahre und älter","2012","66 und älter","(Fach-)Abitur","207","0.903766242213133","0.866220067384815","0.94131241704145"
"NE: 65 Jahre und älter","2012","66 und älter","AkademikerInnen","992","0.875535623308359","0.856481328418657","0.894589918198061"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","(noch) kein Abschluss","597","0.568595147816692","0.538537843791239","0.598652451842145"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","Hauptschulabschluss","51","0.0391598742613438","0.0284493919453896","0.049870356577298"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","Realschulabschluss","97","0.0483409288361898","0.038492383330707","0.0581894743416726"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","(Fach-)Abitur","268","0.197052049685835","0.176011988539042","0.218092110832628"
"NE: derzeit in Ausbildung","2012","16-34 Jahre alt","AkademikerInnen","39","0.0349387998323788","0.0228066385820343","0.0470709610827233"
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: derzeit in Ausbildung","2012","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: derzeit in Ausbildung","2012","66 und älter","(noch) kein Abschluss","","","",""
"NE: derzeit in Ausbildung","2012","66 und älter","Hauptschulabschluss","","","",""
"NE: derzeit in Ausbildung","2012","66 und älter","Realschulabschluss","","","",""
"NE: derzeit in Ausbildung","2012","66 und älter","(Fach-)Abitur","","","",""
"NE: derzeit in Ausbildung","2012","66 und älter","AkademikerInnen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","Hauptschulabschluss","92","0.0370347261987502","0.0266074062245161","0.0474620461729842"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","Realschulabschluss","151","0.0468858460135435","0.0371792435660078","0.0565924484610792"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","(Fach-)Abitur","59","0.0165517873216585","0.00980322879325519","0.0233003458500619"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","16-34 Jahre alt","AkademikerInnen","78","0.0441883794291896","0.0306100311073078","0.0577667277510714"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","Realschulabschluss","78","0.00564061844016389","0.00360212762088712","0.00767910925944066"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","(Fach-)Abitur","58","0.0163184009853455","0.0107179576386517","0.0219188443320393"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","35-65 Jahre alt","AkademikerInnen","76","0.0141956406659761","0.0105873749199516","0.0178039064120005"
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","(noch) kein Abschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","Hauptschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","Realschulabschluss","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","(Fach-)Abitur","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2012","66 und älter","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","2012","35-65 Jahre alt","AkademikerInnen","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","(noch) kein Abschluss","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","Hauptschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","Realschulabschluss","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","(Fach-)Abitur","","","",""
"NE: im Militär-/Zivildienst","2012","66 und älter","AkademikerInnen","","","",""
"NE: arbeitslos registriert","2012","16-34 Jahre alt","(noch) kein Abschluss","36","0.0328135532052225","0.0220020105012827","0.0436250959091622"
"NE: arbeitslos registriert","2012","16-34 Jahre alt","Hauptschulabschluss","199","0.152665417284278","0.132806268984446","0.17252456558411"
"NE: arbeitslos registriert","2012","16-34 Jahre alt","Realschulabschluss","124","0.0558268482689964","0.0452848902302567","0.0663688063077361"
"NE: arbeitslos registriert","2012","16-34 Jahre alt","(Fach-)Abitur","33","0.0172002452109935","0.0103230292679122","0.0240774611540748"
"NE: arbeitslos registriert","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"NE: arbeitslos registriert","2012","35-65 Jahre alt","(noch) kein Abschluss","34","0.178144661361095","0.126879149184638","0.229410173537551"
"NE: arbeitslos registriert","2012","35-65 Jahre alt","Hauptschulabschluss","393","0.0757066663562403","0.068022951535532","0.0833903811769487"
"NE: arbeitslos registriert","2012","35-65 Jahre alt","Realschulabschluss","301","0.0536614593955687","0.0475276791246759","0.0597952396664616"
"NE: arbeitslos registriert","2012","35-65 Jahre alt","(Fach-)Abitur","81","0.0401710758472034","0.031491270569674","0.0488508811247328"
"NE: arbeitslos registriert","2012","35-65 Jahre alt","AkademikerInnen","101","0.0276129931968509","0.0226149274345343","0.0326110589591675"
"NE: arbeitslos registriert","2012","66 und älter","(noch) kein Abschluss","","","",""
"NE: arbeitslos registriert","2012","66 und älter","Hauptschulabschluss","","","",""
"NE: arbeitslos registriert","2012","66 und älter","Realschulabschluss","","","",""
"NE: arbeitslos registriert","2012","66 und älter","(Fach-)Abitur","","","",""
"NE: arbeitslos registriert","2012","66 und älter","AkademikerInnen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","(noch) kein Abschluss","54","0.044881211679846","0.0323160836658993","0.0574463396937926"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","(Fach-)Abitur","47","0.0333903910711416","0.0238876448934502","0.042893137248833"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2012","16-34 Jahre alt","AkademikerInnen","","","",""
