"pglfs","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","16-34 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","16-34 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","35-65 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","66 und älter","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2015","66 und älter","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","16-34 Jahre alt","maennlich","1341","0.0538502935892381","0.0473088443141926","0.0603917428642836"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","16-34 Jahre alt","weiblich","1110","0.0516688877211454","0.0451260761371092","0.0582116993051817"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","35-65 Jahre alt","maennlich","1422","0.0886760417345166","0.0821981979446715","0.0951538855243618"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","35-65 Jahre alt","weiblich","1746","0.148668666221687","0.141075619494174","0.1562617129492"
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","66 und älter","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2016","66 und älter","weiblich","","","",""
"NE: 65 Jahre und älter","2016","16-34 Jahre alt","maennlich","","","",""
"NE: 65 Jahre und älter","2016","16-34 Jahre alt","weiblich","","","",""
"NE: 65 Jahre und älter","2016","35-65 Jahre alt","maennlich","","","",""
"NE: 65 Jahre und älter","2016","35-65 Jahre alt","weiblich","","","",""
"NE: 65 Jahre und älter","2016","66 und älter","maennlich","2038","0.872874788175735","0.859389472819089","0.88636010353238"
"NE: 65 Jahre und älter","2016","66 und älter","weiblich","2282","0.924961312820158","0.91456105687731","0.935361568763005"
"NE: derzeit in Ausbildung","2016","16-34 Jahre alt","maennlich","712","0.14637706768794","0.136133067702093","0.156621067673787"
"NE: derzeit in Ausbildung","2016","16-34 Jahre alt","weiblich","658","0.138183047069913","0.127982939374109","0.148383154765716"
"NE: derzeit in Ausbildung","2016","35-65 Jahre alt","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","35-65 Jahre alt","weiblich","32","0.0015323428379288","0.000697505214565552","0.00236718046129205"
"NE: derzeit in Ausbildung","2016","66 und älter","maennlich","","","",""
"NE: derzeit in Ausbildung","2016","66 und älter","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","16-34 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","16-34 Jahre alt","weiblich","276","0.0736939837835206","0.0659713913032953","0.0814165762637458"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","35-65 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","35-65 Jahre alt","weiblich","171","0.0165958540759734","0.0138692450875176","0.0193224630644293"
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","66 und älter","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2016","66 und älter","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","16-34 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","16-34 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","35-65 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","35-65 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2016","66 und älter","maennlich","","","",""
"NE: im Militär-/Zivildienst","2016","66 und älter","weiblich","","","",""
"NE: arbeitslos registriert","2016","16-34 Jahre alt","maennlich","197","0.068414500966014","0.0610983029307135","0.0757306990013144"
"NE: arbeitslos registriert","2016","16-34 Jahre alt","weiblich","213","0.0482787350194528","0.041942917127825","0.0546145529110807"
"NE: arbeitslos registriert","2016","35-65 Jahre alt","maennlich","382","0.0607357176404127","0.055293111403099","0.0661783238777264"
"NE: arbeitslos registriert","2016","35-65 Jahre alt","weiblich","475","0.0510754036229427","0.0463766919478639","0.0557741152980214"
"NE: arbeitslos registriert","2016","66 und älter","maennlich","","","",""
"NE: arbeitslos registriert","2016","66 und älter","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","maennlich","48","0.0131909829903775","0.00988458486794418","0.0164973811128109"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","weiblich","58","0.0172866759722642","0.0134342080948655","0.0211391438496629"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","weiblich","39","0.00497155016333389","0.0034704118728966","0.00647268845377118"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","66 und älter","maennlich","37","0.0162162616477039","0.0111030416516419","0.0213294816437659"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2016","66 und älter","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","16-34 Jahre alt","maennlich","56","0.0210060817216223","0.0168502061783637","0.0251619572648808"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","16-34 Jahre alt","weiblich","77","0.0306384848755048","0.0255446321135704","0.0357323376374391"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","35-65 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","66 und älter","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2016","66 und älter","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","maennlich","35","0.0093389457752117","0.00655146755498582","0.0121264239954376"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","16-34 Jahre alt","weiblich","52","0.0150423099254125","0.0114445190825041","0.0186401007683208"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","35-65 Jahre alt","weiblich","51","0.00701480316905927","0.00523350684079267","0.00879609949732588"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","66 und älter","maennlich","44","0.0164562999368934","0.0113060036373725","0.0216065962364144"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2016","66 und älter","weiblich","","","",""
"Erwerbstätig","2016","16-34 Jahre alt","maennlich","2148","0.680795729251117","0.667286120587709","0.694305337914525"
"Erwerbstätig","2016","16-34 Jahre alt","weiblich","1894","0.610591983724332","0.596179200617179","0.625004766831485"
"Erwerbstätig","2016","35-65 Jahre alt","maennlich","5406","0.824473957594757","0.815805333331462","0.833142581858052"
"Erwerbstätig","2016","35-65 Jahre alt","weiblich","5789","0.754558561502012","0.745373597464311","0.763743525539713"
"Erwerbstätig","2016","66 und älter","maennlich","192","0.0779804961767587","0.0671254334244692","0.0888355589290482"
"Erwerbstätig","2016","66 und älter","weiblich","126","0.050010857108739","0.0414062489289285","0.0586154652885495"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","16-34 Jahre alt","maennlich","30","0.00591071426488113","0.00368928397142451","0.00813214455833774"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","16-34 Jahre alt","weiblich","52","0.0121486526081477","0.0089106312186634","0.015386673997632"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","35-65 Jahre alt","maennlich","50","0.00729724889547145","0.00535779205283628","0.00923670573810662"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","35-65 Jahre alt","weiblich","89","0.00954193685638483","0.00746705508181236","0.0116168186309573"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","66 und älter","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2016","66 und älter","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","16-34 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","16-34 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","35-65 Jahre alt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","66 und älter","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2016","66 und älter","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","16-34 Jahre alt","maennlich","1182","0.0497293917450651","0.0438769058153252","0.055581877674805"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","16-34 Jahre alt","weiblich","1071","0.0496136370170554","0.0435687350506918","0.0556585389834189"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","35-65 Jahre alt","maennlich","1168","0.0837590646697589","0.0777877685026596","0.0897303608368583"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","35-65 Jahre alt","weiblich","1765","0.151683393150795","0.14444298122154","0.158923805080049"
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","66 und älter","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2017","66 und älter","weiblich","","","",""
"NE: 65 Jahre und älter","2017","16-34 Jahre alt","maennlich","","","",""
"NE: 65 Jahre und älter","2017","16-34 Jahre alt","weiblich","","","",""
"NE: 65 Jahre und älter","2017","35-65 Jahre alt","maennlich","","","",""
"NE: 65 Jahre und älter","2017","35-65 Jahre alt","weiblich","35","0.003471007215838","0.00228390531429636","0.00465810911737964"
"NE: 65 Jahre und älter","2017","66 und älter","maennlich","2142","0.867697267127259","0.854407806884831","0.880986727369687"
"NE: 65 Jahre und älter","2017","66 und älter","weiblich","2361","0.911794187716091","0.900870253469097","0.922718121963084"
"NE: derzeit in Ausbildung","2017","16-34 Jahre alt","maennlich","829","0.14578214299791","0.136281639018467","0.155282646977353"
"NE: derzeit in Ausbildung","2017","16-34 Jahre alt","weiblich","784","0.137617077145984","0.128026938843262","0.147207215448706"
"NE: derzeit in Ausbildung","2017","35-65 Jahre alt","maennlich","","","",""
"NE: derzeit in Ausbildung","2017","35-65 Jahre alt","weiblich","38","0.0019726830206775","0.00107708084348527","0.00286828519786973"
"NE: derzeit in Ausbildung","2017","66 und älter","maennlich","","","",""
"NE: derzeit in Ausbildung","2017","66 und älter","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","16-34 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","16-34 Jahre alt","weiblich","407","0.0687384056382151","0.0616951377768074","0.0757816734996229"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","35-65 Jahre alt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","35-65 Jahre alt","weiblich","216","0.0199035118455876","0.0170843854657445","0.0227226382254307"
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","66 und älter","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2017","66 und älter","weiblich","","","",""
"NE: im Militär-/Zivildienst","2017","16-34 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","16-34 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2017","35-65 Jahre alt","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","35-65 Jahre alt","weiblich","","","",""
"NE: im Militär-/Zivildienst","2017","66 und älter","maennlich","","","",""
"NE: im Militär-/Zivildienst","2017","66 und älter","weiblich","","","",""
"NE: arbeitslos registriert","2017","16-34 Jahre alt","maennlich","466","0.0738982954163223","0.066855311308858","0.0809412795237866"
"NE: arbeitslos registriert","2017","16-34 Jahre alt","weiblich","324","0.0438610307804817","0.0381601946429439","0.0495618669180194"
"NE: arbeitslos registriert","2017","35-65 Jahre alt","maennlich","767","0.061762383851131","0.0565735913635279","0.066951176338734"
"NE: arbeitslos registriert","2017","35-65 Jahre alt","weiblich","659","0.0468664140524207","0.0426003927251229","0.0511324353797185"
"NE: arbeitslos registriert","2017","66 und älter","maennlich","","","",""
"NE: arbeitslos registriert","2017","66 und älter","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","16-34 Jahre alt","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","16-34 Jahre alt","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","35-65 Jahre alt","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","35-65 Jahre alt","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","66 und älter","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","66 und älter","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","16-34 Jahre alt","maennlich","74","0.0146531583154598","0.01141818768935","0.0178881289415695"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","16-34 Jahre alt","weiblich","111","0.0309611746680355","0.0261392776018688","0.0357830717342021"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","35-65 Jahre alt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","35-65 Jahre alt","weiblich","33","0.00251506825815718","0.00150408646794018","0.00352605004837419"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","66 und älter","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","66 und älter","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","16-34 Jahre alt","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","16-34 Jahre alt","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","35-65 Jahre alt","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","35-65 Jahre alt","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","66 und älter","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","66 und älter","weiblich","","","",""
"Erwerbstätig","2017","16-34 Jahre alt","maennlich","2608","0.68181647224835","0.669276899273973","0.694356045222726"
"Erwerbstätig","2017","16-34 Jahre alt","weiblich","2115","0.644160024581414","0.630832089022389","0.657487960140439"
"Erwerbstätig","2017","35-65 Jahre alt","maennlich","6133","0.829932764043145","0.821834729244037","0.838030798842252"
"Erwerbstätig","2017","35-65 Jahre alt","weiblich","6522","0.752142184255651","0.743427201026369","0.760857167484932"
"Erwerbstätig","2017","66 und älter","maennlich","227","0.088987778040696","0.0778200172487292","0.100155538832663"
"Erwerbstätig","2017","66 und älter","weiblich","147","0.0557181177326018","0.0468826181099552","0.0645536173552485"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","16-34 Jahre alt","maennlich","58","0.0116498750490536","0.00876101701077674","0.0145387330873304"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","16-34 Jahre alt","weiblich","63","0.0083172381681057","0.00578901979829749","0.0108454565379139"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","35-65 Jahre alt","maennlich","74","0.00898594878379907","0.00695186080757734","0.0110200367600208"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","35-65 Jahre alt","weiblich","74","0.0106191180081637","0.00855020965171489","0.0126880263646125"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","66 und älter","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","66 und älter","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","16-34 Jahre alt","maennlich","72","0.019373006395097","0.015662265854195","0.023083746935999"
