year,bula_h,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Thuringa,East,Apprentice/ Trainee/ Intern,0.05384,66,1036,0.04009,0.06759
2018,Thuringa,East,Not employed: Pensioner,0.25834,249,1036,0.23167,0.28501
2018,Thuringa,East,Not employed: registered unemployed,0.06435,106,1036,0.04941,0.07930
2018,Thuringa,East,Not employed: no further information,0.05310,71,1036,0.03944,0.06676
2019,Schleswig-Holstein,West,Self-employed,0.03274,101,1165,0.02252,0.04297
2019,Schleswig-Holstein,West,Blue-collar worker,0.10871,128,1165,0.09083,0.12660
2019,Schleswig-Holstein,West,Civil servant,0.05640,50,1165,0.04315,0.06965
2019,Schleswig-Holstein,West,White-collar worker,0.37423,363,1165,0.34643,0.40203
2019,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.03991,66,1165,0.02867,0.05116
2019,Schleswig-Holstein,West,Not employed: Pensioner,0.28348,195,1165,0.25759,0.30937
2019,Schleswig-Holstein,West,Not employed: registered unemployed,0.03736,149,1165,0.02646,0.04825
2019,Schleswig-Holstein,West,Not employed: no further information,0.06566,113,1165,0.05143,0.07989
2019,Hamburg,West,Self-employed,0.06808,86,511,0.04622,0.08994
2019,Hamburg,West,White-collar worker,0.39105,213,511,0.34869,0.43340
2019,Hamburg,West,Not employed: Pensioner,0.28293,106,511,0.24384,0.32203
2019,Hamburg,West,Not employed: registered unemployed,0.04020,62,511,0.02315,0.05725
2019,Hamburg,West,Not employed: no further information,0.07127,44,511,0.04894,0.09360
2019,Lower Saxony,West,Self-employed,0.04981,204,2954,0.04196,0.05765
2019,Lower Saxony,West,Blue-collar worker,0.12242,323,2954,0.11059,0.13424
2019,Lower Saxony,West,Civil servant,0.04280,115,2954,0.03550,0.05010
2019,Lower Saxony,West,White-collar worker,0.35689,1025,2954,0.33961,0.37417
2019,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.07209,228,2954,0.06276,0.08142
2019,Lower Saxony,West,Not employed: Pensioner,0.26385,507,2954,0.24796,0.27975
2019,Lower Saxony,West,Not employed: registered unemployed,0.04729,193,2954,0.03963,0.05495
2019,Lower Saxony,West,Not employed: no further information,0.04299,359,2954,0.03567,0.05031
2019,Bremen,West,White-collar worker,0.37115,89,201,0.30420,0.43811
2019,Bremen,West,Not employed: Pensioner,0.29233,44,201,0.22930,0.35537
2019,Bremen,West,Not employed: registered unemployed,0.06621,68,201,0.03175,0.10067
2019,North Rhine-Westphalia,West,Self-employed,0.05090,525,6298,0.04548,0.05633
2019,North Rhine-Westphalia,West,Blue-collar worker,0.10198,568,6298,0.09450,0.10945
2019,North Rhine-Westphalia,West,Civil servant,0.03544,213,6298,0.03088,0.04001
2019,North Rhine-Westphalia,West,White-collar worker,0.38076,2227,6298,0.36877,0.39275
2019,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.05751,433,6298,0.05176,0.06326
2019,North Rhine-Westphalia,West,Not employed: Pensioner,0.25072,1062,6298,0.24002,0.26143
2019,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05046,557,6298,0.04505,0.05587
2019,North Rhine-Westphalia,West,Not employed: no further information,0.06678,713,6298,0.06061,0.07294
2019,Hesse,West,Self-employed,0.05424,210,2012,0.04434,0.06414
2019,Hesse,West,Blue-collar worker,0.08191,165,2012,0.06992,0.09389
2019,Hesse,West,Civil servant,0.04063,70,2012,0.03201,0.04926
2019,Hesse,West,White-collar worker,0.42504,770,2012,0.40343,0.44665
2019,Hesse,West,Apprentice/ Trainee/ Intern,0.05841,127,2012,0.04816,0.06866
2019,Hesse,West,Not employed: Pensioner,0.21079,291,2012,0.19296,0.22862
2019,Hesse,West,Not employed: registered unemployed,0.05043,140,2012,0.04086,0.05999
2019,Hesse,West,Not employed: no further information,0.06842,239,2012,0.05738,0.07945
2019,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03990,133,1663,0.03049,0.04931
2019,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.13078,201,1663,0.11457,0.14699
2019,"Rhineland-Palatinate, Saarland",West,Civil servant,0.03987,57,1663,0.03046,0.04927
2019,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.34658,554,1663,0.32370,0.36946
2019,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.05395,116,1663,0.04309,0.06481
2019,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.30158,325,1663,0.27952,0.32365
2019,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.03338,105,1663,0.02475,0.04202
2019,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.05083,172,1663,0.04027,0.06139
2019,Baden-Wuerttemberg,West,Self-employed,0.05059,304,3198,0.04299,0.05819
2019,Baden-Wuerttemberg,West,Blue-collar worker,0.12739,359,3198,0.11584,0.13895
2019,Baden-Wuerttemberg,West,Civil servant,0.03596,108,3198,0.02951,0.04242
2019,Baden-Wuerttemberg,West,White-collar worker,0.38502,1188,3198,0.36815,0.40188
2019,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.06490,215,3198,0.05637,0.07344
2019,Baden-Wuerttemberg,West,Not employed: Pensioner,0.25559,529,3198,0.24047,0.27071
2019,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02299,215,3198,0.01780,0.02819
2019,Baden-Wuerttemberg,West,Not employed: no further information,0.05436,280,3198,0.04650,0.06222
2019,Bavaria,West,Self-employed,0.06200,461,4343,0.05482,0.06917
2019,Bavaria,West,Blue-collar worker,0.12533,514,4343,0.11548,0.13518
2019,Bavaria,West,Civil servant,0.03241,143,4343,0.02714,0.03767
2019,Bavaria,West,White-collar worker,0.39176,1598,4343,0.37724,0.40628
2019,Bavaria,West,Apprentice/ Trainee/ Intern,0.04881,278,4343,0.04241,0.05522
2019,Bavaria,West,Not employed: Pensioner,0.26376,837,4343,0.25065,0.27686
2019,Bavaria,West,Not employed: registered unemployed,0.02185,216,4343,0.01750,0.02620
2019,Bavaria,West,Not employed: no further information,0.05067,296,4343,0.04415,0.05719
2019,Berlin,Does not apply,White-collar worker,0.44751,34,34,0.27786,0.61717
2019,Berlin,West,Self-employed,0.05683,80,593,0.03818,0.07548
2019,Berlin,West,Blue-collar worker,0.07323,46,593,0.05224,0.09422
2019,Berlin,West,White-collar worker,0.40719,241,593,0.36761,0.44676
2019,Berlin,West,Not employed: Pensioner,0.21038,109,593,0.17755,0.24321
2019,Berlin,West,Not employed: registered unemployed,0.07453,64,593,0.05337,0.09568
2019,Berlin,West,Not employed: no further information,0.07666,53,593,0.05522,0.09809
2019,Berlin,East,Self-employed,0.08298,40,338,0.05352,0.11243
2019,Berlin,East,White-collar worker,0.45987,184,338,0.40666,0.51308
2019,Berlin,East,Not employed: Pensioner,0.26544,82,338,0.21829,0.31258
2019,Berlin,East,Not employed: no further information,0.03118,32,338,0.01262,0.04974
2019,Brandenburg,East,Self-employed,0.04528,95,1224,0.03362,0.05693
2019,Brandenburg,East,Blue-collar worker,0.12208,141,1224,0.10373,0.14042
2019,Brandenburg,East,Civil servant,0.03778,32,1224,0.02710,0.04847
2019,Brandenburg,East,White-collar worker,0.31855,383,1224,0.29244,0.34467
2019,Brandenburg,East,Apprentice/ Trainee/ Intern,0.05184,58,1224,0.03942,0.06427
2019,Brandenburg,East,Not employed: Pensioner,0.30392,312,1224,0.27814,0.32969
2019,Brandenburg,East,Not employed: registered unemployed,0.06347,101,1224,0.04981,0.07714
2019,Brandenburg,East,Not employed: no further information,0.05365,102,1224,0.04102,0.06628
2019,Mecklenburg-Western Pomerania,East,Self-employed,0.05309,77,614,0.03534,0.07084
2019,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.13654,59,614,0.10936,0.16372
2019,Mecklenburg-Western Pomerania,East,White-collar worker,0.33016,205,614,0.29293,0.36739
2019,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.32453,183,614,0.28747,0.36159
2019,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.04792,47,614,0.03101,0.06483
2019,Mecklenburg-Western Pomerania,East,Not employed: no further information,0.04567,43,614,0.02914,0.06220
2019,Saxony,East,Self-employed,0.05643,171,1722,0.04552,0.06733
2019,Saxony,East,Blue-collar worker,0.14059,202,1722,0.12417,0.15701
2019,Saxony,East,White-collar worker,0.41903,658,1722,0.39572,0.44234
2019,Saxony,East,Apprentice/ Trainee/ Intern,0.03897,83,1722,0.02982,0.04811
2019,Saxony,East,Not employed: Pensioner,0.26600,407,1722,0.24513,0.28688
2019,Saxony,East,Not employed: registered unemployed,0.03609,103,1722,0.02728,0.04490
2019,Saxony,East,Not employed: no further information,0.03045,98,1722,0.02233,0.03857
2019,Saxony-Anhalt,East,Self-employed,0.05151,73,975,0.03763,0.06540
2019,Saxony-Anhalt,East,Blue-collar worker,0.12664,110,975,0.10576,0.14753
2019,Saxony-Anhalt,East,White-collar worker,0.29003,315,975,0.26153,0.31853
2019,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.06676,58,975,0.05108,0.08243
2019,Saxony-Anhalt,East,Not employed: Pensioner,0.33105,222,975,0.30150,0.36061
2019,Saxony-Anhalt,East,Not employed: registered unemployed,0.08659,149,975,0.06893,0.10425
2019,Saxony-Anhalt,East,Not employed: no further information,0.02527,48,975,0.01542,0.03513
2019,Thuringa,East,Self-employed,0.05368,97,976,0.03953,0.06782
2019,Thuringa,East,Blue-collar worker,0.13850,144,976,0.11682,0.16019
2019,Thuringa,East,White-collar worker,0.30092,309,976,0.27213,0.32971
2019,Thuringa,East,Apprentice/ Trainee/ Intern,0.07860,54,976,0.06171,0.09550
2019,Thuringa,East,Not employed: Pensioner,0.28097,238,976,0.25275,0.30918
2019,Thuringa,East,Not employed: registered unemployed,0.07213,70,976,0.05589,0.08836
2019,Thuringa,East,Not employed: no further information,0.04933,64,976,0.03574,0.06292
2020,Schleswig-Holstein,West,Self-employed,0.03251,75,1088,0.02196,0.04305
2020,Schleswig-Holstein,West,Blue-collar worker,0.08658,106,1088,0.06987,0.10330
2020,Schleswig-Holstein,West,Civil servant,0.06259,54,1088,0.04819,0.07699
2020,Schleswig-Holstein,West,White-collar worker,0.38705,370,1088,0.35810,0.41601
2020,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.05874,75,1088,0.04476,0.07272
2020,Schleswig-Holstein,West,Not employed: Pensioner,0.27385,185,1088,0.24734,0.30036
2020,Schleswig-Holstein,West,Not employed: registered unemployed,0.04016,86,1088,0.02849,0.05183
2020,Schleswig-Holstein,West,Not employed: no further information,0.05787,137,1088,0.04399,0.07175
2020,Hamburg,West,Self-employed,0.06223,64,592,0.04275,0.08170
2020,Hamburg,West,Blue-collar worker,0.03485,36,592,0.02007,0.04964
2020,Hamburg,West,White-collar worker,0.40723,238,592,0.36762,0.44684
2020,Hamburg,West,Apprentice/ Trainee/ Intern,0.03715,43,592,0.02190,0.05239
2020,Hamburg,West,Not employed: Pensioner,0.30030,103,592,0.26334,0.33725
2020,Hamburg,West,Not employed: registered unemployed,0.02994,39,592,0.01620,0.04368
2020,Hamburg,West,Not employed: no further information,0.07389,69,592,0.05280,0.09498
2020,Lower Saxony,West,Self-employed,0.05573,168,2909,0.04739,0.06406
2020,Lower Saxony,West,Blue-collar worker,0.12564,349,2909,0.11360,0.13769
2020,Lower Saxony,West,Civil servant,0.04100,115,2909,0.03379,0.04820
2020,Lower Saxony,West,White-collar worker,0.35564,1016,2909,0.33824,0.37304
2020,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.04100,187,2909,0.03379,0.04821
2020,Lower Saxony,West,Not employed: Pensioner,0.25718,475,2909,0.24129,0.27306
2020,Lower Saxony,West,Not employed: registered unemployed,0.05134,201,2909,0.04332,0.05937
2020,Lower Saxony,West,Not employed: no further information,0.06753,398,2909,0.05841,0.07665
2020,Bremen,West,Blue-collar worker,0.11100,41,254,0.07229,0.14971
2020,Bremen,West,White-collar worker,0.31189,87,254,0.25481,0.36898
2020,Bremen,West,Not employed: Pensioner,0.33208,44,254,0.27404,0.39011
2020,Bremen,West,Not employed: no further information,0.06213,82,254,0.03239,0.09188
2020,North Rhine-Westphalia,West,Self-employed,0.04775,397,6619,0.04261,0.05288
2020,North Rhine-Westphalia,West,Blue-collar worker,0.10676,627,6619,0.09932,0.11420
2020,North Rhine-Westphalia,West,Civil servant,0.03469,211,6619,0.03028,0.03910
2020,North Rhine-Westphalia,West,White-collar worker,0.37451,2411,6619,0.36285,0.38617
2020,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.06179,477,6619,0.05599,0.06759
2020,North Rhine-Westphalia,West,Not employed: Pensioner,0.25221,1011,6619,0.24175,0.26267
2020,North Rhine-Westphalia,West,Not employed: registered unemployed,0.04390,500,6619,0.03896,0.04883
2020,North Rhine-Westphalia,West,Not employed: no further information,0.06952,985,6619,0.06339,0.07565
2020,Hesse,West,Self-employed,0.05974,163,2102,0.04961,0.06988
2020,Hesse,West,Blue-collar worker,0.08195,238,2102,0.07022,0.09368
2020,Hesse,West,Civil servant,0.04360,75,2102,0.03487,0.05233
2020,Hesse,West,White-collar worker,0.39524,776,2102,0.37433,0.41614
2020,Hesse,West,Apprentice/ Trainee/ Intern,0.07788,170,2102,0.06642,0.08934
2020,Hesse,West,Not employed: Pensioner,0.22784,284,2102,0.20991,0.24578
2020,Hesse,West,Not employed: registered unemployed,0.05049,160,2102,0.04113,0.05985
2020,Hesse,West,Not employed: no further information,0.06245,236,2102,0.05210,0.07280
2020,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03967,88,1581,0.03005,0.04929
2020,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.12214,211,1581,0.10599,0.13829
2020,"Rhineland-Palatinate, Saarland",West,Civil servant,0.03857,51,1581,0.02908,0.04807
2020,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.35070,530,1581,0.32717,0.37423
2020,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.05253,107,1581,0.04153,0.06353
2020,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.30563,312,1581,0.28292,0.32835
2020,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.02386,93,1581,0.01633,0.03138
2020,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.06395,189,1581,0.05188,0.07601
2020,Baden-Wuerttemberg,West,Self-employed,0.04756,224,3243,0.04023,0.05489
2020,Baden-Wuerttemberg,West,Blue-collar worker,0.11987,347,3243,0.10868,0.13105
2020,Baden-Wuerttemberg,West,Civil servant,0.03892,113,3243,0.03227,0.04558
2020,Baden-Wuerttemberg,West,White-collar worker,0.37635,1290,3243,0.35967,0.39302
2020,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.06481,260,3243,0.05634,0.07328
2020,Baden-Wuerttemberg,West,Not employed: Pensioner,0.26468,517,3243,0.24949,0.27986
2020,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02228,175,3243,0.01720,0.02736
2020,Baden-Wuerttemberg,West,Not employed: no further information,0.06137,317,3243,0.05311,0.06963
2020,Bavaria,West,Self-employed,0.05896,361,4429,0.05202,0.06589
2020,Bavaria,West,Blue-collar worker,0.11743,628,4429,0.10794,0.12691
2020,Bavaria,West,Civil servant,0.03807,151,4429,0.03243,0.04371
2020,Bavaria,West,White-collar worker,0.40201,1699,4429,0.38757,0.41645
2020,Bavaria,West,Apprentice/ Trainee/ Intern,0.05101,292,4429,0.04453,0.05749
2020,Bavaria,West,Not employed: Pensioner,0.24987,783,4429,0.23712,0.26262
2020,Bavaria,West,Not employed: registered unemployed,0.02758,191,4429,0.02276,0.03240
2020,Bavaria,West,Not employed: no further information,0.05122,324,4429,0.04473,0.05772
2020,Berlin,West,Self-employed,0.05595,78,855,0.04054,0.07136
2020,Berlin,West,Blue-collar worker,0.04478,42,855,0.03091,0.05865
2020,Berlin,West,Civil servant,0.05750,31,855,0.04189,0.07312
2020,Berlin,West,White-collar worker,0.42858,381,855,0.39539,0.46177
2020,Berlin,West,Apprentice/ Trainee/ Intern,0.07419,49,855,0.05661,0.09177
2020,Berlin,West,Not employed: Pensioner,0.22205,119,855,0.19417,0.24993
2020,Berlin,West,Not employed: registered unemployed,0.06910,60,855,0.05209,0.08611
2020,Berlin,West,Not employed: no further information,0.04642,95,855,0.03231,0.06053
2020,Berlin,East,Self-employed,0.09714,41,449,0.06971,0.12456
2020,Berlin,East,White-collar worker,0.41401,233,449,0.36840,0.45962
2020,Berlin,East,Not employed: Pensioner,0.28755,79,449,0.24563,0.32946
2020,Berlin,East,Not employed: registered unemployed,0.05829,31,449,0.03659,0.07998
2020,Berlin,East,Not employed: no further information,0.04507,65,449,0.02586,0.06428
2020,Brandenburg,East,Self-employed,0.05118,74,1180,0.03860,0.06376
2020,Brandenburg,East,Blue-collar worker,0.11300,130,1180,0.09492,0.13107
2020,Brandenburg,East,Civil servant,0.04072,32,1180,0.02944,0.05200
2020,Brandenburg,East,White-collar worker,0.32308,386,1180,0.29639,0.34978
2020,Brandenburg,East,Apprentice/ Trainee/ Intern,0.06303,55,1180,0.04916,0.07691
2020,Brandenburg,East,Not employed: Pensioner,0.29063,305,1180,0.26471,0.31655
2020,Brandenburg,East,Not employed: registered unemployed,0.06580,74,1180,0.05164,0.07995
2020,Brandenburg,East,Not employed: no further information,0.05227,124,1180,0.03956,0.06497
2020,Mecklenburg-Western Pomerania,East,Self-employed,0.02903,42,482,0.01403,0.04404
2020,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.09982,49,482,0.07303,0.12661
2020,Mecklenburg-Western Pomerania,East,White-collar worker,0.34024,180,482,0.29789,0.38258
2020,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.34690,164,482,0.30436,0.38944
2020,Mecklenburg-Western Pomerania,East,Not employed: no further information,0.05375,47,482,0.03360,0.07391
2020,Saxony,East,Self-employed,0.05331,133,1655,0.04248,0.06413
2020,Saxony,East,Blue-collar worker,0.14845,191,1655,0.13132,0.16559
2020,Saxony,East,White-collar worker,0.41537,628,1655,0.39162,0.43912
2020,Saxony,East,Apprentice/ Trainee/ Intern,0.04231,86,1655,0.03261,0.05201
2020,Saxony,East,Not employed: Pensioner,0.25755,396,1655,0.23647,0.27862
2020,Saxony,East,Not employed: registered unemployed,0.04093,126,1655,0.03138,0.05048
2020,Saxony,East,Not employed: no further information,0.03026,95,1655,0.02200,0.03851
2020,Saxony-Anhalt,East,Self-employed,0.04506,53,964,0.03196,0.05816
2020,Saxony-Anhalt,East,Blue-collar worker,0.14783,105,964,0.12542,0.17025
2020,Saxony-Anhalt,East,White-collar worker,0.31167,338,964,0.28241,0.34092
2020,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.04500,59,964,0.03190,0.05809
2020,Saxony-Anhalt,East,Not employed: Pensioner,0.30364,217,964,0.27460,0.33268
2020,Saxony-Anhalt,East,Not employed: registered unemployed,0.08748,120,964,0.06964,0.10533
2020,Saxony-Anhalt,East,Not employed: no further information,0.03905,72,964,0.02682,0.05129
2020,Thuringa,East,Self-employed,0.06278,81,953,0.04737,0.07819
2020,Thuringa,East,Blue-collar worker,0.14661,144,953,0.12414,0.16908
2020,Thuringa,East,White-collar worker,0.33471,315,953,0.30473,0.36468
2020,Thuringa,East,Apprentice/ Trainee/ Intern,0.04750,50,953,0.03399,0.06102
2020,Thuringa,East,Not employed: Pensioner,0.27389,228,953,0.24556,0.30222
2020,Thuringa,East,Not employed: registered unemployed,0.06633,89,953,0.05052,0.08214
2020,Thuringa,East,Not employed: no further information,0.03635,46,953,0.02446,0.04824
2021,Schleswig-Holstein,West,Self-employed,0.02863,56,863,0.01750,0.03977
2021,Schleswig-Holstein,West,Blue-collar worker,0.06754,54,863,0.05078,0.08429
2021,Schleswig-Holstein,West,Civil servant,0.06923,45,863,0.05229,0.08618
2021,Schleswig-Holstein,West,White-collar worker,0.44137,320,863,0.40822,0.47451
