year,pgisced97,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03300,85,2647,0.02619,0.03980
2019,Upper Secondary Level,East,Not employed: Pensioner,0.32364,751,2647,0.30582,0.34147
2019,Upper Secondary Level,East,Not employed: registered unemployed,0.06511,200,2647,0.05571,0.07451
2019,Upper Secondary Level,East,Not employed: no further information,0.02309,105,2647,0.01737,0.02881
2019,Post-secondary Non-tertiary Level,West,Self-employed,0.04843,192,1895,0.03876,0.05810
2019,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.08038,154,1895,0.06814,0.09263
2019,Post-secondary Non-tertiary Level,West,White-collar worker,0.60960,1107,1895,0.58763,0.63157
2019,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.02863,58,1895,0.02112,0.03614
2019,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.11614,149,1895,0.10171,0.13057
2019,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.02894,82,1895,0.02139,0.03649
2019,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.07648,153,1895,0.06451,0.08845
2019,Post-secondary Non-tertiary Level,East,Self-employed,0.03615,33,222,0.01154,0.06076
2019,Post-secondary Non-tertiary Level,East,White-collar worker,0.63433,189,222,0.57083,0.69783
2019,First Stage of Tertiary Education,West,Self-employed,0.08905,255,1165,0.07269,0.10541
2019,First Stage of Tertiary Education,West,Blue-collar worker,0.06768,66,1165,0.05325,0.08211
2019,First Stage of Tertiary Education,West,Civil servant,0.05664,64,1165,0.04336,0.06992
2019,First Stage of Tertiary Education,West,White-collar worker,0.48452,530,1165,0.45580,0.51323
2019,First Stage of Tertiary Education,West,Not employed: Pensioner,0.24842,250,1165,0.22360,0.27324
2019,First Stage of Tertiary Education,East,Self-employed,0.11151,80,380,0.07982,0.14319
2019,First Stage of Tertiary Education,East,White-collar worker,0.39328,168,380,0.34410,0.44246
2019,First Stage of Tertiary Education,East,Not employed: Pensioner,0.32849,132,380,0.28120,0.37577
2019,Second Stage of Tertiary Education,West,Self-employed,0.08743,905,5852,0.08019,0.09466
2019,Second Stage of Tertiary Education,West,Blue-collar worker,0.01767,145,5852,0.01429,0.02104
2019,Second Stage of Tertiary Education,West,Civil servant,0.11163,559,5852,0.10356,0.11970
2019,Second Stage of Tertiary Education,West,White-collar worker,0.48825,2593,5852,0.47544,0.50106
2019,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.02211,135,5852,0.01835,0.02588
2019,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.20194,908,5852,0.19166,0.21223
2019,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.01857,249,5852,0.01511,0.02203
2019,Second Stage of Tertiary Education,West,Not employed: no further information,0.04999,358,5852,0.04441,0.05557
2019,Second Stage of Tertiary Education,East,Self-employed,0.08676,261,1629,0.07309,0.10043
2019,Second Stage of Tertiary Education,East,Blue-collar worker,0.01306,32,1629,0.00754,0.01857
2019,Second Stage of Tertiary Education,East,Civil servant,0.05594,87,1629,0.04478,0.06710
2019,Second Stage of Tertiary Education,East,White-collar worker,0.46832,715,1629,0.44408,0.49256
2019,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.30333,430,1629,0.28100,0.32566
2019,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.00789,41,1629,0.00359,0.01219
2019,Second Stage of Tertiary Education,East,Not employed: no further information,0.03234,63,1629,0.02375,0.04094
2020,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.37381,225,554,0.33348,0.41413
2020,Pre-primary Level,West,Not employed: no further information,0.54346,329,554,0.50194,0.58497
2020,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.36997,54,135,0.28823,0.45172
2020,Pre-primary Level,East,Not employed: no further information,0.47048,81,135,0.38597,0.55500
2020,Primary Level,West,Blue-collar worker,0.21049,280,1543,0.19014,0.23084
2020,Primary Level,West,White-collar worker,0.14301,198,1543,0.12553,0.16048
2020,Primary Level,West,Apprentice/ Trainee/ Intern,0.03524,81,1543,0.02603,0.04444
2020,Primary Level,West,Not employed: Pensioner,0.18304,54,1543,0.16374,0.20234
2020,Primary Level,West,Not employed: registered unemployed,0.18522,344,1543,0.16583,0.20461
2020,Primary Level,West,Not employed: no further information,0.19422,586,1543,0.17448,0.21397
2020,Primary Level,East,White-collar worker,0.23925,42,202,0.18027,0.29823
2020,Primary Level,East,Not employed: registered unemployed,0.35543,82,202,0.28926,0.42160
2020,Primary Level,East,Not employed: no further information,0.15396,78,202,0.10406,0.20385
2020,Lower Secondary Level,West,Self-employed,0.01678,58,2781,0.01201,0.02156
2020,Lower Secondary Level,West,Blue-collar worker,0.15954,480,2781,0.14593,0.17316
2020,Lower Secondary Level,West,White-collar worker,0.17689,521,2781,0.16271,0.19108
2020,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.11744,402,2781,0.10547,0.12941
2020,Lower Secondary Level,West,Not employed: Pensioner,0.34823,483,2781,0.33052,0.36594
2020,Lower Secondary Level,West,Not employed: registered unemployed,0.08225,362,2781,0.07204,0.09246
2020,Lower Secondary Level,West,Not employed: no further information,0.08357,475,2781,0.07328,0.09386
2020,Lower Secondary Level,East,Blue-collar worker,0.12309,58,459,0.09300,0.15318
2020,Lower Secondary Level,East,White-collar worker,0.15379,73,459,0.12075,0.18683
2020,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.16259,72,459,0.12880,0.19639
2020,Lower Secondary Level,East,Not employed: Pensioner,0.27217,91,459,0.23141,0.31294
2020,Lower Secondary Level,East,Not employed: registered unemployed,0.16251,106,459,0.12873,0.19630
2020,Lower Secondary Level,East,Not employed: no further information,0.08700,59,459,0.06119,0.11281
2020,Upper Secondary Level,West,Self-employed,0.03992,475,8769,0.03582,0.04402
2020,Upper Secondary Level,West,Blue-collar worker,0.14829,1256,8769,0.14085,0.15573
2020,Upper Secondary Level,West,Civil servant,0.01718,154,8769,0.01446,0.01990
2020,Upper Secondary Level,West,White-collar worker,0.34649,3275,8769,0.33653,0.35645
2020,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04851,545,8769,0.04401,0.05300
2020,Upper Secondary Level,West,Not employed: Pensioner,0.31819,2000,8769,0.30844,0.32794
2020,Upper Secondary Level,West,Not employed: Military/Community Service,0.00203,32,8769,0.00109,0.00297
2020,Upper Secondary Level,West,Not employed: registered unemployed,0.03136,399,8769,0.02771,0.03500
2020,Upper Secondary Level,West,Not employed: no further information,0.04398,633,8769,0.03969,0.04827
2020,Upper Secondary Level,East,Self-employed,0.04099,109,2504,0.03323,0.04876
2020,Upper Secondary Level,East,Blue-collar worker,0.18780,448,2504,0.17250,0.20310
2020,Upper Secondary Level,East,White-collar worker,0.31105,835,2504,0.29291,0.32918
2020,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.03501,96,2504,0.02781,0.04221
2020,Upper Secondary Level,East,Not employed: Pensioner,0.32144,721,2504,0.30314,0.33974
2020,Upper Secondary Level,East,Not employed: registered unemployed,0.06652,198,2504,0.05676,0.07628
2020,Upper Secondary Level,East,Not employed: no further information,0.02091,97,2504,0.01530,0.02651
2020,Post-secondary Non-tertiary Level,West,Self-employed,0.05760,147,2001,0.04739,0.06781
2020,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.07355,178,2001,0.06211,0.08499
2020,Post-secondary Non-tertiary Level,West,White-collar worker,0.60808,1206,2001,0.58669,0.62948
2020,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.03527,81,2001,0.02719,0.04336
2020,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.11430,155,2001,0.10036,0.12825
2020,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.03794,81,2001,0.02957,0.04632
2020,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.05779,153,2001,0.04757,0.06802
2020,Post-secondary Non-tertiary Level,East,Blue-collar worker,0.11088,37,238,0.07091,0.15086
2020,Post-secondary Non-tertiary Level,East,White-collar worker,0.66370,201,238,0.60356,0.72385
2020,First Stage of Tertiary Education,West,Self-employed,0.07915,168,1049,0.06281,0.09550
2020,First Stage of Tertiary Education,West,Blue-collar worker,0.07948,66,1049,0.06311,0.09586
2020,First Stage of Tertiary Education,West,Civil servant,0.05167,61,1049,0.03827,0.06508
2020,First Stage of Tertiary Education,West,White-collar worker,0.48270,481,1049,0.45244,0.51295
2020,First Stage of Tertiary Education,West,Not employed: Pensioner,0.25905,237,1049,0.23252,0.28557
2020,First Stage of Tertiary Education,West,Not employed: no further information,0.02800,36,1049,0.01801,0.03799
2020,First Stage of Tertiary Education,East,Self-employed,0.11752,66,373,0.08479,0.15024
2020,First Stage of Tertiary Education,East,Blue-collar worker,0.11921,34,373,0.08628,0.15214
2020,First Stage of Tertiary Education,East,White-collar worker,0.38885,151,373,0.33931,0.43839
2020,First Stage of Tertiary Education,East,Not employed: Pensioner,0.30996,122,373,0.26297,0.35696
2020,Second Stage of Tertiary Education,West,Self-employed,0.08792,739,6061,0.08079,0.09505
2020,Second Stage of Tertiary Education,West,Blue-collar worker,0.02111,227,6061,0.01749,0.02473
2020,Second Stage of Tertiary Education,West,Civil servant,0.11467,571,6061,0.10665,0.12270
2020,Second Stage of Tertiary Education,West,White-collar worker,0.48414,2876,6061,0.47156,0.49672
2020,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.02063,168,6061,0.01705,0.02421
2020,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.20106,887,6061,0.19097,0.21115
2020,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02115,204,6061,0.01753,0.02478
2020,Second Stage of Tertiary Education,West,Not employed: no further information,0.04495,389,6061,0.03974,0.05017
2020,Second Stage of Tertiary Education,East,Self-employed,0.08430,208,1616,0.07075,0.09785
2020,Second Stage of Tertiary Education,East,Blue-collar worker,0.01671,39,1616,0.01046,0.02296
2020,Second Stage of Tertiary Education,East,Civil servant,0.05717,88,1616,0.04585,0.06850
2020,Second Stage of Tertiary Education,East,White-collar worker,0.48273,745,1616,0.45836,0.50710
2020,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.30918,424,1616,0.28664,0.33172
2020,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.00643,37,1616,0.00253,0.01033
2020,Second Stage of Tertiary Education,East,Not employed: no further information,0.03272,75,1616,0.02405,0.04140
2021,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.42159,115,305,0.36608,0.47711
2021,Pre-primary Level,West,Not employed: no further information,0.50881,190,305,0.45261,0.56501
2021,Pre-primary Level,East,Not employed: no further information,0.48585,55,55,0.35254,0.61915
2021,Primary Level,West,Blue-collar worker,0.18112,148,847,0.15517,0.20707
2021,Primary Level,West,White-collar worker,0.19180,135,847,0.16527,0.21834
2021,Primary Level,West,Apprentice/ Trainee/ Intern,0.02853,42,847,0.01731,0.03975
2021,Primary Level,West,Not employed: registered unemployed,0.16348,175,847,0.13856,0.18840
2021,Primary Level,West,Not employed: no further information,0.24138,347,847,0.21254,0.27021
2021,Primary Level,East,Not employed: registered unemployed,0.25324,37,84,0.15968,0.34679
2021,Primary Level,East,Not employed: no further information,0.21704,47,84,0.12836,0.30573
2021,Lower Secondary Level,West,Blue-collar worker,0.13286,205,1549,0.11595,0.14977
2021,Lower Secondary Level,West,White-collar worker,0.20718,330,1549,0.18699,0.22737
2021,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.09320,235,1549,0.07871,0.10768
2021,Lower Secondary Level,West,Not employed: Pensioner,0.32752,285,1549,0.30414,0.35090
2021,Lower Secondary Level,West,Not employed: registered unemployed,0.09272,195,1549,0.07827,0.10716
2021,Lower Secondary Level,West,Not employed: no further information,0.11425,299,1549,0.09840,0.13009
2021,Lower Secondary Level,East,Blue-collar worker,0.15176,31,227,0.10498,0.19854
2021,Lower Secondary Level,East,White-collar worker,0.18789,46,227,0.13696,0.23882
2021,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.16967,45,227,0.12074,0.21861
2021,Lower Secondary Level,East,Not employed: Pensioner,0.26126,50,227,0.20399,0.31854
2021,Lower Secondary Level,East,Not employed: registered unemployed,0.12074,55,227,0.07826,0.16322
2021,Upper Secondary Level,West,Self-employed,0.03573,291,5614,0.03088,0.04059
2021,Upper Secondary Level,West,Blue-collar worker,0.12534,601,5614,0.11668,0.13401
2021,Upper Secondary Level,West,Civil servant,0.01676,106,5614,0.01340,0.02012
2021,Upper Secondary Level,West,White-collar worker,0.36319,2196,5614,0.35060,0.37577
2021,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04846,382,5614,0.04284,0.05408
2021,Upper Secondary Level,West,Not employed: Pensioner,0.31200,1397,5614,0.29987,0.32412
2021,Upper Secondary Level,West,Not employed: registered unemployed,0.03281,240,5614,0.02815,0.03748
2021,Upper Secondary Level,West,Not employed: no further information,0.04378,401,5614,0.03843,0.04914
2021,Upper Secondary Level,East,Self-employed,0.03067,64,1653,0.02235,0.03898
2021,Upper Secondary Level,East,Blue-collar worker,0.15779,243,1653,0.14021,0.17537
2021,Upper Secondary Level,East,White-collar worker,0.33124,600,1653,0.30854,0.35394
2021,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.05119,81,1653,0.04056,0.06181
2021,Upper Secondary Level,East,Not employed: Pensioner,0.31768,477,1653,0.29523,0.34013
2021,Upper Secondary Level,East,Not employed: registered unemployed,0.05699,110,1653,0.04581,0.06817
2021,Upper Secondary Level,East,Not employed: no further information,0.02470,78,1653,0.01721,0.03218
2021,Post-secondary Non-tertiary Level,West,Self-employed,0.03677,90,1358,0.02676,0.04679
2021,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.07165,112,1358,0.05793,0.08538
2021,Post-secondary Non-tertiary Level,West,White-collar worker,0.63062,830,1358,0.60494,0.65630
2021,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.02889,37,1358,0.01998,0.03780
2021,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.12609,134,1358,0.10843,0.14375
2021,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.03954,61,1358,0.02917,0.04991
2021,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.05326,94,1358,0.04131,0.06521
2021,Post-secondary Non-tertiary Level,East,White-collar worker,0.65221,142,142,0.57360,0.73083
2021,First Stage of Tertiary Education,West,Self-employed,0.05852,97,694,0.04104,0.07600
2021,First Stage of Tertiary Education,West,Blue-collar worker,0.09056,40,694,0.06919,0.11192
2021,First Stage of Tertiary Education,West,Civil servant,0.05414,47,694,0.03729,0.07098
2021,First Stage of Tertiary Education,West,White-collar worker,0.47272,324,694,0.43555,0.50989
2021,First Stage of Tertiary Education,West,Not employed: Pensioner,0.27010,186,694,0.23705,0.30316
2021,First Stage of Tertiary Education,East,Self-employed,0.11726,43,238,0.07630,0.15822
2021,First Stage of Tertiary Education,East,White-collar worker,0.35812,100,238,0.29708,0.41916
2021,First Stage of Tertiary Education,East,Not employed: Pensioner,0.36528,95,238,0.30398,0.42658
2021,Second Stage of Tertiary Education,West,Self-employed,0.07878,500,4464,0.07087,0.08668
2021,Second Stage of Tertiary Education,West,Blue-collar worker,0.01720,134,4464,0.01339,0.02102
2021,Second Stage of Tertiary Education,West,Civil servant,0.10599,450,4464,0.09696,0.11503
2021,Second Stage of Tertiary Education,West,White-collar worker,0.50289,2124,4464,0.48822,0.51756
2021,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.02005,123,4464,0.01594,0.02416
2021,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.20453,742,4464,0.19269,0.21636
2021,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02285,133,4464,0.01847,0.02724
2021,Second Stage of Tertiary Education,West,Not employed: no further information,0.03848,258,4464,0.03284,0.04413
2021,Second Stage of Tertiary Education,East,Self-employed,0.07050,137,1132,0.05558,0.08542
2021,Second Stage of Tertiary Education,East,Civil servant,0.07035,76,1132,0.05544,0.08525
2021,Second Stage of Tertiary Education,East,White-collar worker,0.48245,531,1132,0.45332,0.51157
