year,quintil_oecd,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,2nd Quintile,West,Not employed: no further information,0.06483,313,3654,0.05685,0.07282
2019,2nd Quintile,East,Self-employed,0.03351,40,1315,0.02378,0.04324
2019,2nd Quintile,East,Blue-collar worker,0.15387,204,1315,0.13436,0.17338
2019,2nd Quintile,East,White-collar worker,0.25937,386,1315,0.23567,0.28307
2019,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.05522,70,1315,0.04287,0.06757
2019,2nd Quintile,East,Not employed: Pensioner,0.42175,497,1315,0.39505,0.44845
2019,2nd Quintile,East,Not employed: registered unemployed,0.02486,50,1315,0.01644,0.03328
2019,2nd Quintile,East,Not employed: no further information,0.03563,68,1315,0.02561,0.04565
2019,3rd Quintile,West,Self-employed,0.03446,137,3407,0.02833,0.04058
2019,3rd Quintile,West,Blue-collar worker,0.13813,419,3407,0.12654,0.14972
2019,3rd Quintile,West,Civil servant,0.02746,123,3407,0.02197,0.03295
2019,3rd Quintile,West,White-collar worker,0.39641,1484,3407,0.37998,0.41284
2019,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.05744,221,3407,0.04962,0.06525
2019,3rd Quintile,West,Not employed: Pensioner,0.26779,726,3407,0.25292,0.28267
2019,3rd Quintile,West,Not employed: registered unemployed,0.01647,67,3407,0.01220,0.02075
2019,3rd Quintile,West,Not employed: no further information,0.05871,230,3407,0.05081,0.06660
2019,3rd Quintile,East,Self-employed,0.02675,50,1058,0.01702,0.03648
2019,3rd Quintile,East,Blue-collar worker,0.13668,135,1058,0.11597,0.15739
2019,3rd Quintile,East,White-collar worker,0.44070,449,1058,0.41077,0.47063
2019,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.03815,48,1058,0.02660,0.04970
2019,3rd Quintile,East,Not employed: Pensioner,0.30708,332,1058,0.27927,0.33488
2019,3rd Quintile,East,Not employed: no further information,0.03080,44,1058,0.02038,0.04121
2019,4th Quintile,West,Self-employed,0.03486,168,3553,0.02882,0.04089
2019,4th Quintile,West,Blue-collar worker,0.11229,349,3553,0.10191,0.12268
2019,4th Quintile,West,Civil servant,0.06142,247,3553,0.05353,0.06932
2019,4th Quintile,West,White-collar worker,0.45251,1662,3553,0.43614,0.46888
2019,4th Quintile,West,Apprentice/ Trainee/ Intern,0.03868,182,3553,0.03234,0.04503
2019,4th Quintile,West,Not employed: Pensioner,0.22846,714,3553,0.21465,0.24227
2019,4th Quintile,West,Not employed: registered unemployed,0.01362,37,3553,0.00981,0.01743
2019,4th Quintile,West,Not employed: no further information,0.05412,194,3553,0.04668,0.06156
2019,4th Quintile,East,Self-employed,0.08466,59,703,0.06406,0.10525
2019,4th Quintile,East,Blue-collar worker,0.13534,86,703,0.11003,0.16064
2019,4th Quintile,East,White-collar worker,0.48752,355,703,0.45054,0.52449
2019,4th Quintile,East,Apprentice/ Trainee/ Intern,0.06115,34,703,0.04342,0.07887
2019,4th Quintile,East,Not employed: Pensioner,0.18190,169,703,0.15337,0.21044
2019,5th Quintile,West,Self-employed,0.10409,484,4235,0.09489,0.11329
2019,5th Quintile,West,Blue-collar worker,0.05411,158,4235,0.04729,0.06092
2019,5th Quintile,West,Civil servant,0.08004,352,4235,0.07186,0.08821
2019,5th Quintile,West,White-collar worker,0.48968,2016,4235,0.47463,0.50474
2019,5th Quintile,West,Apprentice/ Trainee/ Intern,0.03001,163,4235,0.02487,0.03515
2019,5th Quintile,West,Not employed: Pensioner,0.19860,841,4235,0.18658,0.21062
2019,5th Quintile,West,Not employed: registered unemployed,0.00885,35,4235,0.00603,0.01167
2019,5th Quintile,West,Not employed: no further information,0.03241,186,4235,0.02708,0.03775
2019,5th Quintile,East,Self-employed,0.12171,83,585,0.09519,0.14823
2019,5th Quintile,East,Blue-collar worker,0.06483,35,585,0.04486,0.08480
2019,5th Quintile,East,Civil servant,0.09532,57,585,0.07150,0.11913
2019,5th Quintile,East,White-collar worker,0.53020,334,585,0.48973,0.57068
2019,5th Quintile,East,Not employed: Pensioner,0.13248,76,585,0.10499,0.15998
2020,1st Quintile,West,Self-employed,0.02569,108,5193,0.02139,0.02999
2020,1st Quintile,West,Blue-collar worker,0.10810,700,5193,0.09965,0.11654
2020,1st Quintile,West,White-collar worker,0.20965,992,5193,0.19858,0.22072
2020,1st Quintile,West,Apprentice/ Trainee/ Intern,0.09580,517,5193,0.08779,0.10381
2020,1st Quintile,West,Not employed: Pensioner,0.29380,688,5193,0.28141,0.30619
2020,1st Quintile,West,Not employed: registered unemployed,0.13264,1034,5193,0.12342,0.14187
2020,1st Quintile,West,Not employed: no further information,0.11846,1154,5193,0.10967,0.12725
2020,1st Quintile,East,Self-employed,0.04878,36,1473,0.03777,0.05978
2020,1st Quintile,East,Blue-collar worker,0.11510,169,1473,0.09880,0.13141
2020,1st Quintile,East,White-collar worker,0.19688,310,1473,0.17656,0.21719
2020,1st Quintile,East,Apprentice/ Trainee/ Intern,0.07671,122,1473,0.06312,0.09031
2020,1st Quintile,East,Not employed: Pensioner,0.31681,306,1473,0.29304,0.34058
2020,1st Quintile,East,Not employed: registered unemployed,0.17886,345,1473,0.15928,0.19844
2020,1st Quintile,East,Not employed: no further information,0.06074,185,1473,0.04854,0.07295
2020,2nd Quintile,West,Self-employed,0.02243,112,3563,0.01757,0.02729
2020,2nd Quintile,West,Blue-collar worker,0.14399,555,3563,0.13246,0.15552
2020,2nd Quintile,West,Civil servant,0.01107,48,3563,0.00764,0.01451
2020,2nd Quintile,West,White-collar worker,0.31982,1280,3563,0.30450,0.33513
2020,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.06160,286,3563,0.05371,0.06950
2020,2nd Quintile,West,Not employed: Pensioner,0.33664,805,3563,0.32112,0.35216
2020,2nd Quintile,West,Not employed: registered unemployed,0.03010,150,3563,0.02449,0.03571
2020,2nd Quintile,West,Not employed: no further information,0.07085,327,3563,0.06242,0.07927
2020,2nd Quintile,East,Self-employed,0.02442,40,1351,0.01618,0.03265
2020,2nd Quintile,East,Blue-collar worker,0.15060,186,1351,0.13152,0.16968
2020,2nd Quintile,East,White-collar worker,0.32013,418,1351,0.29524,0.34502
2020,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.05238,65,1351,0.04050,0.06427
2020,2nd Quintile,East,Not employed: Pensioner,0.38649,512,1351,0.36052,0.41247
2020,2nd Quintile,East,Not employed: registered unemployed,0.03210,59,1351,0.02270,0.04151
2020,2nd Quintile,East,Not employed: no further information,0.02751,71,1351,0.01879,0.03624
2020,3rd Quintile,West,Self-employed,0.03261,143,3296,0.02654,0.03867
2020,3rd Quintile,West,Blue-collar worker,0.12244,369,3296,0.11125,0.13363
2020,3rd Quintile,West,Civil servant,0.03214,129,3296,0.02612,0.03817
2020,3rd Quintile,West,White-collar worker,0.39924,1451,3296,0.38252,0.41596
2020,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.07030,233,3296,0.06157,0.07903
2020,3rd Quintile,West,Not employed: Pensioner,0.27366,727,3296,0.25844,0.28888
2020,3rd Quintile,West,Not employed: registered unemployed,0.01926,61,3296,0.01456,0.02395
2020,3rd Quintile,West,Not employed: no further information,0.04355,183,3296,0.03658,0.05052
2020,3rd Quintile,East,Self-employed,0.03097,37,949,0.01994,0.04200
2020,3rd Quintile,East,Blue-collar worker,0.13692,123,949,0.11504,0.15881
2020,3rd Quintile,East,White-collar worker,0.42372,420,949,0.39226,0.45518
2020,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.02801,40,949,0.01751,0.03851
2020,3rd Quintile,East,Not employed: Pensioner,0.29777,291,949,0.26866,0.32688
2020,3rd Quintile,East,Not employed: no further information,0.03107,38,949,0.02003,0.04212
2020,4th Quintile,West,Self-employed,0.03778,220,3738,0.03167,0.04390
2020,4th Quintile,West,Blue-collar worker,0.12283,345,3738,0.11231,0.13336
2020,4th Quintile,West,Civil servant,0.05364,248,3738,0.04642,0.06087
2020,4th Quintile,West,White-collar worker,0.45432,1774,3738,0.43835,0.47028
2020,4th Quintile,West,Apprentice/ Trainee/ Intern,0.04135,202,3738,0.03497,0.04774
2020,4th Quintile,West,Not employed: Pensioner,0.23307,709,3738,0.21952,0.24663
2020,4th Quintile,West,Not employed: registered unemployed,0.01177,42,3738,0.00831,0.01523
2020,4th Quintile,West,Not employed: no further information,0.04263,198,3738,0.03615,0.04911
2020,4th Quintile,East,Self-employed,0.07436,77,789,0.05604,0.09268
2020,4th Quintile,East,Blue-collar worker,0.13341,93,789,0.10966,0.15715
2020,4th Quintile,East,Civil servant,0.03159,31,789,0.01938,0.04380
2020,4th Quintile,East,White-collar worker,0.49751,403,789,0.46260,0.53242
2020,4th Quintile,East,Not employed: Pensioner,0.19776,185,789,0.16995,0.22557
2020,5th Quintile,West,Self-employed,0.12311,1024,5117,0.11411,0.13211
2020,5th Quintile,West,Blue-collar worker,0.04583,141,5117,0.04010,0.05156
2020,5th Quintile,West,Civil servant,0.08492,376,5117,0.07728,0.09255
2020,5th Quintile,West,White-collar worker,0.47232,2224,5117,0.45864,0.48600
2020,5th Quintile,West,Apprentice/ Trainee/ Intern,0.03151,197,5117,0.02672,0.03630
2020,5th Quintile,West,Not employed: Pensioner,0.18735,892,5117,0.17666,0.19804
2020,5th Quintile,West,Not employed: registered unemployed,0.01271,41,5117,0.00964,0.01578
2020,5th Quintile,West,Not employed: no further information,0.04067,222,5117,0.03525,0.04608
2020,5th Quintile,East,Self-employed,0.14793,230,801,0.12333,0.17253
2020,5th Quintile,East,Civil servant,0.08794,61,801,0.06831,0.10756
2020,5th Quintile,East,White-collar worker,0.47575,415,801,0.44114,0.51035
2020,5th Quintile,East,Not employed: Pensioner,0.12316,95,801,0.10038,0.14593
2021,1st Quintile,West,Self-employed,0.03165,79,3775,0.02607,0.03724
2021,1st Quintile,West,Blue-collar worker,0.09630,478,3775,0.08688,0.10571
2021,1st Quintile,West,White-collar worker,0.26135,922,3775,0.24733,0.27536
2021,1st Quintile,West,Apprentice/ Trainee/ Intern,0.07650,366,3775,0.06802,0.08498
2021,1st Quintile,West,Not employed: Pensioner,0.29254,532,3775,0.27802,0.30705
2021,1st Quintile,West,Not employed: registered unemployed,0.13162,598,3775,0.12084,0.14241
2021,1st Quintile,West,Not employed: no further information,0.09324,768,3775,0.08396,0.10251
2021,1st Quintile,West,100,0.00388,32,3775,0.00190,0.00586
2021,1st Quintile,East,Blue-collar worker,0.11828,130,981,0.09806,0.13850
2021,1st Quintile,East,White-collar worker,0.23468,238,981,0.20814,0.26121
2021,1st Quintile,East,Apprentice/ Trainee/ Intern,0.08471,87,981,0.06728,0.10215
2021,1st Quintile,East,Not employed: Pensioner,0.31689,220,981,0.28776,0.34602
2021,1st Quintile,East,Not employed: registered unemployed,0.14684,184,981,0.12468,0.16900
2021,1st Quintile,East,Not employed: no further information,0.05830,122,981,0.04363,0.07297
2021,2nd Quintile,West,Self-employed,0.02253,83,2678,0.01691,0.02816
2021,2nd Quintile,West,Blue-collar worker,0.11769,297,2678,0.10548,0.12990
2021,2nd Quintile,West,Civil servant,0.01214,43,2678,0.00799,0.01629
2021,2nd Quintile,West,White-collar worker,0.36751,1098,2678,0.34925,0.38577
2021,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.06792,199,2678,0.05839,0.07745
2021,2nd Quintile,West,Not employed: Pensioner,0.28896,548,2678,0.27179,0.30613
2021,2nd Quintile,West,Not employed: registered unemployed,0.03309,127,2678,0.02631,0.03987
2021,2nd Quintile,West,Not employed: no further information,0.08782,283,2678,0.07710,0.09854
2021,2nd Quintile,East,Blue-collar worker,0.11439,94,879,0.09333,0.13544
2021,2nd Quintile,East,White-collar worker,0.31491,297,879,0.28419,0.34563
2021,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.04272,45,879,0.02935,0.05610
2021,2nd Quintile,East,Not employed: Pensioner,0.43022,345,879,0.39747,0.46297
2021,2nd Quintile,East,Not employed: registered unemployed,0.03063,44,879,0.01923,0.04203
2021,2nd Quintile,East,Not employed: no further information,0.03925,54,879,0.02640,0.05209
2021,3rd Quintile,West,Self-employed,0.03351,95,2479,0.02643,0.04060
2021,3rd Quintile,West,Blue-collar worker,0.10912,225,2479,0.09684,0.12140
2021,3rd Quintile,West,Civil servant,0.03164,101,2479,0.02475,0.03853
2021,3rd Quintile,West,White-collar worker,0.42520,1182,2479,0.40574,0.44467
2021,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.04619,151,2479,0.03793,0.05446
2021,3rd Quintile,West,Not employed: Pensioner,0.27288,495,2479,0.25534,0.29042
2021,3rd Quintile,West,Not employed: registered unemployed,0.02414,59,2479,0.01809,0.03018
2021,3rd Quintile,West,Not employed: no further information,0.05467,171,2479,0.04572,0.06362
2021,3rd Quintile,East,Self-employed,0.04147,41,612,0.02566,0.05728
2021,3rd Quintile,East,Blue-collar worker,0.14272,81,612,0.11499,0.17046
2021,3rd Quintile,East,White-collar worker,0.44713,326,612,0.40771,0.48656
2021,3rd Quintile,East,Not employed: Pensioner,0.22345,164,612,0.19042,0.25648
2021,4th Quintile,West,Self-employed,0.02988,141,2615,0.02336,0.03641
2021,4th Quintile,West,Blue-collar worker,0.10525,186,2615,0.09349,0.11702
2021,4th Quintile,West,Civil servant,0.06285,197,2615,0.05355,0.07216
2021,4th Quintile,West,White-collar worker,0.47575,1276,2615,0.45661,0.49490
2021,4th Quintile,West,Apprentice/ Trainee/ Intern,0.03520,123,2615,0.02813,0.04226
2021,4th Quintile,West,Not employed: Pensioner,0.23021,522,2615,0.21408,0.24635
2021,4th Quintile,West,Not employed: registered unemployed,0.01260,33,2615,0.00832,0.01687
2021,4th Quintile,West,Not employed: no further information,0.04376,137,2615,0.03592,0.05160
2021,4th Quintile,East,Self-employed,0.03828,37,535,0.02201,0.05456
2021,4th Quintile,East,Blue-collar worker,0.09765,44,535,0.07247,0.12283
2021,4th Quintile,East,White-collar worker,0.47534,304,535,0.43298,0.51770
2021,4th Quintile,East,Not employed: Pensioner,0.23367,150,535,0.19778,0.26956
2021,5th Quintile,West,Self-employed,0.10139,634,3637,0.09157,0.11120
2021,5th Quintile,West,Blue-collar worker,0.04383,81,3637,0.03718,0.05049
2021,5th Quintile,West,Civil servant,0.08065,272,3637,0.07180,0.08950
2021,5th Quintile,West,White-collar worker,0.49695,1647,3637,0.48070,0.51320
2021,5th Quintile,West,Apprentice/ Trainee/ Intern,0.02570,118,3637,0.02055,0.03084
2021,5th Quintile,West,Not employed: Pensioner,0.20362,696,3637,0.19053,0.21671
2021,5th Quintile,West,Not employed: registered unemployed,0.00995,32,3637,0.00673,0.01318
2021,5th Quintile,West,Not employed: no further information,0.03024,157,3637,0.02468,0.03581
2021,5th Quintile,East,Self-employed,0.17322,158,592,0.14271,0.20373
2021,5th Quintile,East,Civil servant,0.07930,50,592,0.05751,0.10108
2021,5th Quintile,East,White-collar worker,0.50682,304,592,0.46651,0.54712
2021,5th Quintile,East,Not employed: Pensioner,0.11174,80,592,0.08634,0.13714
2022,1st Quintile,West,Self-employed,0.02379,63,3243,0.01855,0.02904
2022,1st Quintile,West,Blue-collar worker,0.09329,405,3243,0.08328,0.10330
2022,1st Quintile,West,White-collar worker,0.24688,851,3243,0.23204,0.26173
2022,1st Quintile,West,Apprentice/ Trainee/ Intern,0.07061,323,3243,0.06180,0.07943
2022,1st Quintile,West,Not employed: Pensioner,0.34061,474,3243,0.32430,0.35693
2022,1st Quintile,West,Not employed: registered unemployed,0.10475,509,3243,0.09420,0.11529
2022,1st Quintile,West,Not employed: no further information,0.10617,618,3243,0.09557,0.11677
2022,1st Quintile,East,Blue-collar worker,0.07377,95,918,0.05685,0.09069
2022,1st Quintile,East,White-collar worker,0.23892,249,918,0.21132,0.26652
2022,1st Quintile,East,Apprentice/ Trainee/ Intern,0.07892,85,918,0.06147,0.09637
2022,1st Quintile,East,Not employed: Pensioner,0.35079,184,918,0.31990,0.38168
2022,1st Quintile,East,Not employed: registered unemployed,0.12758,188,918,0.10598,0.14917
2022,1st Quintile,East,Not employed: no further information,0.08241,117,918,0.06461,0.10020
2022,2nd Quintile,West,Self-employed,0.02439,78,2344,0.01815,0.03064
2022,2nd Quintile,West,Blue-collar worker,0.11819,300,2344,0.10512,0.13126
2022,2nd Quintile,West,Civil servant,0.01566,44,2344,0.01063,0.02068
2022,2nd Quintile,West,White-collar worker,0.33101,942,2344,0.31195,0.35006
2022,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.04886,141,2344,0.04013,0.05759
2022,2nd Quintile,West,Not employed: Pensioner,0.36623,529,2344,0.34672,0.38573
2022,2nd Quintile,West,Not employed: registered unemployed,0.02963,90,2344,0.02276,0.03649
2022,2nd Quintile,West,Not employed: no further information,0.05728,220,2344,0.04787,0.06669
2022,2nd Quintile,East,Blue-collar worker,0.09901,90,806,0.07838,0.11964
2022,2nd Quintile,East,White-collar worker,0.32174,324,806,0.28947,0.35401
2022,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.03575,48,806,0.02292,0.04858
2022,2nd Quintile,East,Not employed: Pensioner,0.46740,307,806,0.43293,0.50186
2022,2nd Quintile,East,Not employed: no further information,0.02495,37,806,0.01418,0.03573
2022,3rd Quintile,West,Self-employed,0.02698,86,2272,0.02032,0.03364
2022,3rd Quintile,West,Blue-collar worker,0.08462,199,2272,0.07317,0.09607
2022,3rd Quintile,West,Civil servant,0.03003,91,2272,0.02301,0.03705
2022,3rd Quintile,West,White-collar worker,0.40747,1136,2272,0.38726,0.42767
2022,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.02832,113,2272,0.02150,0.03514
2022,3rd Quintile,West,Not employed: Pensioner,0.37106,519,2272,0.35119,0.39093
2022,3rd Quintile,West,Not employed: no further information,0.03954,128,2272,0.03153,0.04756
2022,3rd Quintile,East,Blue-collar worker,0.07736,63,579,0.05558,0.09914
2022,3rd Quintile,East,White-collar worker,0.36242,298,579,0.32323,0.40161
2022,3rd Quintile,East,Not employed: Pensioner,0.40721,218,579,0.36716,0.44726
2022,4th Quintile,West,Self-employed,0.03475,131,2520,0.02760,0.04190
2022,4th Quintile,West,Blue-collar worker,0.08088,160,2520,0.07023,0.09152
2022,4th Quintile,West,Civil servant,0.05398,175,2520,0.04515,0.06280
2022,4th Quintile,West,White-collar worker,0.48222,1317,2520,0.46271,0.50174
2022,4th Quintile,West,Apprentice/ Trainee/ Intern,0.02455,90,2520,0.01851,0.03060
2022,4th Quintile,West,Not employed: Pensioner,0.27284,524,2520,0.25544,0.29023
2022,4th Quintile,West,Not employed: no further information,0.03479,123,2520,0.02763,0.04194
2022,4th Quintile,East,Self-employed,0.06276,41,498,0.04144,0.08409
2022,4th Quintile,East,Blue-collar worker,0.06915,35,498,0.04685,0.09146
2022,4th Quintile,East,White-collar worker,0.49465,301,498,0.45069,0.53861
2022,4th Quintile,East,Not employed: Pensioner,0.23226,121,498,0.19514,0.26939
2022,5th Quintile,West,Self-employed,0.11951,632,3344,0.10851,0.13050
2022,5th Quintile,West,Blue-collar worker,0.03833,72,3344,0.03182,0.04483
2022,5th Quintile,West,Civil servant,0.07489,251,3344,0.06597,0.08381
2022,5th Quintile,West,White-collar worker,0.44232,1521,3344,0.42548,0.45915
2022,5th Quintile,West,Apprentice/ Trainee/ Intern,0.02726,104,3344,0.02174,0.03278
2022,5th Quintile,West,Not employed: Pensioner,0.23789,613,3344,0.22345,0.25232
2022,5th Quintile,West,Not employed: no further information,0.03874,151,3344,0.03219,0.04528
2022,5th Quintile,East,Self-employed,0.15844,147,566,0.12833,0.18854
2022,5th Quintile,East,Civil servant,0.05514,45,566,0.03632,0.07396
2022,5th Quintile,East,White-collar worker,0.51687,287,566,0.47566,0.55808
