year,pgisced97,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,No answer / don't know,female,White-collar worker,0.26690,71,327,0.21888,0.31492
2018,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.34706,95,327,0.29539,0.39874
2018,No answer / don't know,female,Not employed: registered unemployed,0.07917,66,327,0.04986,0.10848
2018,No answer / don't know,female,Not employed: no further information,0.12459,95,327,0.08874,0.16044
2018,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.46936,143,375,0.41878,0.51994
2018,Pre-primary Level,male,Not employed: no further information,0.44700,232,375,0.39661,0.49739
2018,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.46142,154,331,0.40763,0.51520
2018,Pre-primary Level,female,Not employed: no further information,0.42684,177,331,0.37348,0.48021
2018,Primary Level,male,Blue-collar worker,0.23978,161,870,0.21139,0.26816
2018,Primary Level,male,White-collar worker,0.12794,74,870,0.10573,0.15015
2018,Primary Level,male,Apprentice/ Trainee/ Intern,0.05071,60,870,0.03612,0.06529
2018,Primary Level,male,Not employed: Pensioner,0.19109,35,870,0.16495,0.21723
2018,Primary Level,male,Not employed: registered unemployed,0.26826,299,870,0.23881,0.29772
2018,Primary Level,male,Not employed: no further information,0.06403,241,870,0.04775,0.08030
2018,Primary Level,female,Blue-collar worker,0.11416,53,905,0.09343,0.13489
2018,Primary Level,female,White-collar worker,0.16052,48,905,0.13659,0.18445
2018,Primary Level,female,Apprentice/ Trainee/ Intern,0.02716,47,905,0.01656,0.03776
2018,Primary Level,female,Not employed: Pensioner,0.18544,42,905,0.16011,0.21078
2018,Primary Level,female,Not employed: registered unemployed,0.24635,325,905,0.21826,0.27444
2018,Primary Level,female,Not employed: no further information,0.24555,390,905,0.21749,0.27361
2018,Lower Secondary Level,male,Self-employed,0.02689,32,1531,0.01878,0.03499
2018,Lower Secondary Level,male,Blue-collar worker,0.23774,343,1531,0.21641,0.25907
2018,Lower Secondary Level,male,White-collar worker,0.19203,245,1531,0.17230,0.21177
2018,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.15512,285,1531,0.13698,0.17326
2018,Lower Secondary Level,male,Not employed: Pensioner,0.20914,177,1531,0.18877,0.22952
2018,Lower Secondary Level,male,Not employed: registered unemployed,0.11864,280,1531,0.10243,0.13484
2018,Lower Secondary Level,male,Not employed: no further information,0.03787,169,1531,0.02831,0.04744
2018,Lower Secondary Level,female,Blue-collar worker,0.11593,214,1927,0.10164,0.13023
2018,Lower Secondary Level,female,White-collar worker,0.16246,320,1927,0.14599,0.17894
2018,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08490,237,1927,0.07245,0.09735
2018,Lower Secondary Level,female,Not employed: Pensioner,0.45034,499,1927,0.42812,0.47256
2018,Lower Secondary Level,female,Not employed: registered unemployed,0.07515,290,1927,0.06338,0.08692
2018,Lower Secondary Level,female,Not employed: no further information,0.09410,367,1927,0.08106,0.10714
2018,Upper Secondary Level,male,Self-employed,0.05009,268,5513,0.04434,0.05585
2018,Upper Secondary Level,male,Blue-collar worker,0.26094,1438,5513,0.24934,0.27253
2018,Upper Secondary Level,male,Civil servant,0.02055,120,5513,0.01681,0.02430
2018,Upper Secondary Level,male,White-collar worker,0.27771,1506,5513,0.26588,0.28953
2018,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04484,324,5513,0.03937,0.05030
2018,Upper Secondary Level,male,Not employed: Pensioner,0.27843,1331,5513,0.26660,0.29026
2018,Upper Secondary Level,male,Not employed: registered unemployed,0.04937,357,5513,0.04365,0.05509
2018,Upper Secondary Level,male,Not employed: no further information,0.01476,169,5513,0.01157,0.01794
2018,Upper Secondary Level,female,Self-employed,0.03243,184,6523,0.02813,0.03673
2018,Upper Secondary Level,female,Blue-collar worker,0.08722,605,6523,0.08037,0.09407
2018,Upper Secondary Level,female,Civil servant,0.00807,74,6523,0.00590,0.01024
2018,Upper Secondary Level,female,White-collar worker,0.38864,2743,6523,0.37681,0.40047
2018,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04045,326,6523,0.03567,0.04523
2018,Upper Secondary Level,female,Not employed: Pensioner,0.33415,1594,6523,0.32270,0.34560
2018,Upper Secondary Level,female,Not employed: registered unemployed,0.03714,393,6523,0.03255,0.04173
2018,Upper Secondary Level,female,Not employed: no further information,0.06555,604,6523,0.05954,0.07156
2018,Post-secondary Non-tertiary Level,male,Self-employed,0.06571,48,801,0.04854,0.08288
2018,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.12984,132,801,0.10655,0.15314
2018,Post-secondary Non-tertiary Level,male,White-collar worker,0.55263,459,801,0.51817,0.58708
2018,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.05294,41,801,0.03743,0.06846
2018,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.10757,70,801,0.08610,0.12904
2018,Post-secondary Non-tertiary Level,male,Not employed: registered unemployed,0.04880,51,801,0.03387,0.06373
2018,Post-secondary Non-tertiary Level,female,Self-employed,0.03981,56,1335,0.02931,0.05030
2018,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.05700,79,1335,0.04456,0.06944
2018,Post-secondary Non-tertiary Level,female,White-collar worker,0.61893,858,1335,0.59287,0.64499
2018,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.13188,110,1335,0.11373,0.15004
2018,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.02255,63,1335,0.01458,0.03052
2018,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.10440,169,1335,0.08799,0.12080
2018,First Stage of Tertiary Education,male,Self-employed,0.12577,106,852,0.10349,0.14805
2018,First Stage of Tertiary Education,male,Blue-collar worker,0.10519,99,852,0.08457,0.12580
2018,First Stage of Tertiary Education,male,Civil servant,0.04816,42,852,0.03378,0.06255
2018,First Stage of Tertiary Education,male,White-collar worker,0.40940,361,852,0.37636,0.44244
2018,First Stage of Tertiary Education,male,Not employed: Pensioner,0.27950,244,852,0.24935,0.30965
2018,First Stage of Tertiary Education,female,Self-employed,0.05495,44,548,0.03585,0.07405
2018,First Stage of Tertiary Education,female,Civil servant,0.05125,33,548,0.03277,0.06973
2018,First Stage of Tertiary Education,female,White-collar worker,0.53833,301,548,0.49656,0.58011
2018,First Stage of Tertiary Education,female,Not employed: Pensioner,0.26721,128,548,0.23012,0.30429
2018,First Stage of Tertiary Education,female,Not employed: no further information,0.05837,42,548,0.03872,0.07801
2018,Second Stage of Tertiary Education,male,Self-employed,0.10307,333,3529,0.09304,0.11311
2018,Second Stage of Tertiary Education,male,Blue-collar worker,0.02249,137,3529,0.01760,0.02738
2018,Second Stage of Tertiary Education,male,Civil servant,0.08855,292,3529,0.07918,0.09793
2018,Second Stage of Tertiary Education,male,White-collar worker,0.48863,1592,3529,0.47213,0.50512
2018,Second Stage of Tertiary Education,male,Apprentice/ Trainee/ Intern,0.02423,91,3529,0.01916,0.02931
2018,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.23736,778,3529,0.22332,0.25140
2018,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.02101,183,3529,0.01627,0.02574
2018,Second Stage of Tertiary Education,male,Not employed: no further information,0.01281,123,3529,0.00910,0.01652
2018,Second Stage of Tertiary Education,female,Self-employed,0.07313,247,3394,0.06437,0.08189
2018,Second Stage of Tertiary Education,female,Blue-collar worker,0.01921,73,3394,0.01460,0.02383
2018,Second Stage of Tertiary Education,female,Civil servant,0.11751,388,3394,0.10667,0.12835
2018,Second Stage of Tertiary Education,female,White-collar worker,0.46062,1553,3394,0.44385,0.47739
2018,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.03072,97,3394,0.02491,0.03652
2018,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.19741,503,3394,0.18401,0.21080
2018,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.02206,174,3394,0.01712,0.02700
2018,Second Stage of Tertiary Education,female,Not employed: no further information,0.07433,359,3394,0.06551,0.08316
2019,No answer / don't know,male,Blue-collar worker,0.13873,62,382,0.10402,0.17344
2019,No answer / don't know,male,White-collar worker,0.19918,62,382,0.15908,0.23929
2019,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.37465,121,382,0.32605,0.42325
2019,No answer / don't know,male,Not employed: registered unemployed,0.12940,78,382,0.09570,0.16311
2019,No answer / don't know,male,Not employed: no further information,0.08906,59,382,0.06046,0.11766
2019,No answer / don't know,female,White-collar worker,0.21703,67,309,0.17099,0.26307
2019,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.31137,74,309,0.25966,0.36308
2019,No answer / don't know,female,Not employed: registered unemployed,0.17205,90,309,0.12990,0.21420
2019,No answer / don't know,female,Not employed: no further information,0.10207,78,309,0.06826,0.13588
2019,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.51933,130,276,0.46028,0.57838
2019,Pre-primary Level,male,Not employed: no further information,0.41333,146,276,0.35513,0.47153
2019,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.45752,127,256,0.39637,0.51867
2019,Pre-primary Level,female,Not employed: no further information,0.41770,129,256,0.35716,0.47823
2019,Primary Level,male,Blue-collar worker,0.31788,178,858,0.28671,0.34906
2019,Primary Level,male,White-collar worker,0.15044,131,858,0.12650,0.17437
2019,Primary Level,male,Apprentice/ Trainee/ Intern,0.04559,60,858,0.03162,0.05956
2019,Primary Level,male,Not employed: Pensioner,0.14900,32,858,0.12516,0.17285
2019,Primary Level,male,Not employed: registered unemployed,0.21639,259,858,0.18882,0.24396
2019,Primary Level,male,Not employed: no further information,0.06970,198,858,0.05265,0.08675
2019,Primary Level,female,Blue-collar worker,0.13012,50,822,0.10711,0.15313
2019,Primary Level,female,White-collar worker,0.17494,52,822,0.14895,0.20093
2019,Primary Level,female,Apprentice/ Trainee/ Intern,0.06121,43,822,0.04481,0.07761
2019,Primary Level,female,Not employed: Pensioner,0.15928,33,822,0.13425,0.18432
2019,Primary Level,female,Not employed: registered unemployed,0.25030,319,822,0.22067,0.27994
2019,Primary Level,female,Not employed: no further information,0.21187,325,822,0.18392,0.23982
2019,Lower Secondary Level,male,Self-employed,0.02142,58,1421,0.01389,0.02895
2019,Lower Secondary Level,male,Blue-collar worker,0.22628,310,1421,0.20452,0.24805
2019,Lower Secondary Level,male,White-collar worker,0.19768,246,1421,0.17697,0.21840
2019,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.17059,269,1421,0.15102,0.19015
2019,Lower Secondary Level,male,Not employed: Pensioner,0.20952,170,1421,0.18835,0.23069
2019,Lower Secondary Level,male,Not employed: registered unemployed,0.12100,243,1421,0.10403,0.13796
2019,Lower Secondary Level,male,Not employed: no further information,0.03894,125,1421,0.02888,0.04901
2019,Lower Secondary Level,female,Self-employed,0.00801,31,1721,0.00380,0.01222
2019,Lower Secondary Level,female,Blue-collar worker,0.10467,190,1721,0.09020,0.11914
2019,Lower Secondary Level,female,White-collar worker,0.18931,293,1721,0.17080,0.20783
2019,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.07236,204,1721,0.06012,0.08461
2019,Lower Secondary Level,female,Not employed: Pensioner,0.45470,451,1721,0.43117,0.47823
2019,Lower Secondary Level,female,Not employed: registered unemployed,0.07785,251,1721,0.06519,0.09052
2019,Lower Secondary Level,female,Not employed: no further information,0.08669,301,1721,0.07339,0.09999
2019,Upper Secondary Level,male,Self-employed,0.05253,495,5342,0.04655,0.05852
2019,Upper Secondary Level,male,Blue-collar worker,0.24378,1214,5342,0.23226,0.25529
2019,Upper Secondary Level,male,Civil servant,0.02247,110,5342,0.01850,0.02644
2019,Upper Secondary Level,male,White-collar worker,0.28602,1507,5342,0.27390,0.29814
2019,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04711,276,5342,0.04142,0.05279
2019,Upper Secondary Level,male,Not employed: Pensioner,0.28484,1296,5342,0.27274,0.29695
2019,Upper Secondary Level,male,Not employed: registered unemployed,0.04464,296,5342,0.03911,0.05018
2019,Upper Secondary Level,male,Not employed: no further information,0.01513,148,5342,0.01185,0.01840
2019,Upper Secondary Level,female,Self-employed,0.03462,296,6251,0.03009,0.03915
2019,Upper Secondary Level,female,Blue-collar worker,0.08657,522,6251,0.07959,0.09354
2019,Upper Secondary Level,female,Civil servant,0.00905,73,6251,0.00670,0.01139
2019,Upper Secondary Level,female,White-collar worker,0.39299,2641,6251,0.38088,0.40509
2019,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03979,305,6251,0.03494,0.04464
2019,Upper Secondary Level,female,Not employed: Pensioner,0.34213,1555,6251,0.33036,0.35389
2019,Upper Secondary Level,female,Not employed: registered unemployed,0.02851,314,6251,0.02438,0.03263
2019,Upper Secondary Level,female,Not employed: no further information,0.06188,545,6251,0.05591,0.06785
2019,Post-secondary Non-tertiary Level,male,Self-employed,0.06396,135,843,0.04743,0.08049
2019,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.12992,110,843,0.10721,0.15263
2019,Post-secondary Non-tertiary Level,male,White-collar worker,0.61783,452,843,0.58501,0.65065
2019,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.03270,35,843,0.02069,0.04471
2019,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.08499,64,843,0.06616,0.10383
2019,Post-secondary Non-tertiary Level,male,Not employed: registered unemployed,0.03456,47,843,0.02222,0.04689
2019,Post-secondary Non-tertiary Level,female,Self-employed,0.03482,91,1365,0.02510,0.04455
2019,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.05128,75,1365,0.03958,0.06299
2019,Post-secondary Non-tertiary Level,female,White-collar worker,0.60922,850,1365,0.58333,0.63512
2019,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.02656,36,1365,0.01802,0.03509
2019,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.12943,110,1365,0.11162,0.14725
2019,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.02422,50,1365,0.01606,0.03238
2019,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.12114,153,1365,0.10382,0.13845
2019,First Stage of Tertiary Education,male,Self-employed,0.11720,273,1049,0.09772,0.13667
2019,First Stage of Tertiary Education,male,Blue-collar worker,0.09261,78,1049,0.07506,0.11016
2019,First Stage of Tertiary Education,male,Civil servant,0.04891,43,1049,0.03585,0.06197
2019,First Stage of Tertiary Education,male,White-collar worker,0.43491,404,1049,0.40489,0.46492
2019,First Stage of Tertiary Education,male,Not employed: Pensioner,0.26477,251,1049,0.23806,0.29149
2019,First Stage of Tertiary Education,female,Self-employed,0.05347,63,521,0.03413,0.07281
2019,First Stage of Tertiary Education,female,White-collar worker,0.51405,294,521,0.47109,0.55700
2019,First Stage of Tertiary Education,female,Not employed: Pensioner,0.27168,132,521,0.23344,0.30991
2019,First Stage of Tertiary Education,female,Not employed: no further information,0.04867,32,521,0.03017,0.06716
2019,Second Stage of Tertiary Education,male,Self-employed,0.10379,780,4008,0.09435,0.11323
2019,Second Stage of Tertiary Education,male,Blue-collar worker,0.02043,124,4008,0.01605,0.02481
2019,Second Stage of Tertiary Education,male,Civil servant,0.08994,288,4008,0.08108,0.09880
2019,Second Stage of Tertiary Education,male,White-collar worker,0.49011,1679,4008,0.47463,0.50559
2019,Second Stage of Tertiary Education,male,Apprentice/ Trainee/ Intern,0.02101,88,4008,0.01657,0.02545
2019,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.24235,815,4008,0.22908,0.25562
2019,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.01566,146,4008,0.01182,0.01951
