year,bula_h,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.36837,153,307,0.31432,0.42241
2020,Schleswig-Holstein,Upper Secondary Level,Not employed: Pensioner,0.35276,102,307,0.29923,0.40630
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,White-collar worker,0.52840,60,60,0.40102,0.65577
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Civil servant,0.16622,31,170,0.11009,0.22235
2020,Schleswig-Holstein,Second Stage of Tertiary Education,White-collar worker,0.46120,97,170,0.38605,0.53636
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Not employed: Pensioner,0.21697,42,170,0.15483,0.27912
2020,Hamburg,Upper Secondary Level,White-collar worker,0.27506,64,119,0.19449,0.35563
2020,Hamburg,Upper Secondary Level,Not employed: Pensioner,0.48485,55,119,0.39468,0.57503
2020,Hamburg,Post-secondary Non-tertiary Level,White-collar worker,0.65763,35,35,0.49813,0.81713
2020,Hamburg,Second Stage of Tertiary Education,Self-employed,0.10681,42,149,0.05705,0.15657
2020,Hamburg,Second Stage of Tertiary Education,White-collar worker,0.56268,107,149,0.48276,0.64260
2020,Lower Saxony,No answer / don't know,Not employed: no further information,0.18089,31,31,0.04314,0.31863
2020,Lower Saxony,Pre-primary Level,Not employed: no further information,0.67445,49,49,0.54189,0.80701
2020,Lower Saxony,Primary Level,Blue-collar worker,0.27216,42,200,0.21032,0.33400
2020,Lower Saxony,Primary Level,Not employed: registered unemployed,0.23381,49,200,0.17501,0.29262
2020,Lower Saxony,Primary Level,Not employed: no further information,0.21585,109,200,0.15869,0.27301
2020,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.14066,72,388,0.10602,0.17530
2020,Lower Saxony,Lower Secondary Level,White-collar worker,0.19906,69,388,0.15928,0.23884
2020,Lower Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.07024,47,388,0.04478,0.09570
2020,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.33888,70,388,0.29172,0.38603
2020,Lower Saxony,Lower Secondary Level,Not employed: registered unemployed,0.14505,59,388,0.10996,0.18014
2020,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.07719,71,388,0.05060,0.10378
2020,Lower Saxony,Upper Secondary Level,Self-employed,0.05014,60,1103,0.03726,0.06303
2020,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.16886,174,1103,0.14674,0.19098
2020,Lower Saxony,Upper Secondary Level,White-collar worker,0.34109,422,1103,0.31310,0.36908
2020,Lower Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03649,63,1103,0.02542,0.04756
2020,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.30269,256,1103,0.27556,0.32981
2020,Lower Saxony,Upper Secondary Level,Not employed: registered unemployed,0.03266,48,1103,0.02216,0.04315
2020,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.04240,80,1103,0.03050,0.05430
2020,Lower Saxony,Post-secondary Non-tertiary Level,White-collar worker,0.62421,138,138,0.54310,0.70531
2020,Lower Saxony,First Stage of Tertiary Education,White-collar worker,0.48977,59,59,0.36112,0.61843
2020,Lower Saxony,Second Stage of Tertiary Education,Self-employed,0.10204,64,558,0.07691,0.12718
2020,Lower Saxony,Second Stage of Tertiary Education,Civil servant,0.13419,77,558,0.10588,0.16249
2020,Lower Saxony,Second Stage of Tertiary Education,White-collar worker,0.44094,276,558,0.39970,0.48217
2020,Lower Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.25111,104,558,0.21510,0.28713
2020,Lower Saxony,Second Stage of Tertiary Education,Not employed: no further information,0.03903,37,558,0.02295,0.05512
2020,Bremen,Primary Level,Not employed: no further information,0.25990,42,42,0.12565,0.39415
2020,Bremen,Upper Secondary Level,White-collar worker,0.28845,42,42,0.14977,0.42713
2020,North Rhine-Westphalia,No answer / don't know,Blue-collar worker,0.09583,31,312,0.06312,0.12855
2020,North Rhine-Westphalia,No answer / don't know,White-collar worker,0.21358,65,312,0.16803,0.25913
2020,North Rhine-Westphalia,No answer / don't know,Apprentice/ Trainee/ Intern,0.36859,59,312,0.31498,0.42221
2020,North Rhine-Westphalia,No answer / don't know,Not employed: registered unemployed,0.08142,48,312,0.05102,0.11181
2020,North Rhine-Westphalia,No answer / don't know,Not employed: no further information,0.13904,109,312,0.10058,0.17749
2020,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.45472,70,167,0.37897,0.53047
2020,North Rhine-Westphalia,Pre-primary Level,Not employed: no further information,0.46839,97,167,0.39248,0.54430
2020,North Rhine-Westphalia,Primary Level,Blue-collar worker,0.21757,74,452,0.17949,0.25565
2020,North Rhine-Westphalia,Primary Level,White-collar worker,0.13035,75,452,0.09928,0.16143
2020,North Rhine-Westphalia,Primary Level,Not employed: registered unemployed,0.17368,101,452,0.13872,0.20865
2020,North Rhine-Westphalia,Primary Level,Not employed: no further information,0.23482,202,452,0.19570,0.27394
2020,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.14815,115,808,0.12364,0.17267
2020,North Rhine-Westphalia,Lower Secondary Level,White-collar worker,0.21966,190,808,0.19109,0.24822
2020,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.09954,101,808,0.07889,0.12020
2020,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.28247,100,808,0.25140,0.31353
2020,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.11832,122,808,0.09604,0.14061
2020,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.10048,180,808,0.07974,0.12122
2020,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.03510,113,2377,0.02770,0.04250
2020,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.14538,299,2377,0.13121,0.15956
2020,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.01108,36,2377,0.00687,0.01529
2020,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.33047,855,2377,0.31155,0.34938
2020,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.05589,165,2377,0.04665,0.06513
2020,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.33120,558,2377,0.31228,0.35013
2020,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.03190,129,2377,0.02484,0.03897
2020,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.05300,222,2377,0.04399,0.06201
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Self-employed,0.07043,47,596,0.04987,0.09099
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Blue-collar worker,0.07610,44,596,0.05480,0.09741
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,White-collar worker,0.63870,410,596,0.60010,0.67730
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.09208,44,596,0.06885,0.11531
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: no further information,0.04489,51,596,0.02825,0.06153
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Self-employed,0.07582,37,217,0.04052,0.11112
2020,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.40765,110,217,0.34212,0.47318
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Not employed: Pensioner,0.33118,70,217,0.26842,0.39395
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Self-employed,0.08582,168,1499,0.07164,0.10001
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Blue-collar worker,0.03125,48,1499,0.02244,0.04006
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.11907,147,1499,0.10267,0.13547
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.48015,699,1499,0.45485,0.50545
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01338,39,1499,0.00756,0.01920
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: Pensioner,0.20046,216,1499,0.18019,0.22074
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01651,67,1499,0.01006,0.02296
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: no further information,0.04485,115,1499,0.03437,0.05533
2020,Hesse,Primary Level,Blue-collar worker,0.23685,35,133,0.16432,0.30938
2020,Hesse,Primary Level,Not employed: registered unemployed,0.14960,42,133,0.08875,0.21045
2020,Hesse,Primary Level,Not employed: no further information,0.20165,56,133,0.13320,0.27010
2020,Hesse,Lower Secondary Level,Blue-collar worker,0.12959,41,189,0.08158,0.17760
2020,Hesse,Lower Secondary Level,White-collar worker,0.16956,36,189,0.11592,0.22319
2020,Hesse,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13360,36,189,0.08497,0.18223
2020,Hesse,Lower Secondary Level,Not employed: Pensioner,0.36804,36,189,0.29910,0.43698
2020,Hesse,Lower Secondary Level,Not employed: no further information,0.09295,40,189,0.05144,0.13446
2020,Hesse,Upper Secondary Level,Self-employed,0.03831,51,714,0.02422,0.05240
2020,Hesse,Upper Secondary Level,Blue-collar worker,0.11952,104,714,0.09571,0.14333
2020,Hesse,Upper Secondary Level,White-collar worker,0.36651,274,714,0.33114,0.40188
2020,Hesse,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.10512,62,714,0.08260,0.12763
2020,Hesse,Upper Secondary Level,Not employed: Pensioner,0.27272,140,714,0.24003,0.30541
2020,Hesse,Upper Secondary Level,Not employed: registered unemployed,0.04237,45,714,0.02759,0.05716
2020,Hesse,Upper Secondary Level,Not employed: no further information,0.04007,38,714,0.02567,0.05446
2020,Hesse,Post-secondary Non-tertiary Level,White-collar worker,0.58558,109,109,0.49267,0.67849
2020,Hesse,First Stage of Tertiary Education,White-collar worker,0.46737,36,36,0.30207,0.63267
2020,Hesse,Second Stage of Tertiary Education,Self-employed,0.10136,74,537,0.07581,0.12691
2020,Hesse,Second Stage of Tertiary Education,Civil servant,0.11460,58,537,0.08763,0.14157
2020,Hesse,Second Stage of Tertiary Education,White-collar worker,0.47257,290,537,0.43031,0.51484
2020,Hesse,Second Stage of Tertiary Education,Not employed: Pensioner,0.19032,75,537,0.15709,0.22355
2020,Hesse,Second Stage of Tertiary Education,Not employed: no further information,0.04898,40,537,0.03071,0.06726
2020,"Rhineland-Palatinate, Saarland",Primary Level,Not employed: no further information,0.21959,33,33,0.07616,0.36303
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.23013,53,164,0.16551,0.29475
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.33388,45,164,0.26148,0.40628
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: registered unemployed,0.08146,33,164,0.03946,0.12345
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.05921,33,164,0.02298,0.09544
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.13847,107,576,0.11024,0.16670
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.32094,213,576,0.28278,0.35909
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03837,37,576,0.02267,0.05408
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.36892,167,576,0.32948,0.40836
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.05343,52,576,0.03505,0.07182
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,White-collar worker,0.62746,76,76,0.51803,0.73688
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,White-collar worker,0.52907,37,37,0.36601,0.69213
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Self-employed,0.07057,33,272,0.04008,0.10107
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Civil servant,0.11893,31,272,0.08039,0.15747
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,White-collar worker,0.43638,144,272,0.37733,0.49542
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not employed: Pensioner,0.26920,64,272,0.21640,0.32201
2020,Baden-Wuerttemberg,No answer / don't know,White-collar worker,0.40324,45,45,0.25829,0.54819
2020,Baden-Wuerttemberg,Pre-primary Level,Apprentice/ Trainee/ Intern,0.38710,39,89,0.28533,0.48887
2020,Baden-Wuerttemberg,Pre-primary Level,Not employed: no further information,0.57085,50,89,0.46744,0.67427
2020,Baden-Wuerttemberg,Primary Level,Not employed: registered unemployed,0.12128,47,96,0.05563,0.18693
2020,Baden-Wuerttemberg,Primary Level,Not employed: no further information,0.15801,49,96,0.08466,0.23136
2020,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.18861,69,340,0.14697,0.23026
2020,Baden-Wuerttemberg,Lower Secondary Level,White-collar worker,0.09756,59,340,0.06597,0.12914
2020,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12345,57,340,0.08843,0.15847
2020,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.45567,75,340,0.40265,0.50868
2020,Baden-Wuerttemberg,Lower Secondary Level,Not employed: registered unemployed,0.03460,37,340,0.01515,0.05406
2020,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.07782,43,340,0.04930,0.10633
2020,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.04160,64,1117,0.02989,0.05332
2020,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.17625,161,1117,0.15389,0.19860
2020,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.34259,452,1117,0.31475,0.37043
2020,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.05165,82,1117,0.03866,0.06463
2020,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.28905,238,1117,0.26246,0.31565
2020,Baden-Wuerttemberg,Upper Secondary Level,Not employed: registered unemployed,0.02794,41,1117,0.01827,0.03761
2020,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.05123,79,1117,0.03829,0.06416
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,White-collar worker,0.58196,152,152,0.50328,0.66063
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Self-employed,0.09529,33,146,0.04750,0.14308
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.45968,75,146,0.37856,0.54080
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,Not employed: Pensioner,0.30398,38,146,0.22911,0.37885
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Self-employed,0.07579,103,887,0.05836,0.09321
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Blue-collar worker,0.01668,36,887,0.00824,0.02511
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Civil servant,0.11832,82,887,0.09706,0.13959
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.51088,477,887,0.47797,0.54380
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: Pensioner,0.18696,130,887,0.16129,0.21263
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: no further information,0.04059,59,887,0.02759,0.05358
2020,Bavaria,No answer / don't know,Blue-collar worker,0.06982,32,32,-0.01989,0.15954
2020,Bavaria,Pre-primary Level,Not employed: no further information,0.58814,48,48,0.44743,0.72885
2020,Bavaria,Primary Level,Blue-collar worker,0.27173,51,126,0.19375,0.34972
2020,Bavaria,Primary Level,Not employed: registered unemployed,0.04226,36,126,0.00699,0.07753
2020,Bavaria,Primary Level,Not employed: no further information,0.13387,39,126,0.07418,0.19357
2020,Bavaria,Lower Secondary Level,Blue-collar worker,0.17311,95,465,0.13868,0.20753
2020,Bavaria,Lower Secondary Level,White-collar worker,0.15182,82,465,0.11917,0.18448
2020,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15107,90,465,0.11849,0.18366
2020,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.37571,112,465,0.33164,0.41978
2020,Bavaria,Lower Secondary Level,Not employed: registered unemployed,0.04231,40,465,0.02399,0.06062
2020,Bavaria,Lower Secondary Level,Not employed: no further information,0.07542,46,465,0.05140,0.09945
2020,Bavaria,Upper Secondary Level,Self-employed,0.04815,115,1789,0.03822,0.05807
2020,Bavaria,Upper Secondary Level,Blue-collar worker,0.16129,315,1789,0.14425,0.17834
2020,Bavaria,Upper Secondary Level,White-collar worker,0.38187,706,1789,0.35935,0.40439
2020,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.02961,90,1789,0.02175,0.03746
2020,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.30132,409,1789,0.28006,0.32259
2020,Bavaria,Upper Secondary Level,Not employed: registered unemployed,0.02818,61,1789,0.02051,0.03585
2020,Bavaria,Upper Secondary Level,Not employed: no further information,0.02927,93,1789,0.02146,0.03708
2020,Bavaria,Post-secondary Non-tertiary Level,Blue-collar worker,0.08438,42,229,0.04830,0.12046
2020,Bavaria,Post-secondary Non-tertiary Level,White-collar worker,0.60293,187,229,0.53941,0.66644
2020,Bavaria,First Stage of Tertiary Education,Self-employed,0.10401,44,199,0.06149,0.14653
2020,Bavaria,First Stage of Tertiary Education,White-collar worker,0.48481,106,199,0.41520,0.55442
2020,Bavaria,First Stage of Tertiary Education,Not employed: Pensioner,0.22941,49,199,0.17085,0.28798
2020,Bavaria,Second Stage of Tertiary Education,Self-employed,0.08869,164,1179,0.07245,0.10492
2020,Bavaria,Second Stage of Tertiary Education,Blue-collar worker,0.02910,68,1179,0.01950,0.03870
2020,Bavaria,Second Stage of Tertiary Education,Civil servant,0.09400,103,1179,0.07734,0.11067
