year,pgisced97,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Second Stage of Tertiary Education,5th Quintile,Not employed: no further information,0.02476,85,2481,0.01865,0.03088
2016,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.43080,84,184,0.35905,0.50255
2016,Pre-primary Level,1st Quintile,Not employed: no further information,0.42970,100,184,0.35798,0.50142
2016,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.39893,70,161,0.32305,0.47480
2016,Pre-primary Level,2nd Quintile,Not employed: no further information,0.53674,91,161,0.45947,0.61401
2016,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.46119,44,109,0.36718,0.55521
2016,Pre-primary Level,3rd Quintile,Not employed: no further information,0.46717,65,109,0.37307,0.56127
2016,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.41413,44,106,0.31991,0.50835
2016,Pre-primary Level,4th Quintile,Not employed: no further information,0.55213,62,106,0.45701,0.64725
2016,Pre-primary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.47354,44,97,0.37366,0.57342
2016,Pre-primary Level,5th Quintile,Not employed: no further information,0.44875,53,97,0.34926,0.54825
2016,Primary Level,1st Quintile,Blue-collar worker,0.18980,59,199,0.13518,0.24442
2016,Primary Level,1st Quintile,Not employed: registered unemployed,0.26823,93,199,0.20652,0.32994
2016,Primary Level,1st Quintile,Not employed: no further information,0.15896,47,199,0.10803,0.20989
2016,Lower Secondary Level,1st Quintile,Blue-collar worker,0.15257,200,1112,0.13143,0.17371
2016,Lower Secondary Level,1st Quintile,White-collar worker,0.10112,124,1112,0.08339,0.11884
2016,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.12433,166,1112,0.10493,0.14373
2016,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.29312,200,1112,0.26635,0.31989
2016,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.19834,263,1112,0.17490,0.22179
2016,Lower Secondary Level,1st Quintile,Not employed: no further information,0.11472,159,1112,0.09598,0.13346
2016,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.17646,146,722,0.14863,0.20429
2016,Lower Secondary Level,2nd Quintile,White-collar worker,0.13158,120,722,0.10690,0.15625
2016,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.11125,110,722,0.08830,0.13421
2016,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.42135,213,722,0.38530,0.45739
2016,Lower Secondary Level,2nd Quintile,Not employed: registered unemployed,0.04203,39,722,0.02739,0.05668
2016,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.09352,94,722,0.07227,0.11477
2016,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.19090,94,389,0.15179,0.23000
2016,Lower Secondary Level,3rd Quintile,White-collar worker,0.15434,69,389,0.11839,0.19029
2016,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.14091,77,389,0.10629,0.17553
2016,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.40832,149,389,0.35941,0.45723
2016,Lower Secondary Level,4th Quintile,Blue-collar worker,0.18632,41,216,0.13427,0.23836
2016,Lower Secondary Level,4th Quintile,White-collar worker,0.21425,47,216,0.15941,0.26910
2016,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.15631,60,216,0.10776,0.20485
2016,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.31080,68,216,0.24893,0.37267
2016,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.28823,38,38,0.14228,0.43417
2016,Upper Secondary Level,1st Quintile,Self-employed,0.02335,49,2327,0.01721,0.02948
2016,Upper Secondary Level,1st Quintile,Blue-collar worker,0.16083,456,2327,0.14590,0.17576
2016,Upper Secondary Level,1st Quintile,White-collar worker,0.17608,526,2327,0.16060,0.19156
2016,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.07509,166,2327,0.06438,0.08580
2016,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.30091,495,2327,0.28227,0.31955
2016,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.19136,434,2327,0.17537,0.20735
2016,Upper Secondary Level,1st Quintile,Not employed: no further information,0.06072,201,2327,0.05102,0.07043
2016,Upper Secondary Level,2nd Quintile,Self-employed,0.02427,65,2709,0.01848,0.03007
2016,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.20001,603,2709,0.18494,0.21507
2016,Upper Secondary Level,2nd Quintile,White-collar worker,0.25613,848,2709,0.23969,0.27257
2016,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.02635,91,2709,0.02032,0.03238
2016,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.39792,832,2709,0.37948,0.41635
2016,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.03787,106,2709,0.03068,0.04506
2016,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.04754,164,2709,0.03952,0.05555
2016,Upper Secondary Level,3rd Quintile,Self-employed,0.03618,97,2342,0.02862,0.04375
2016,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.21267,476,2342,0.19609,0.22925
2016,Upper Secondary Level,3rd Quintile,Civil servant,0.01557,46,2342,0.01055,0.02058
2016,Upper Secondary Level,3rd Quintile,White-collar worker,0.33255,868,2342,0.31346,0.35163
2016,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.03523,86,2342,0.02776,0.04270
2016,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.30993,620,2342,0.29120,0.32867
2016,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.01337,44,2342,0.00872,0.01803
2016,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.03540,105,2342,0.02792,0.04289
2016,Upper Secondary Level,4th Quintile,Self-employed,0.04987,127,2064,0.04048,0.05926
2016,Upper Secondary Level,4th Quintile,Blue-collar worker,0.21323,390,2064,0.19555,0.23090
2016,Upper Secondary Level,4th Quintile,Civil servant,0.02028,51,2064,0.01420,0.02636
2016,Upper Secondary Level,4th Quintile,White-collar worker,0.37877,846,2064,0.35784,0.39971
2016,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.03438,86,2064,0.02652,0.04224
2016,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.25758,493,2064,0.23871,0.27645
2016,Upper Secondary Level,4th Quintile,Not employed: no further information,0.02698,71,2064,0.01999,0.03397
2016,Upper Secondary Level,5th Quintile,Self-employed,0.08988,140,1445,0.07513,0.10464
2016,Upper Secondary Level,5th Quintile,Blue-collar worker,0.11727,133,1445,0.10068,0.13387
2016,Upper Secondary Level,5th Quintile,Civil servant,0.04783,72,1445,0.03682,0.05884
2016,Upper Secondary Level,5th Quintile,White-collar worker,0.41504,588,1445,0.38963,0.44046
2016,Upper Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.05362,82,1445,0.04200,0.06524
2016,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.21455,351,1445,0.19338,0.23573
2016,Upper Secondary Level,5th Quintile,Not employed: no further information,0.03587,79,1445,0.02628,0.04546
2016,Post-secondary Non-tertiary Level,1st Quintile,Blue-collar worker,0.11842,67,327,0.08334,0.15349
2016,Post-secondary Non-tertiary Level,1st Quintile,White-collar worker,0.31009,118,327,0.25988,0.36030
2016,Post-secondary Non-tertiary Level,1st Quintile,Not employed: Pensioner,0.11147,31,327,0.07731,0.14564
2016,Post-secondary Non-tertiary Level,1st Quintile,Not employed: registered unemployed,0.23393,71,327,0.18797,0.27988
2016,Post-secondary Non-tertiary Level,1st Quintile,Not employed: no further information,0.06643,40,327,0.03940,0.09347
2016,Post-secondary Non-tertiary Level,2nd Quintile,Blue-collar worker,0.19358,93,370,0.15327,0.23389
2016,Post-secondary Non-tertiary Level,2nd Quintile,White-collar worker,0.50583,241,370,0.45482,0.55684
2016,Post-secondary Non-tertiary Level,2nd Quintile,Not employed: no further information,0.06204,36,370,0.03742,0.08665
2016,Post-secondary Non-tertiary Level,3rd Quintile,Blue-collar worker,0.11676,49,354,0.08326,0.15026
2016,Post-secondary Non-tertiary Level,3rd Quintile,White-collar worker,0.60470,272,354,0.55370,0.65571
2016,Post-secondary Non-tertiary Level,3rd Quintile,Not employed: Pensioner,0.11920,33,354,0.08540,0.15301
2016,Post-secondary Non-tertiary Level,4th Quintile,Blue-collar worker,0.09654,40,338,0.06501,0.12807
2016,Post-secondary Non-tertiary Level,4th Quintile,White-collar worker,0.67959,298,338,0.62977,0.72941
2016,Post-secondary Non-tertiary Level,5th Quintile,Self-employed,0.13838,33,297,0.09905,0.17772
2016,Post-secondary Non-tertiary Level,5th Quintile,White-collar worker,0.60212,231,297,0.54636,0.65788
2016,Post-secondary Non-tertiary Level,5th Quintile,Not employed: Pensioner,0.12103,33,297,0.08387,0.15819
2016,First Stage of Tertiary Education,1st Quintile,White-collar worker,0.13905,31,74,0.05968,0.21842
2016,First Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.58358,43,74,0.47050,0.69667
2016,First Stage of Tertiary Education,2nd Quintile,White-collar worker,0.26809,85,195,0.20575,0.33042
2016,First Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.50512,110,195,0.43476,0.57547
2016,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.38071,134,219,0.31625,0.44516
2016,First Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.29715,85,219,0.23648,0.35781
2016,First Stage of Tertiary Education,4th Quintile,Self-employed,0.11210,44,313,0.07710,0.14711
2016,First Stage of Tertiary Education,4th Quintile,Blue-collar worker,0.11979,38,313,0.08376,0.15582
2016,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.47470,157,313,0.41929,0.53012
2016,First Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.22427,74,313,0.17799,0.27055
2016,First Stage of Tertiary Education,5th Quintile,Self-employed,0.13361,56,324,0.09651,0.17072
2016,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.55303,201,324,0.49881,0.60725
2016,First Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.13465,67,324,0.09742,0.17187
2016,Second Stage of Tertiary Education,1st Quintile,Self-employed,0.07745,42,527,0.05461,0.10030
2016,Second Stage of Tertiary Education,1st Quintile,Blue-collar worker,0.04771,47,527,0.02949,0.06593
2016,Second Stage of Tertiary Education,1st Quintile,White-collar worker,0.28953,173,527,0.25077,0.32829
2016,Second Stage of Tertiary Education,1st Quintile,Apprentice/ Trainee/ Intern,0.16311,47,527,0.13154,0.19469
2016,Second Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.18542,84,527,0.15221,0.21863
2016,Second Stage of Tertiary Education,1st Quintile,Not employed: registered unemployed,0.10742,83,527,0.08096,0.13388
2016,Second Stage of Tertiary Education,1st Quintile,Not employed: no further information,0.07521,51,527,0.05267,0.09775
2016,Second Stage of Tertiary Education,2nd Quintile,Self-employed,0.07725,48,574,0.05539,0.09911
2016,Second Stage of Tertiary Education,2nd Quintile,Blue-collar worker,0.08367,58,574,0.06100,0.10634
2016,Second Stage of Tertiary Education,2nd Quintile,White-collar worker,0.34426,255,574,0.30535,0.38316
2016,Second Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.26792,149,574,0.23166,0.30418
2016,Second Stage of Tertiary Education,2nd Quintile,Not employed: no further information,0.07423,64,574,0.05277,0.09570
2016,Second Stage of Tertiary Education,3rd Quintile,Self-employed,0.07696,59,851,0.05904,0.09488
2016,Second Stage of Tertiary Education,3rd Quintile,Civil servant,0.05933,66,851,0.04345,0.07521
2016,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.41802,444,851,0.38486,0.45118
2016,Second Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.30546,222,851,0.27449,0.33642
2016,Second Stage of Tertiary Education,3rd Quintile,Not employed: no further information,0.04578,60,851,0.03173,0.05983
2016,Second Stage of Tertiary Education,4th Quintile,Self-employed,0.05581,95,1315,0.04340,0.06822
2016,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.13237,193,1315,0.11404,0.15069
2016,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.52644,704,1315,0.49944,0.55343
2016,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.20934,254,1315,0.18735,0.23134
2016,Second Stage of Tertiary Education,4th Quintile,Not employed: no further information,0.03372,69,1315,0.02396,0.04348
2016,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.13658,320,2372,0.12275,0.15040
2016,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.15009,322,2372,0.13571,0.16447
2016,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.46053,1148,2372,0.44047,0.48060
2016,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.20788,505,2372,0.19155,0.22422
2016,Second Stage of Tertiary Education,5th Quintile,Not employed: no further information,0.02638,77,2372,0.01993,0.03283
2017,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.35197,84,232,0.29038,0.41356
2017,Pre-primary Level,1st Quintile,Not employed: no further information,0.54680,148,232,0.48260,0.61100
2017,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.45352,57,137,0.36985,0.53719
2017,Pre-primary Level,2nd Quintile,Not employed: no further information,0.48417,80,137,0.40018,0.56817
2017,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.30488,48,116,0.22074,0.38902
2017,Pre-primary Level,3rd Quintile,Not employed: no further information,0.50773,68,116,0.41635,0.59910
2017,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.54630,47,95,0.44565,0.64694
2017,Pre-primary Level,4th Quintile,Not employed: no further information,0.31363,48,95,0.21984,0.40743
2017,Pre-primary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.58026,44,78,0.47002,0.69049
2017,Pre-primary Level,5th Quintile,Not employed: no further information,0.31639,34,78,0.21251,0.42027
2017,Primary Level,1st Quintile,Blue-collar worker,0.12655,84,752,0.10277,0.15032
2017,Primary Level,1st Quintile,White-collar worker,0.07561,48,752,0.05670,0.09452
2017,Primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.02789,32,752,0.01611,0.03966
2017,Primary Level,1st Quintile,Not employed: Pensioner,0.24330,32,752,0.21261,0.27399
2017,Primary Level,1st Quintile,Not employed: registered unemployed,0.33689,314,752,0.30309,0.37069
2017,Primary Level,1st Quintile,Not employed: no further information,0.15993,242,752,0.13371,0.18614
2017,Primary Level,2nd Quintile,Not employed: registered unemployed,0.10193,31,31,-0.00634,0.21019
2017,Lower Secondary Level,1st Quintile,Blue-collar worker,0.13408,189,1321,0.11570,0.15246
2017,Lower Secondary Level,1st Quintile,White-collar worker,0.09967,159,1321,0.08351,0.11583
2017,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.11589,194,1321,0.09862,0.13316
2017,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.32643,192,1321,0.30113,0.35173
2017,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.20637,341,1321,0.18453,0.22820
2017,Lower Secondary Level,1st Quintile,Not employed: no further information,0.10192,246,1321,0.08559,0.11824
2017,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.17019,137,652,0.14132,0.19906
2017,Lower Secondary Level,2nd Quintile,White-collar worker,0.13005,103,652,0.10421,0.15589
2017,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.10650,99,652,0.08280,0.13020
2017,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.44077,190,652,0.40263,0.47891
2017,Lower Secondary Level,2nd Quintile,Not employed: registered unemployed,0.04813,51,652,0.03168,0.06457
2017,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.06959,72,652,0.05004,0.08913
2017,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.17744,84,396,0.13976,0.21512
2017,Lower Secondary Level,3rd Quintile,White-collar worker,0.19542,81,396,0.15632,0.23453
2017,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.06314,57,396,0.03916,0.08713
2017,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.44267,141,396,0.39369,0.49166
2017,Lower Secondary Level,3rd Quintile,Not employed: no further information,0.06525,33,396,0.04089,0.08960
2017,Lower Secondary Level,4th Quintile,Blue-collar worker,0.19441,40,204,0.13997,0.24885
2017,Lower Secondary Level,4th Quintile,White-collar worker,0.23472,46,204,0.17642,0.29303
2017,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.13303,46,204,0.08631,0.17974
2017,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.30217,72,204,0.23900,0.36534
2017,Upper Secondary Level,1st Quintile,Self-employed,0.02978,61,2432,0.02302,0.03654
2017,Upper Secondary Level,1st Quintile,Blue-collar worker,0.13971,400,2432,0.12593,0.15349
2017,Upper Secondary Level,1st Quintile,White-collar worker,0.21072,586,2432,0.19451,0.22693
2017,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.07003,183,2432,0.05989,0.08017
2017,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.32416,483,2432,0.30555,0.34276
2017,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.15369,460,2432,0.13936,0.16803
2017,Upper Secondary Level,1st Quintile,Not employed: no further information,0.06337,259,2432,0.05369,0.07306
2017,Upper Secondary Level,2nd Quintile,Self-employed,0.02191,55,2570,0.01625,0.02758
2017,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.19136,553,2570,0.17615,0.20657
