year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,17-29 y.,No answer / don't know,Not employed: no further information,0.11148,54,205,0.06829,0.15467
2021,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.42805,140,384,0.37849,0.47760
2021,17-29 y.,Pre-primary Level,Not employed: no further information,0.51284,244,384,0.46278,0.56290
2021,17-29 y.,Primary Level,Blue-collar worker,0.27852,39,220,0.21915,0.33789
2021,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.14816,37,220,0.10111,0.19521
2021,17-29 y.,Primary Level,Not employed: registered unemployed,0.22311,47,220,0.16797,0.27826
2021,17-29 y.,Primary Level,Not employed: no further information,0.23524,97,220,0.17907,0.29142
2021,17-29 y.,Lower Secondary Level,Blue-collar worker,0.05441,41,607,0.03635,0.07247
2021,17-29 y.,Lower Secondary Level,White-collar worker,0.19002,85,607,0.15878,0.22125
2021,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.38443,267,607,0.34570,0.42316
2021,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.17799,84,607,0.14754,0.20845
2021,17-29 y.,Lower Secondary Level,Not employed: no further information,0.17136,130,607,0.14136,0.20137
2021,17-29 y.,Upper Secondary Level,Blue-collar worker,0.07639,88,1135,0.06093,0.09185
2021,17-29 y.,Upper Secondary Level,White-collar worker,0.42497,446,1135,0.39619,0.45374
2021,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.31223,413,1135,0.28526,0.33921
2021,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.03951,64,1135,0.02817,0.05085
2021,17-29 y.,Upper Secondary Level,Not employed: no further information,0.08336,124,1135,0.06727,0.09945
2021,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.61518,140,174,0.54267,0.68768
2021,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12126,34,174,0.07261,0.16990
2021,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.09781,40,441,0.07006,0.12557
2021,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.68314,305,441,0.63967,0.72661
2021,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.13673,96,441,0.10463,0.16883
2021,30-45 y.,No answer / don't know,Blue-collar worker,0.09939,32,232,0.06080,0.13797
2021,30-45 y.,No answer / don't know,White-collar worker,0.51805,96,232,0.45361,0.58248
2021,30-45 y.,No answer / don't know,Not employed: registered unemployed,0.09078,38,232,0.05373,0.12783
2021,30-45 y.,No answer / don't know,Not employed: no further information,0.15803,66,232,0.11099,0.20507
2021,30-45 y.,Primary Level,Blue-collar worker,0.13895,86,463,0.10741,0.17050
2021,30-45 y.,Primary Level,White-collar worker,0.26524,89,463,0.22499,0.30550
2021,30-45 y.,Primary Level,Not employed: registered unemployed,0.16285,108,463,0.12919,0.19652
2021,30-45 y.,Primary Level,Not employed: no further information,0.35213,180,463,0.30857,0.39568
2021,30-45 y.,Lower Secondary Level,Blue-collar worker,0.18176,95,458,0.14640,0.21711
2021,30-45 y.,Lower Secondary Level,White-collar worker,0.38831,149,458,0.34362,0.43299
2021,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.13198,97,458,0.10095,0.16301
2021,30-45 y.,Lower Secondary Level,Not employed: no further information,0.16393,117,458,0.12999,0.19787
2021,30-45 y.,Upper Secondary Level,Self-employed,0.04316,77,1524,0.03295,0.05336
2021,30-45 y.,Upper Secondary Level,Blue-collar worker,0.20328,253,1524,0.18307,0.22349
2021,30-45 y.,Upper Secondary Level,Civil servant,0.02704,32,1524,0.01889,0.03519
2021,30-45 y.,Upper Secondary Level,White-collar worker,0.56848,840,1524,0.54361,0.59336
2021,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.02309,41,1524,0.01555,0.03063
2021,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06438,121,1524,0.05205,0.07671
2021,30-45 y.,Upper Secondary Level,Not employed: no further information,0.05781,160,1524,0.04609,0.06953
2021,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.04912,49,474,0.02965,0.06860
2021,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.76378,380,474,0.72550,0.80206
2021,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.06770,45,474,0.04506,0.09034
2021,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.74642,128,128,0.67075,0.82208
2021,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.06068,109,1738,0.04945,0.07191
2021,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02049,82,1738,0.01382,0.02715
2021,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.11944,176,1738,0.10419,0.13469
2021,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.68014,1092,1738,0.65821,0.70208
2021,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01462,39,1738,0.00898,0.02027
2021,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03187,82,1738,0.02361,0.04014
2021,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06235,158,1738,0.05098,0.07372
2021,46-65 y.,No answer / don't know,White-collar worker,0.32706,87,122,0.24347,0.41065
2021,46-65 y.,No answer / don't know,Not employed: no further information,0.05184,35,122,0.01234,0.09135
2021,46-65 y.,Primary Level,Blue-collar worker,0.21888,40,203,0.16186,0.27590
2021,46-65 y.,Primary Level,Not employed: registered unemployed,0.21729,56,203,0.16042,0.27416
2021,46-65 y.,Primary Level,Not employed: no further information,0.17835,107,203,0.12555,0.23114
2021,46-65 y.,Lower Secondary Level,Blue-collar worker,0.30143,91,407,0.25679,0.34607
2021,46-65 y.,Lower Secondary Level,White-collar worker,0.29237,130,407,0.24812,0.33661
2021,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.13695,45,407,0.10351,0.17039
2021,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10199,67,407,0.07255,0.13143
2021,46-65 y.,Lower Secondary Level,Not employed: no further information,0.13420,74,407,0.10105,0.16736
2021,46-65 y.,Upper Secondary Level,Self-employed,0.05322,217,2871,0.04501,0.06143
2021,46-65 y.,Upper Secondary Level,Blue-collar worker,0.20496,470,2871,0.19019,0.21973
2021,46-65 y.,Upper Secondary Level,Civil servant,0.02249,71,2871,0.01706,0.02791
2021,46-65 y.,Upper Secondary Level,White-collar worker,0.47992,1433,2871,0.46164,0.49820
2021,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.13505,331,2871,0.12255,0.14755
2021,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.05234,163,2871,0.04420,0.06049
2021,46-65 y.,Upper Secondary Level,Not employed: no further information,0.04472,186,2871,0.03715,0.05228
2021,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.05350,66,684,0.03663,0.07038
2021,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.09761,60,684,0.07535,0.11986
2021,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.68499,446,684,0.65015,0.71983
2021,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.06097,38,684,0.04303,0.07892
2021,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04373,33,684,0.02839,0.05906
2021,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.04700,41,684,0.03113,0.06287
2021,46-65 y.,First Stage of Tertiary Education,Self-employed,0.11961,106,458,0.08986,0.14936
2021,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.08883,31,458,0.06275,0.11492
2021,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.55404,270,458,0.50846,0.59961
2021,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.12049,51,458,0.09065,0.15034
2021,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.12930,421,2282,0.11553,0.14307
2021,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01723,52,2282,0.01189,0.02257
2021,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14821,308,2282,0.13362,0.16279
2021,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.56618,1205,2282,0.54584,0.58652
2021,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.06641,129,2282,0.05619,0.07663
2021,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02973,68,2282,0.02276,0.03670
2021,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04186,99,2282,0.03364,0.05008
2021,66 and older,Lower Secondary Level,Not employed: Pensioner,0.92830,278,278,0.89792,0.95868
2021,66 and older,Upper Secondary Level,Self-employed,0.01796,46,1682,0.01161,0.02431
2021,66 and older,Upper Secondary Level,Blue-collar worker,0.02209,33,1682,0.01506,0.02911
2021,66 and older,Upper Secondary Level,White-collar worker,0.04154,77,1682,0.03200,0.05108
2021,66 and older,Upper Secondary Level,Not employed: Pensioner,0.91253,1526,1682,0.89902,0.92603
2021,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.87570,103,103,0.81167,0.93973
2021,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.86031,229,229,0.81532,0.90531
2021,66 and older,Second Stage of Tertiary Education,Self-employed,0.05786,98,1076,0.04391,0.07182
2021,66 and older,Second Stage of Tertiary Education,White-collar worker,0.04185,53,1076,0.02988,0.05382
2021,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.88466,925,1076,0.86556,0.90376
2022,17-29 y.,No answer / don't know,Blue-collar worker,0.11237,69,815,0.09068,0.13407
2022,17-29 y.,No answer / don't know,White-collar worker,0.40379,383,815,0.37009,0.43750
2022,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.26902,229,815,0.23856,0.29949
2022,17-29 y.,No answer / don't know,Not employed: registered unemployed,0.03549,47,815,0.02278,0.04820
2022,17-29 y.,No answer / don't know,Not employed: no further information,0.10303,87,815,0.08214,0.12391
2022,17-29 y.,Pre-primary Level,White-collar worker,0.08835,44,416,0.06104,0.11565
2022,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.34433,170,416,0.29862,0.39005
2022,17-29 y.,Pre-primary Level,Not employed: no further information,0.48351,202,416,0.43543,0.53159
2022,17-29 y.,Primary Level,Blue-collar worker,0.16606,34,171,0.11012,0.22200
2022,17-29 y.,Primary Level,White-collar worker,0.27364,39,171,0.20662,0.34066
2022,17-29 y.,Primary Level,Not employed: registered unemployed,0.28792,46,171,0.21986,0.35599
2022,17-29 y.,Primary Level,Not employed: no further information,0.14518,52,171,0.09222,0.19814
2022,17-29 y.,Lower Secondary Level,Blue-collar worker,0.07868,59,577,0.05669,0.10067
2022,17-29 y.,Lower Secondary Level,White-collar worker,0.22047,112,577,0.18662,0.25433
2022,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.41113,248,577,0.37095,0.45132
2022,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.11270,82,577,0.08688,0.13853
2022,17-29 y.,Lower Secondary Level,Not employed: no further information,0.12270,76,577,0.09590,0.14949
2022,17-29 y.,Upper Secondary Level,Blue-collar worker,0.10468,178,1686,0.09007,0.11930
2022,17-29 y.,Upper Secondary Level,Civil servant,0.02858,37,1686,0.02062,0.03653
2022,17-29 y.,Upper Secondary Level,White-collar worker,0.40235,680,1686,0.37893,0.42576
2022,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.30139,528,1686,0.27948,0.32330
2022,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.01497,31,1686,0.00917,0.02076
2022,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.04081,66,1686,0.03136,0.05026
2022,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06170,124,1686,0.05021,0.07319
2022,17-29 y.,Upper Secondary Level,100,0.01303,42,1686,0.00762,0.01845
2022,17-29 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.11647,32,351,0.08286,0.15007
2022,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.64166,267,351,0.59142,0.69190
2022,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.13790,52,351,0.10178,0.17402
2022,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.53045,43,43,0.37952,0.68139
2022,17-29 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03366,88,1350,0.02403,0.04328
2022,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.05758,53,1350,0.04515,0.07001
2022,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.69708,1007,1350,0.67256,0.72161
2022,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.14048,140,1350,0.12194,0.15902
2022,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.02674,62,1350,0.01813,0.03535
2022,30-45 y.,No answer / don't know,Self-employed,0.05791,62,1348,0.04544,0.07039
2022,30-45 y.,No answer / don't know,Blue-collar worker,0.09243,129,1348,0.07696,0.10790
2022,30-45 y.,No answer / don't know,Civil servant,0.05355,44,1348,0.04153,0.06558
2022,30-45 y.,No answer / don't know,White-collar worker,0.64358,875,1348,0.61800,0.66916
2022,30-45 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.01535,32,1348,0.00879,0.02192
2022,30-45 y.,No answer / don't know,Not employed: registered unemployed,0.05226,84,1348,0.04037,0.06414
2022,30-45 y.,No answer / don't know,Not employed: no further information,0.06407,122,1348,0.05099,0.07715
2022,30-45 y.,Primary Level,Blue-collar worker,0.16809,75,370,0.12994,0.20625
2022,30-45 y.,Primary Level,White-collar worker,0.27838,91,370,0.23265,0.32412
2022,30-45 y.,Primary Level,Not employed: registered unemployed,0.20419,96,370,0.16306,0.24532
2022,30-45 y.,Primary Level,Not employed: no further information,0.22175,108,370,0.17936,0.26414
2022,30-45 y.,Lower Secondary Level,Blue-collar worker,0.17742,82,440,0.14168,0.21316
2022,30-45 y.,Lower Secondary Level,White-collar worker,0.39971,176,440,0.35389,0.44554
2022,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.15961,81,440,0.12535,0.19387
2022,30-45 y.,Lower Secondary Level,Not employed: no further information,0.13753,101,440,0.10531,0.16975
2022,30-45 y.,Upper Secondary Level,Self-employed,0.02787,74,2184,0.02097,0.03478
2022,30-45 y.,Upper Secondary Level,Blue-collar worker,0.18469,367,2184,0.16841,0.20097
2022,30-45 y.,Upper Secondary Level,Civil servant,0.02588,52,2184,0.01922,0.03254
2022,30-45 y.,Upper Secondary Level,White-collar worker,0.61394,1319,2184,0.59351,0.63436
2022,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.02375,64,2184,0.01736,0.03014
2022,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.04822,128,2184,0.03923,0.05720
2022,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06325,180,2184,0.05304,0.07346
2022,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.07167,70,746,0.05315,0.09019
2022,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.77089,617,746,0.74072,0.80107
2022,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.06287,59,746,0.04544,0.08030
2022,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.08226,38,263,0.04899,0.11553
2022,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.76140,225,263,0.70979,0.81301
2022,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.04997,128,3084,0.04228,0.05766
2022,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.01761,155,3084,0.01297,0.02226
2022,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13361,281,3084,0.12160,0.14562
2022,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.69270,2144,3084,0.67641,0.70898
2022,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01316,78,3084,0.00913,0.01718
2022,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02004,83,3084,0.01509,0.02498
2022,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06328,215,3084,0.05468,0.07187
2022,46-65 y.,No answer / don't know,Self-employed,0.10450,90,869,0.08415,0.12485
2022,46-65 y.,No answer / don't know,Blue-collar worker,0.12785,91,869,0.10564,0.15006
2022,46-65 y.,No answer / don't know,Civil servant,0.05410,43,869,0.03905,0.06915
2022,46-65 y.,No answer / don't know,White-collar worker,0.48950,454,869,0.45624,0.52275
2022,46-65 y.,No answer / don't know,Not employed: Pensioner,0.06798,67,869,0.05124,0.08473
2022,46-65 y.,No answer / don't know,Not employed: registered unemployed,0.06768,53,869,0.05097,0.08439
2022,46-65 y.,No answer / don't know,Not employed: no further information,0.06374,71,869,0.04749,0.07999
2022,46-65 y.,Primary Level,Blue-collar worker,0.24549,41,203,0.18614,0.30484
2022,46-65 y.,Primary Level,White-collar worker,0.23945,35,203,0.18060,0.29830
2022,46-65 y.,Primary Level,Not employed: registered unemployed,0.15116,54,203,0.10176,0.20056
2022,46-65 y.,Primary Level,Not employed: no further information,0.19462,73,203,0.14002,0.24921
2022,46-65 y.,Lower Secondary Level,Blue-collar worker,0.21507,87,430,0.17618,0.25395
2022,46-65 y.,Lower Secondary Level,White-collar worker,0.34427,157,430,0.29931,0.38923
2022,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.14823,61,430,0.11460,0.18185
2022,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10594,59,430,0.07681,0.13506
2022,46-65 y.,Lower Secondary Level,Not employed: no further information,0.13277,66,430,0.10066,0.16488
2022,46-65 y.,Upper Secondary Level,Self-employed,0.06087,248,3343,0.05277,0.06898
2022,46-65 y.,Upper Secondary Level,Blue-collar worker,0.18858,528,3343,0.17532,0.20184
2022,46-65 y.,Upper Secondary Level,Civil servant,0.02302,94,3343,0.01794,0.02811
2022,46-65 y.,Upper Secondary Level,White-collar worker,0.48513,1701,3343,0.46819,0.50208
