year,bula_h,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.20416,41,262,0.15526,0.25306
2019,Mecklenburg-Western Pomerania,male,White-collar worker,0.30324,82,262,0.24747,0.35901
2019,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.29404,86,262,0.23876,0.34931
2019,Mecklenburg-Western Pomerania,female,White-collar worker,0.35621,123,253,0.29709,0.41534
2019,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.35404,97,253,0.29500,0.41309
2019,Mecklenburg-Western Pomerania,female,Not employed: no further information,0.06370,33,253,0.03355,0.09386
2019,Saxony,male,Self-employed,0.07269,116,843,0.05515,0.09022
2019,Saxony,male,Blue-collar worker,0.22079,144,843,0.19277,0.24880
2019,Saxony,male,White-collar worker,0.35693,268,843,0.32457,0.38929
2019,Saxony,male,Apprentice/ Trainee/ Intern,0.03546,38,843,0.02296,0.04795
2019,Saxony,male,Not employed: Pensioner,0.23984,196,843,0.21100,0.26868
2019,Saxony,male,Not employed: registered unemployed,0.03415,42,843,0.02189,0.04642
2019,Saxony,male,Not employed: no further information,0.02084,39,843,0.01119,0.03049
2019,Saxony,female,Self-employed,0.03714,54,878,0.02462,0.04966
2019,Saxony,female,Blue-collar worker,0.06124,58,878,0.04537,0.07711
2019,Saxony,female,White-collar worker,0.48220,390,878,0.44912,0.51527
2019,Saxony,female,Apprentice/ Trainee/ Intern,0.04259,45,878,0.02922,0.05595
2019,Saxony,female,Not employed: Pensioner,0.29292,211,878,0.26280,0.32304
2019,Saxony,female,Not employed: registered unemployed,0.03814,61,878,0.02546,0.05082
2019,Saxony,female,Not employed: no further information,0.04012,59,878,0.02713,0.05310
2019,Saxony-Anhalt,male,Self-employed,0.05924,43,434,0.03701,0.08148
2019,Saxony-Anhalt,male,Blue-collar worker,0.19424,71,434,0.15698,0.23150
2019,Saxony-Anhalt,male,White-collar worker,0.23150,121,434,0.19177,0.27123
2019,Saxony-Anhalt,male,Apprentice/ Trainee/ Intern,0.08903,34,434,0.06220,0.11585
2019,Saxony-Anhalt,male,Not employed: Pensioner,0.27870,96,434,0.23647,0.32093
2019,Saxony-Anhalt,male,Not employed: registered unemployed,0.10581,69,434,0.07684,0.13479
2019,Saxony-Anhalt,female,Blue-collar worker,0.06128,39,439,0.03881,0.08374
2019,Saxony-Anhalt,female,White-collar worker,0.34663,194,439,0.30206,0.39120
2019,Saxony-Anhalt,female,Not employed: Pensioner,0.38168,126,439,0.33618,0.42718
2019,Saxony-Anhalt,female,Not employed: registered unemployed,0.06800,80,439,0.04442,0.09158
2019,Thuringa,male,Self-employed,0.08182,67,421,0.05560,0.10803
2019,Thuringa,male,Blue-collar worker,0.20401,99,421,0.16547,0.24255
2019,Thuringa,male,White-collar worker,0.27174,115,421,0.22919,0.31428
2019,Thuringa,male,Not employed: Pensioner,0.21188,108,421,0.17280,0.25096
2019,Thuringa,male,Not employed: registered unemployed,0.07927,32,421,0.05343,0.10511
2019,Thuringa,female,Blue-collar worker,0.08405,45,480,0.05920,0.10890
2019,Thuringa,female,White-collar worker,0.32517,194,480,0.28322,0.36712
2019,Thuringa,female,Apprentice/ Trainee/ Intern,0.07595,35,480,0.05222,0.09967
2019,Thuringa,female,Not employed: Pensioner,0.33840,130,480,0.29602,0.38077
2019,Thuringa,female,Not employed: registered unemployed,0.06619,38,480,0.04392,0.08845
2019,Thuringa,female,Not employed: no further information,0.05734,38,480,0.03652,0.07816
2020,Schleswig-Holstein,male,Self-employed,0.04720,54,515,0.02886,0.06553
2020,Schleswig-Holstein,male,Blue-collar worker,0.11830,75,515,0.09038,0.14622
2020,Schleswig-Holstein,male,White-collar worker,0.39339,167,515,0.35116,0.43562
2020,Schleswig-Holstein,male,Apprentice/ Trainee/ Intern,0.07423,47,515,0.05156,0.09689
2020,Schleswig-Holstein,male,Not employed: Pensioner,0.23075,85,515,0.19433,0.26718
2020,Schleswig-Holstein,male,Not employed: registered unemployed,0.03608,44,515,0.01996,0.05221
2020,Schleswig-Holstein,male,Not employed: no further information,0.02431,43,515,0.01100,0.03763
2020,Schleswig-Holstein,female,Blue-collar worker,0.05700,31,470,0.03602,0.07798
2020,Schleswig-Holstein,female,White-collar worker,0.38114,203,470,0.33718,0.42509
2020,Schleswig-Holstein,female,Not employed: Pensioner,0.31405,100,470,0.27204,0.35606
2020,Schleswig-Holstein,female,Not employed: registered unemployed,0.04396,42,470,0.02541,0.06252
2020,Schleswig-Holstein,female,Not employed: no further information,0.08918,94,470,0.06338,0.11497
2020,Hamburg,male,Self-employed,0.07718,39,225,0.04223,0.11213
2020,Hamburg,male,White-collar worker,0.45280,107,225,0.38762,0.51799
2020,Hamburg,male,Not employed: Pensioner,0.26038,48,225,0.20291,0.31785
2020,Hamburg,male,Not employed: no further information,0.05333,31,225,0.02390,0.08275
2020,Hamburg,female,White-collar worker,0.36823,131,224,0.30492,0.43154
2020,Hamburg,female,Not employed: Pensioner,0.33445,55,224,0.27253,0.39637
2020,Hamburg,female,Not employed: no further information,0.09148,38,224,0.05364,0.12932
2020,Lower Saxony,male,Self-employed,0.06657,108,1448,0.05373,0.07942
2020,Lower Saxony,male,Blue-collar worker,0.17218,248,1448,0.15273,0.19163
2020,Lower Saxony,male,Civil servant,0.04360,57,1448,0.03307,0.05412
2020,Lower Saxony,male,White-collar worker,0.31917,450,1448,0.29515,0.34319
2020,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.05234,101,1448,0.04087,0.06382
2020,Lower Saxony,male,Not employed: Pensioner,0.24728,231,1448,0.22505,0.26950
2020,Lower Saxony,male,Not employed: registered unemployed,0.05179,96,1448,0.04037,0.06320
2020,Lower Saxony,male,Not employed: no further information,0.04308,157,1448,0.03262,0.05354
2020,Lower Saxony,female,Self-employed,0.04465,60,1461,0.03406,0.05524
2020,Lower Saxony,female,Blue-collar worker,0.07813,101,1461,0.06437,0.09190
2020,Lower Saxony,female,Civil servant,0.03834,58,1461,0.02849,0.04819
2020,Lower Saxony,female,White-collar worker,0.39288,566,1461,0.36782,0.41793
2020,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.02942,86,1461,0.02076,0.03809
2020,Lower Saxony,female,Not employed: Pensioner,0.26728,244,1461,0.24458,0.28998
2020,Lower Saxony,female,Not employed: registered unemployed,0.05089,105,1461,0.03962,0.06217
2020,Lower Saxony,female,Not employed: no further information,0.09249,241,1461,0.07763,0.10735
2020,Bremen,male,Blue-collar worker,0.17724,34,74,0.08964,0.26484
2020,Bremen,male,White-collar worker,0.34539,40,74,0.23631,0.45447
2020,Bremen,female,White-collar worker,0.28042,47,101,0.19238,0.36847
2020,Bremen,female,Not employed: no further information,0.10343,54,101,0.04374,0.16311
2020,North Rhine-Westphalia,male,Self-employed,0.06343,262,3348,0.05517,0.07168
2020,North Rhine-Westphalia,male,Blue-collar worker,0.16517,459,3348,0.15259,0.17775
2020,North Rhine-Westphalia,male,Civil servant,0.03327,105,3348,0.02719,0.03934
2020,North Rhine-Westphalia,male,White-collar worker,0.35771,1187,3348,0.34148,0.37395
2020,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.06176,239,3348,0.05361,0.06992
2020,North Rhine-Westphalia,male,Not employed: Pensioner,0.22960,503,3348,0.21535,0.24385
2020,North Rhine-Westphalia,male,Not employed: registered unemployed,0.04957,252,3348,0.04222,0.05693
2020,North Rhine-Westphalia,male,Not employed: no further information,0.02995,341,3348,0.02418,0.03573
2020,North Rhine-Westphalia,female,Self-employed,0.03258,135,3268,0.02649,0.03867
2020,North Rhine-Westphalia,female,Blue-collar worker,0.05020,168,3268,0.04271,0.05768
2020,North Rhine-Westphalia,female,Civil servant,0.03611,106,3268,0.02971,0.04251
2020,North Rhine-Westphalia,female,White-collar worker,0.39092,1222,3268,0.37419,0.40765
2020,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.06188,238,3268,0.05362,0.07014
2020,North Rhine-Westphalia,female,Not employed: Pensioner,0.27365,507,3268,0.25836,0.28894
2020,North Rhine-Westphalia,female,Not employed: registered unemployed,0.03844,248,3268,0.03184,0.04503
2020,North Rhine-Westphalia,female,Not employed: no further information,0.10799,644,3268,0.09735,0.11864
2020,Hesse,male,Self-employed,0.06080,108,1060,0.04640,0.07519
2020,Hesse,male,Blue-collar worker,0.12358,173,1060,0.10376,0.14340
2020,Hesse,male,Civil servant,0.04949,38,1060,0.03642,0.06255
2020,Hesse,male,White-collar worker,0.38321,353,1060,0.35393,0.41249
2020,Hesse,male,Apprentice/ Trainee/ Intern,0.09381,97,1060,0.07625,0.11137
2020,Hesse,male,Not employed: Pensioner,0.19932,134,1060,0.17526,0.22338
2020,Hesse,male,Not employed: registered unemployed,0.05876,75,1060,0.04460,0.07293
2020,Hesse,male,Not employed: no further information,0.03082,82,1060,0.02041,0.04123
2020,Hesse,female,Self-employed,0.05868,55,1042,0.04440,0.07295
2020,Hesse,female,Blue-collar worker,0.03988,65,1042,0.02799,0.05176
2020,Hesse,female,Civil servant,0.03766,37,1042,0.02609,0.04922
2020,Hesse,female,White-collar worker,0.40739,423,1042,0.37755,0.43724
2020,Hesse,female,Apprentice/ Trainee/ Intern,0.06179,73,1042,0.04716,0.07642
2020,Hesse,female,Not employed: Pensioner,0.25667,150,1042,0.23014,0.28321
2020,Hesse,female,Not employed: registered unemployed,0.04213,85,1042,0.02992,0.05433
2020,Hesse,female,Not employed: no further information,0.09442,154,1042,0.07666,0.11218
2020,"Rhineland-Palatinate, Saarland",male,Self-employed,0.05784,60,743,0.04104,0.07463
2020,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.18205,146,743,0.15428,0.20982
2020,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.32081,234,743,0.28722,0.35440
2020,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.04344,51,743,0.02877,0.05811
2020,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.29728,151,743,0.26439,0.33017
2020,"Rhineland-Palatinate, Saarland",male,Not employed: registered unemployed,0.02230,43,743,0.01168,0.03292
2020,"Rhineland-Palatinate, Saarland",male,Not employed: no further information,0.03396,58,743,0.02093,0.04699
2020,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.07030,65,759,0.05210,0.08850
2020,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.37656,296,759,0.34207,0.41106
2020,"Rhineland-Palatinate, Saarland",female,Apprentice/ Trainee/ Intern,0.06040,56,759,0.04344,0.07736
2020,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.31286,161,759,0.27985,0.34587
2020,"Rhineland-Palatinate, Saarland",female,Not employed: registered unemployed,0.02520,50,759,0.01404,0.03636
2020,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.08990,131,759,0.06953,0.11026
2020,Baden-Wuerttemberg,male,Self-employed,0.06358,149,1592,0.05159,0.07557
2020,Baden-Wuerttemberg,male,Blue-collar worker,0.16719,242,1592,0.14886,0.18553
2020,Baden-Wuerttemberg,male,Civil servant,0.04694,49,1592,0.03655,0.05734
2020,Baden-Wuerttemberg,male,White-collar worker,0.36835,617,1592,0.34465,0.39205
2020,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.06829,143,1592,0.05590,0.08069
2020,Baden-Wuerttemberg,male,Not employed: Pensioner,0.24454,240,1592,0.22342,0.26566
2020,Baden-Wuerttemberg,male,Not employed: registered unemployed,0.01861,77,1592,0.01197,0.02525
2020,Baden-Wuerttemberg,male,Not employed: no further information,0.02081,75,1592,0.01380,0.02783
2020,Baden-Wuerttemberg,female,Self-employed,0.03252,75,1651,0.02396,0.04108
2020,Baden-Wuerttemberg,female,Blue-collar worker,0.07543,105,1651,0.06268,0.08817
2020,Baden-Wuerttemberg,female,Civil servant,0.03140,64,1651,0.02298,0.03981
2020,Baden-Wuerttemberg,female,White-collar worker,0.38386,673,1651,0.36039,0.40732
2020,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.06154,117,1651,0.04995,0.07314
2020,Baden-Wuerttemberg,female,Not employed: Pensioner,0.28358,277,1651,0.26184,0.30533
2020,Baden-Wuerttemberg,female,Not employed: registered unemployed,0.02572,98,1651,0.01808,0.03336
2020,Baden-Wuerttemberg,female,Not employed: no further information,0.09945,242,1651,0.08501,0.11389
2020,Bavaria,male,Self-employed,0.07626,236,2189,0.06514,0.08738
2020,Bavaria,male,Blue-collar worker,0.16389,436,2189,0.14838,0.17940
2020,Bavaria,male,Civil servant,0.04359,75,2189,0.03504,0.05215
2020,Bavaria,male,White-collar worker,0.36401,726,2189,0.34384,0.38417
2020,Bavaria,male,Apprentice/ Trainee/ Intern,0.06278,164,2189,0.05262,0.07294
2020,Bavaria,male,Not employed: Pensioner,0.22541,382,2189,0.20790,0.24291
2020,Bavaria,male,Not employed: registered unemployed,0.03103,91,2189,0.02376,0.03829
2020,Bavaria,male,Not employed: no further information,0.02933,79,2189,0.02226,0.03640
2020,Bavaria,female,Self-employed,0.04197,125,2240,0.03367,0.05028
2020,Bavaria,female,Blue-collar worker,0.07183,192,2240,0.06113,0.08252
2020,Bavaria,female,Civil servant,0.03265,76,2240,0.02529,0.04001
2020,Bavaria,female,White-collar worker,0.43931,973,2240,0.41875,0.45987
2020,Bavaria,female,Apprentice/ Trainee/ Intern,0.03946,128,2240,0.03139,0.04752
2020,Bavaria,female,Not employed: Pensioner,0.27388,401,2240,0.25541,0.29236
2020,Bavaria,female,Not employed: registered unemployed,0.02420,100,2240,0.01783,0.03056
2020,Bavaria,female,Not employed: no further information,0.07271,245,2240,0.06195,0.08346
2020,Berlin,male,Self-employed,0.09282,72,712,0.07149,0.11415
2020,Berlin,male,Blue-collar worker,0.05593,54,712,0.03904,0.07282
2020,Berlin,male,White-collar worker,0.38536,313,712,0.34959,0.42113
2020,Berlin,male,Apprentice/ Trainee/ Intern,0.08800,39,712,0.06718,0.10882
2020,Berlin,male,Not employed: Pensioner,0.21647,101,712,0.18620,0.24674
2020,Berlin,male,Not employed: registered unemployed,0.08170,51,712,0.06156,0.10183
2020,Berlin,male,Not employed: no further information,0.03191,82,712,0.01899,0.04483
2020,Berlin,female,Self-employed,0.05026,47,594,0.03267,0.06784
2020,Berlin,female,White-collar worker,0.46211,300,594,0.42198,0.50223
2020,Berlin,female,Apprentice/ Trainee/ Intern,0.03020,33,594,0.01642,0.04397
2020,Berlin,female,Not employed: Pensioner,0.27936,96,594,0.24325,0.31548
2020,Berlin,female,Not employed: registered unemployed,0.04766,40,594,0.03051,0.06480
2020,Berlin,female,Not employed: no further information,0.06048,78,594,0.04130,0.07967
2020,Brandenburg,male,Self-employed,0.04477,37,543,0.02736,0.06218
2020,Brandenburg,male,Blue-collar worker,0.15790,91,543,0.12720,0.18860
2020,Brandenburg,male,White-collar worker,0.33530,178,543,0.29556,0.37505
2020,Brandenburg,male,Not employed: Pensioner,0.26262,147,543,0.22557,0.29967
2020,Brandenburg,male,Not employed: registered unemployed,0.06876,37,543,0.04745,0.09006
2020,Brandenburg,male,Not employed: no further information,0.04016,53,543,0.02363,0.05669
2020,Brandenburg,female,Self-employed,0.05759,37,550,0.03811,0.07708
2020,Brandenburg,female,Blue-collar worker,0.06800,39,550,0.04694,0.08905
2020,Brandenburg,female,White-collar worker,0.31084,208,550,0.27213,0.34956
2020,Brandenburg,female,Not employed: Pensioner,0.31869,158,550,0.27971,0.35767
2020,Brandenburg,female,Not employed: registered unemployed,0.06283,37,550,0.04253,0.08312
2020,Brandenburg,female,Not employed: no further information,0.06440,71,550,0.04387,0.08493
2020,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.11228,31,184,0.06654,0.15802
2020,Mecklenburg-Western Pomerania,male,White-collar worker,0.30707,77,184,0.24024,0.37391
2020,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.30972,76,184,0.24272,0.37671
2020,Mecklenburg-Western Pomerania,female,White-collar worker,0.37298,103,191,0.30422,0.44175
2020,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.38362,88,191,0.31447,0.45276
2020,Saxony,male,Self-employed,0.07174,84,809,0.05394,0.08953
2020,Saxony,male,Blue-collar worker,0.21941,130,809,0.19088,0.24795
2020,Saxony,male,White-collar worker,0.36874,276,809,0.33548,0.40201
2020,Saxony,male,Apprentice/ Trainee/ Intern,0.03722,45,809,0.02417,0.05027
2020,Saxony,male,Not employed: Pensioner,0.22602,186,809,0.19718,0.25486
2020,Saxony,male,Not employed: registered unemployed,0.04227,53,809,0.02840,0.05615
2020,Saxony,male,Not employed: no further information,0.02236,35,809,0.01216,0.03255
2020,Saxony,female,Self-employed,0.03531,49,845,0.02286,0.04777
2020,Saxony,female,Blue-collar worker,0.07901,61,845,0.06081,0.09721
2020,Saxony,female,White-collar worker,0.46255,352,845,0.42892,0.49619
2020,Saxony,female,Apprentice/ Trainee/ Intern,0.04745,41,845,0.03311,0.06180
2020,Saxony,female,Not employed: Pensioner,0.28938,210,845,0.25879,0.31998
2020,Saxony,female,Not employed: registered unemployed,0.03974,73,845,0.02656,0.05292
2020,Saxony,female,Not employed: no further information,0.03509,59,845,0.02268,0.04751
2020,Saxony-Anhalt,male,Self-employed,0.04895,33,399,0.02775,0.07015
2020,Saxony-Anhalt,male,Blue-collar worker,0.25010,75,399,0.20756,0.29265
2020,Saxony-Anhalt,male,White-collar worker,0.25215,138,399,0.20949,0.29481
2020,Saxony-Anhalt,male,Not employed: Pensioner,0.24959,97,399,0.20707,0.29211
2020,Saxony-Anhalt,male,Not employed: registered unemployed,0.09933,56,399,0.06994,0.12871
2020,Saxony-Anhalt,female,White-collar worker,0.37254,200,460,0.32831,0.41677
2020,Saxony-Anhalt,female,Apprentice/ Trainee/ Intern,0.03982,31,460,0.02193,0.05770
2020,Saxony-Anhalt,female,Not employed: Pensioner,0.35893,120,460,0.31504,0.40281
2020,Saxony-Anhalt,female,Not employed: registered unemployed,0.07537,64,460,0.05122,0.09952
2020,Saxony-Anhalt,female,Not employed: no further information,0.04450,45,460,0.02563,0.06336
2020,Thuringa,male,Self-employed,0.11443,56,413,0.08369,0.14517
2020,Thuringa,male,Blue-collar worker,0.21635,95,413,0.17659,0.25611
2020,Thuringa,male,White-collar worker,0.28585,124,413,0.24222,0.32948
2020,Thuringa,male,Not employed: Pensioner,0.21647,103,413,0.17670,0.25624
2020,Thuringa,male,Not employed: registered unemployed,0.06373,35,413,0.04014,0.08732
2020,Thuringa,female,Blue-collar worker,0.09161,49,485,0.06591,0.11732
2020,Thuringa,female,White-collar worker,0.37324,191,485,0.33015,0.41633
2020,Thuringa,female,Apprentice/ Trainee/ Intern,0.05377,35,485,0.03368,0.07387
2020,Thuringa,female,Not employed: Pensioner,0.31917,125,485,0.27764,0.36070
2020,Thuringa,female,Not employed: registered unemployed,0.06838,54,485,0.04589,0.09086
2020,Thuringa,female,Not employed: no further information,0.04164,31,485,0.02384,0.05944
2021,Schleswig-Holstein,male,Self-employed,0.03966,39,377,0.01993,0.05938
2021,Schleswig-Holstein,male,Blue-collar worker,0.10317,40,377,0.07242,0.13391
2021,Schleswig-Holstein,male,White-collar worker,0.43036,156,377,0.38031,0.48041
2021,Schleswig-Holstein,male,Apprentice/ Trainee/ Intern,0.04292,31,377,0.02243,0.06340
2021,Schleswig-Holstein,male,Not employed: Pensioner,0.24640,72,377,0.20284,0.28995
