year,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Baden-Wuerttemberg,Civil servant,0.03138,118,3204,0.02534,0.03742
2018,Baden-Wuerttemberg,White-collar worker,0.31081,1211,3204,0.29478,0.32684
2018,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.04853,220,3204,0.04109,0.05597
2018,Baden-Wuerttemberg,Not employed: Pensioner,0.21773,543,3204,0.20343,0.23202
2018,Baden-Wuerttemberg,Not employed: registered unemployed,0.02378,207,3204,0.01851,0.02906
2018,Baden-Wuerttemberg,Not employed: no further information,0.05291,375,3204,0.04516,0.06066
2018,Bavaria,Self-employed,0.04875,225,4366,0.04236,0.05514
2018,Bavaria,Blue-collar worker,0.12139,588,4366,0.11170,0.13108
2018,Bavaria,Civil servant,0.02417,148,4366,0.01962,0.02873
2018,Bavaria,White-collar worker,0.32299,1621,4366,0.30912,0.33686
2018,Bavaria,Apprentice/ Trainee/ Intern,0.04268,319,4366,0.03668,0.04868
2018,Bavaria,Not employed: Pensioner,0.22334,857,4366,0.21098,0.23569
2018,Bavaria,Not employed: registered unemployed,0.01901,196,4366,0.01496,0.02306
2018,Bavaria,Not employed: no further information,0.04446,412,4366,0.03835,0.05058
2018,Berlin,Self-employed,0.05883,84,1138,0.04515,0.07251
2018,Berlin,Blue-collar worker,0.05641,62,1138,0.04300,0.06982
2018,Berlin,Civil servant,0.03081,42,1138,0.02077,0.04086
2018,Berlin,White-collar worker,0.36497,450,1138,0.33699,0.39296
2018,Berlin,Apprentice/ Trainee/ Intern,0.03357,50,1138,0.02310,0.04404
2018,Berlin,Not employed: Pensioner,0.19373,218,1138,0.17076,0.21671
2018,Berlin,Not employed: registered unemployed,0.07693,123,1138,0.06144,0.09242
2018,Berlin,Not employed: no further information,0.04169,109,1138,0.03007,0.05330
2018,Brandenburg,Self-employed,0.04288,46,1112,0.03097,0.05479
2018,Brandenburg,Blue-collar worker,0.10522,146,1112,0.08718,0.12326
2018,Brandenburg,White-collar worker,0.27554,347,1112,0.24926,0.30181
2018,Brandenburg,Apprentice/ Trainee/ Intern,0.02050,45,1112,0.01217,0.02883
2018,Brandenburg,Not employed: Pensioner,0.25971,302,1112,0.23393,0.28549
2018,Brandenburg,Not employed: registered unemployed,0.05278,114,1112,0.03963,0.06592
2018,Brandenburg,Not employed: no further information,0.03835,112,1112,0.02706,0.04964
2018,Mecklenburg-Western Pomerania,Self-employed,0.03147,37,650,0.01804,0.04490
2018,Mecklenburg-Western Pomerania,Blue-collar worker,0.10600,66,650,0.08231,0.12968
2018,Mecklenburg-Western Pomerania,White-collar worker,0.29584,209,650,0.26072,0.33095
2018,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.03038,38,650,0.01717,0.04358
2018,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.25138,188,650,0.21801,0.28476
2018,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.07813,61,650,0.05748,0.09878
2018,Mecklenburg-Western Pomerania,Not employed: no further information,0.02985,51,650,0.01676,0.04294
2018,Saxony,Self-employed,0.04525,88,1724,0.03544,0.05507
2018,Saxony,Blue-collar worker,0.12939,222,1724,0.11354,0.14524
2018,Saxony,White-collar worker,0.33115,634,1724,0.30893,0.35337
2018,Saxony,Apprentice/ Trainee/ Intern,0.04619,112,1724,0.03628,0.05611
2018,Saxony,Not employed: Pensioner,0.22476,424,1724,0.20505,0.24447
2018,Saxony,Not employed: registered unemployed,0.04577,152,1724,0.03590,0.05564
2018,Saxony,Not employed: no further information,0.03030,92,1724,0.02221,0.03839
2018,Saxony-Anhalt,Self-employed,0.04845,37,999,0.03513,0.06177
2018,Saxony-Anhalt,Blue-collar worker,0.10973,125,999,0.09034,0.12912
2018,Saxony-Anhalt,White-collar worker,0.25041,333,999,0.22353,0.27729
2018,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.04793,58,999,0.03468,0.06119
2018,Saxony-Anhalt,Not employed: Pensioner,0.28454,232,999,0.25655,0.31253
2018,Saxony-Anhalt,Not employed: registered unemployed,0.07108,150,999,0.05514,0.08702
2018,Saxony-Anhalt,Not employed: no further information,0.03359,64,999,0.02241,0.04476
2018,Thuringa,Self-employed,0.04400,50,1036,0.03150,0.05649
2018,Thuringa,Blue-collar worker,0.14441,171,1036,0.12300,0.16583
2018,Thuringa,White-collar worker,0.27665,323,1036,0.24940,0.30391
2018,Thuringa,Apprentice/ Trainee/ Intern,0.04595,66,1036,0.03319,0.05870
2018,Thuringa,Not employed: Pensioner,0.22047,249,1036,0.19521,0.24572
2018,Thuringa,Not employed: registered unemployed,0.05492,106,1036,0.04104,0.06880
2018,Thuringa,Not employed: no further information,0.04531,71,1036,0.03264,0.05798
2019,Schleswig-Holstein,Self-employed,0.02684,101,1165,0.01755,0.03612
2019,Schleswig-Holstein,Blue-collar worker,0.08911,128,1165,0.07274,0.10547
2019,Schleswig-Holstein,Civil servant,0.04623,50,1165,0.03416,0.05829
2019,Schleswig-Holstein,White-collar worker,0.30673,363,1165,0.28024,0.33322
2019,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.03271,66,1165,0.02249,0.04293
2019,Schleswig-Holstein,Not employed: Pensioner,0.23235,195,1165,0.20809,0.25661
2019,Schleswig-Holstein,Not employed: registered unemployed,0.03062,149,1165,0.02072,0.04052
2019,Schleswig-Holstein,Not employed: no further information,0.05382,113,1165,0.04085,0.06678
2019,Hamburg,Self-employed,0.05613,86,511,0.03616,0.07611
2019,Hamburg,White-collar worker,0.32245,213,511,0.28188,0.36301
2019,Hamburg,Not employed: Pensioner,0.23330,106,511,0.19659,0.27000
2019,Hamburg,Not employed: registered unemployed,0.03315,62,511,0.01761,0.04869
2019,Hamburg,Not employed: no further information,0.05877,44,511,0.03836,0.07918
2019,Lower Saxony,Self-employed,0.04215,204,2954,0.03490,0.04940
2019,Lower Saxony,Blue-collar worker,0.10359,323,2954,0.09260,0.11458
2019,Lower Saxony,Civil servant,0.03622,115,2954,0.02948,0.04296
2019,Lower Saxony,White-collar worker,0.30201,1025,2954,0.28545,0.31857
2019,Lower Saxony,Apprentice/ Trainee/ Intern,0.06100,228,2954,0.05237,0.06964
2019,Lower Saxony,Not employed: Pensioner,0.22328,507,2954,0.20826,0.23830
2019,Lower Saxony,Not employed: registered unemployed,0.04002,193,2954,0.03295,0.04709
2019,Lower Saxony,Not employed: no further information,0.03638,359,2954,0.02963,0.04313
2019,Bremen,White-collar worker,0.31784,89,201,0.25331,0.38238
2019,Bremen,Not employed: Pensioner,0.25035,44,201,0.19031,0.31039
2019,Bremen,Not employed: registered unemployed,0.05670,68,201,0.02465,0.08875
2019,North Rhine-Westphalia,Self-employed,0.04356,525,6298,0.03852,0.04861
2019,North Rhine-Westphalia,Blue-collar worker,0.08727,568,6298,0.08030,0.09425
2019,North Rhine-Westphalia,Civil servant,0.03033,213,6298,0.02610,0.03457
2019,North Rhine-Westphalia,White-collar worker,0.32586,2227,6298,0.31428,0.33743
2019,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.04921,433,6298,0.04387,0.05456
2019,North Rhine-Westphalia,Not employed: Pensioner,0.21457,1062,6298,0.20443,0.22471
2019,North Rhine-Westphalia,Not employed: registered unemployed,0.04318,557,6298,0.03816,0.04821
2019,North Rhine-Westphalia,Not employed: no further information,0.05715,713,6298,0.05141,0.06288
2019,Hesse,Self-employed,0.04591,210,2012,0.03676,0.05506
2019,Hesse,Blue-collar worker,0.06933,165,2012,0.05823,0.08044
2019,Hesse,Civil servant,0.03440,70,2012,0.02643,0.04236
2019,Hesse,White-collar worker,0.35979,770,2012,0.33881,0.38077
2019,Hesse,Apprentice/ Trainee/ Intern,0.04944,127,2012,0.03997,0.05892
2019,Hesse,Not employed: Pensioner,0.17843,291,2012,0.16169,0.19516
2019,Hesse,Not employed: registered unemployed,0.04269,140,2012,0.03385,0.05152
2019,Hesse,Not employed: no further information,0.05791,239,2012,0.04770,0.06812
2019,"Rhineland-Palatinate, Saarland",Self-employed,0.03352,133,1663,0.02487,0.04218
2019,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.10987,201,1663,0.09484,0.12491
2019,"Rhineland-Palatinate, Saarland",Civil servant,0.03349,57,1663,0.02484,0.04214
2019,"Rhineland-Palatinate, Saarland",White-collar worker,0.29117,554,1663,0.26933,0.31301
2019,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.04533,116,1663,0.03533,0.05533
2019,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.25337,325,1663,0.23246,0.27428
2019,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.02804,105,1663,0.02011,0.03598
2019,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.04270,172,1663,0.03298,0.05242
2019,Baden-Wuerttemberg,Self-employed,0.04181,304,3198,0.03487,0.04875
2019,Baden-Wuerttemberg,Blue-collar worker,0.10529,359,3198,0.09465,0.11593
2019,Baden-Wuerttemberg,Civil servant,0.02972,108,3198,0.02384,0.03561
2019,Baden-Wuerttemberg,White-collar worker,0.31820,1188,3198,0.30206,0.33435
2019,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.05364,215,3198,0.04583,0.06145
2019,Baden-Wuerttemberg,Not employed: Pensioner,0.21124,529,3198,0.19709,0.22539
2019,Baden-Wuerttemberg,Not employed: registered unemployed,0.01900,215,3198,0.01427,0.02373
2019,Baden-Wuerttemberg,Not employed: no further information,0.04493,280,3198,0.03775,0.05211
2019,Bavaria,Self-employed,0.05202,461,4343,0.04541,0.05862
2019,Bavaria,Blue-collar worker,0.10516,514,4343,0.09603,0.11428
2019,Bavaria,Civil servant,0.02719,143,4343,0.02235,0.03203
2019,Bavaria,White-collar worker,0.32870,1598,4343,0.31473,0.34267
2019,Bavaria,Apprentice/ Trainee/ Intern,0.04096,278,4343,0.03506,0.04685
2019,Bavaria,Not employed: Pensioner,0.22130,837,4343,0.20895,0.23365
2019,Bavaria,Not employed: registered unemployed,0.01833,216,4343,0.01434,0.02232
2019,Bavaria,Not employed: no further information,0.04251,296,4343,0.03651,0.04852
2019,Berlin,Self-employed,0.05867,129,1149,0.04508,0.07227
2019,Berlin,Blue-collar worker,0.04929,75,1149,0.03677,0.06181
2019,Berlin,Civil servant,0.03674,43,1149,0.02585,0.04762
2019,Berlin,White-collar worker,0.36920,459,1149,0.34128,0.39711
2019,Berlin,Apprentice/ Trainee/ Intern,0.04104,58,1149,0.02956,0.05251
2019,Berlin,Not employed: Pensioner,0.19646,203,1149,0.17348,0.21945
2019,Berlin,Not employed: registered unemployed,0.06004,93,1149,0.04630,0.07378
2019,Berlin,Not employed: no further information,0.05142,89,1149,0.03865,0.06420
2019,Brandenburg,Self-employed,0.03761,95,1224,0.02695,0.04827
2019,Brandenburg,Blue-collar worker,0.10140,141,1224,0.08448,0.11832
2019,Brandenburg,Civil servant,0.03138,32,1224,0.02161,0.04116
2019,Brandenburg,White-collar worker,0.26461,383,1224,0.23988,0.28933
2019,Brandenburg,Apprentice/ Trainee/ Intern,0.04306,58,1224,0.03169,0.05444
2019,Brandenburg,Not employed: Pensioner,0.25245,312,1224,0.22810,0.27679
2019,Brandenburg,Not employed: registered unemployed,0.05272,101,1224,0.04020,0.06525
2019,Brandenburg,Not employed: no further information,0.04457,102,1224,0.03300,0.05613
2019,Mecklenburg-Western Pomerania,Self-employed,0.04489,77,614,0.02850,0.06128
2019,Mecklenburg-Western Pomerania,Blue-collar worker,0.11545,59,614,0.09015,0.14074
2019,Mecklenburg-Western Pomerania,White-collar worker,0.27916,205,614,0.24364,0.31467
2019,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.27440,183,614,0.23907,0.30972
2019,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.04052,47,614,0.02491,0.05613
2019,Mecklenburg-Western Pomerania,Not employed: no further information,0.03862,43,614,0.02336,0.05387
2019,Saxony,Self-employed,0.04854,171,1722,0.03838,0.05869
2019,Saxony,Blue-collar worker,0.12093,202,1722,0.10553,0.13634
2019,Saxony,White-collar worker,0.36045,658,1722,0.33776,0.38313
2019,Saxony,Apprentice/ Trainee/ Intern,0.03352,83,1722,0.02501,0.04202
2019,Saxony,Not employed: Pensioner,0.22881,407,1722,0.20897,0.24866
2019,Saxony,Not employed: registered unemployed,0.03105,103,1722,0.02285,0.03924
2019,Saxony,Not employed: no further information,0.02619,98,1722,0.01865,0.03374
2019,Saxony-Anhalt,Self-employed,0.04433,73,975,0.03140,0.05725
2019,Saxony-Anhalt,Blue-collar worker,0.10897,110,975,0.08940,0.12854
2019,Saxony-Anhalt,White-collar worker,0.24957,315,975,0.22239,0.27674
2019,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.05744,58,975,0.04283,0.07206
2019,Saxony-Anhalt,Not employed: Pensioner,0.28487,222,975,0.25652,0.31321
2019,Saxony-Anhalt,Not employed: registered unemployed,0.07451,149,975,0.05802,0.09100
2019,Saxony-Anhalt,Not employed: no further information,0.02175,48,975,0.01259,0.03091
2019,Thuringa,Self-employed,0.04636,97,976,0.03316,0.05956
2019,Thuringa,Blue-collar worker,0.11963,144,976,0.09926,0.14000
2019,Thuringa,White-collar worker,0.25990,309,976,0.23237,0.28743
2019,Thuringa,Apprentice/ Trainee/ Intern,0.06789,54,976,0.05210,0.08368
2019,Thuringa,Not employed: Pensioner,0.24267,238,976,0.21576,0.26958
2019,Thuringa,Not employed: registered unemployed,0.06230,70,976,0.04712,0.07747
2019,Thuringa,Not employed: no further information,0.04260,64,976,0.02993,0.05528
2020,Schleswig-Holstein,Self-employed,0.02613,75,1088,0.01665,0.03561
2020,Schleswig-Holstein,Blue-collar worker,0.06959,106,1088,0.05447,0.08472
2020,Schleswig-Holstein,Civil servant,0.05031,54,1088,0.03731,0.06330
2020,Schleswig-Holstein,White-collar worker,0.31110,370,1088,0.28358,0.33862
2020,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.04721,75,1088,0.03461,0.05982
2020,Schleswig-Holstein,Not employed: Pensioner,0.22011,185,1088,0.19548,0.24474
2020,Schleswig-Holstein,Not employed: registered unemployed,0.03228,86,1088,0.02177,0.04279
2020,Schleswig-Holstein,Not employed: no further information,0.04652,137,1088,0.03400,0.05904
2020,Hamburg,Self-employed,0.05202,64,592,0.03412,0.06992
2020,Hamburg,Blue-collar worker,0.02914,36,592,0.01558,0.04270
2020,Hamburg,White-collar worker,0.34043,238,592,0.30223,0.37864
2020,Hamburg,Apprentice/ Trainee/ Intern,0.03105,43,592,0.01707,0.04504
2020,Hamburg,Not employed: Pensioner,0.25104,103,592,0.21608,0.28600
2020,Hamburg,Not employed: registered unemployed,0.02503,39,592,0.01244,0.03763
2020,Hamburg,Not employed: no further information,0.06177,69,592,0.04236,0.08118
2020,Lower Saxony,Self-employed,0.04716,168,2909,0.03946,0.05487
2020,Lower Saxony,Blue-collar worker,0.10634,349,2909,0.09514,0.11755
2020,Lower Saxony,Civil servant,0.03470,115,2909,0.02805,0.04135
2020,Lower Saxony,White-collar worker,0.30101,1016,2909,0.28433,0.31768
2020,Lower Saxony,Apprentice/ Trainee/ Intern,0.03470,187,2909,0.02805,0.04135
2020,Lower Saxony,Not employed: Pensioner,0.21767,475,2909,0.20267,0.23267
2020,Lower Saxony,Not employed: registered unemployed,0.04346,201,2909,0.03605,0.05087
2020,Lower Saxony,Not employed: no further information,0.05716,398,2909,0.04872,0.06559
2020,Bremen,Blue-collar worker,0.09763,41,254,0.06106,0.13420
2020,Bremen,White-collar worker,0.27433,87,254,0.21935,0.32931
2020,Bremen,Not employed: Pensioner,0.29208,44,254,0.23605,0.34811
2020,Bremen,Not employed: no further information,0.05465,82,254,0.02664,0.08266
2020,North Rhine-Westphalia,Self-employed,0.04075,397,6619,0.03598,0.04551
2020,North Rhine-Westphalia,Blue-collar worker,0.09111,627,6619,0.08418,0.09804
2020,North Rhine-Westphalia,Civil servant,0.02961,211,6619,0.02552,0.03369
2020,North Rhine-Westphalia,White-collar worker,0.31960,2411,6619,0.30836,0.33083
2020,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.05273,477,6619,0.04735,0.05812
2020,North Rhine-Westphalia,Not employed: Pensioner,0.21523,1011,6619,0.20533,0.22513
2020,North Rhine-Westphalia,Not employed: registered unemployed,0.03746,500,6619,0.03289,0.04204
2020,North Rhine-Westphalia,Not employed: no further information,0.05933,985,6619,0.05364,0.06502
2020,Hesse,Self-employed,0.05013,163,2102,0.04080,0.05946
2020,Hesse,Blue-collar worker,0.06877,238,2102,0.05795,0.07959
2020,Hesse,Civil servant,0.03659,75,2102,0.02856,0.04462
2020,Hesse,White-collar worker,0.33166,776,2102,0.31153,0.35180
2020,Hesse,Apprentice/ Trainee/ Intern,0.06536,170,2102,0.05479,0.07592
2020,Hesse,Not employed: Pensioner,0.19120,284,2102,0.17438,0.20801
2020,Hesse,Not employed: registered unemployed,0.04237,160,2102,0.03375,0.05098
2020,Hesse,Not employed: no further information,0.05241,236,2102,0.04288,0.06194
2020,"Rhineland-Palatinate, Saarland",Self-employed,0.03399,88,1581,0.02506,0.04293
2020,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.10466,211,1581,0.08956,0.11975
2020,"Rhineland-Palatinate, Saarland",Civil servant,0.03305,51,1581,0.02423,0.04186
2020,"Rhineland-Palatinate, Saarland",White-collar worker,0.30050,530,1581,0.27789,0.32310
2020,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.04501,107,1581,0.03479,0.05523
2020,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.26188,312,1581,0.24020,0.28356
2020,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.02044,93,1581,0.01346,0.02742
2020,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.05479,189,1581,0.04357,0.06602
2020,Baden-Wuerttemberg,Self-employed,0.03947,224,3243,0.03276,0.04617
2020,Baden-Wuerttemberg,Blue-collar worker,0.09947,347,3243,0.08917,0.10977
2020,Baden-Wuerttemberg,Civil servant,0.03230,113,3243,0.02621,0.03839
2020,Baden-Wuerttemberg,White-collar worker,0.31231,1290,3243,0.29636,0.32826
2020,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.05378,260,3243,0.04602,0.06155
2020,Baden-Wuerttemberg,Not employed: Pensioner,0.21964,517,3243,0.20539,0.23389
2020,Baden-Wuerttemberg,Not employed: registered unemployed,0.01849,175,3243,0.01385,0.02312
2020,Baden-Wuerttemberg,Not employed: no further information,0.05093,317,3243,0.04336,0.05849
2020,Bavaria,Self-employed,0.04923,361,4429,0.04286,0.05561
2020,Bavaria,Blue-collar worker,0.09806,628,4429,0.08930,0.10682
2020,Bavaria,Civil servant,0.03179,151,4429,0.02662,0.03696
2020,Bavaria,White-collar worker,0.33572,1699,4429,0.32181,0.34963
2020,Bavaria,Apprentice/ Trainee/ Intern,0.04260,292,4429,0.03665,0.04855
2020,Bavaria,Not employed: Pensioner,0.20867,783,4429,0.19670,0.22063
2020,Bavaria,Not employed: registered unemployed,0.02303,191,4429,0.01861,0.02745
2020,Bavaria,Not employed: no further information,0.04278,324,4429,0.03682,0.04874
2020,Berlin,Self-employed,0.06157,119,1367,0.04883,0.07432
2020,Berlin,Blue-collar worker,0.03578,72,1367,0.02593,0.04564
2020,Berlin,Civil servant,0.03761,40,1367,0.02752,0.04770
2020,Berlin,White-collar worker,0.36242,614,1367,0.33693,0.38792
2020,Berlin,Apprentice/ Trainee/ Intern,0.05137,73,1367,0.03967,0.06308
2020,Berlin,Not employed: Pensioner,0.21195,198,1367,0.19028,0.23362
2020,Berlin,Not employed: registered unemployed,0.05563,91,1367,0.04348,0.06779
2020,Berlin,Not employed: no further information,0.03933,160,1367,0.02902,0.04964
2020,Brandenburg,Self-employed,0.04391,74,1180,0.03221,0.05560
2020,Brandenburg,Blue-collar worker,0.09694,130,1180,0.08005,0.11383
2020,Brandenburg,Civil servant,0.03493,32,1180,0.02445,0.04541
2020,Brandenburg,White-collar worker,0.27718,386,1180,0.25163,0.30273
2020,Brandenburg,Apprentice/ Trainee/ Intern,0.05408,55,1180,0.04117,0.06699
2020,Brandenburg,Not employed: Pensioner,0.24934,305,1180,0.22464,0.27403
2020,Brandenburg,Not employed: registered unemployed,0.05645,74,1180,0.04327,0.06962
2020,Brandenburg,Not employed: no further information,0.04484,124,1180,0.03303,0.05665
2020,Mecklenburg-Western Pomerania,Self-employed,0.02455,42,482,0.01072,0.03838
2020,Mecklenburg-Western Pomerania,Blue-collar worker,0.08440,49,482,0.05956,0.10924
2020,Mecklenburg-Western Pomerania,White-collar worker,0.28768,180,482,0.24722,0.32813
2020,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.29331,164,482,0.25262,0.33400
2020,Mecklenburg-Western Pomerania,Not employed: no further information,0.04545,47,482,0.02683,0.06406
2020,Saxony,Self-employed,0.04577,133,1655,0.03569,0.05584
