year,bula_h,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Saxony,4th Quintile,White-collar worker,0.49198,221,366,0.44069,0.54327
2019,Lower Saxony,4th Quintile,Not employed: Pensioner,0.20489,87,366,0.16348,0.24630
2019,Lower Saxony,5th Quintile,Self-employed,0.11471,52,436,0.08476,0.14465
2019,Lower Saxony,5th Quintile,Civil servant,0.10427,49,436,0.07555,0.13299
2019,Lower Saxony,5th Quintile,White-collar worker,0.45048,227,436,0.40372,0.49723
2019,Lower Saxony,5th Quintile,Not employed: Pensioner,0.22530,108,436,0.18604,0.26456
2019,Bremen,1st Quintile,Not employed: registered unemployed,0.31309,49,49,0.18190,0.44429
2019,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.10020,177,1637,0.08565,0.11475
2019,North Rhine-Westphalia,1st Quintile,White-collar worker,0.25880,375,1637,0.23757,0.28002
2019,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.10033,160,1637,0.08577,0.11489
2019,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.22542,167,1637,0.20517,0.24567
2019,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.19436,421,1637,0.17518,0.21353
2019,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.09238,337,1637,0.07834,0.10641
2019,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.12810,147,1018,0.10756,0.14864
2019,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.31394,368,1018,0.28542,0.34246
2019,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.04974,99,1018,0.03638,0.06310
2019,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.33922,231,1018,0.31012,0.36832
2019,North Rhine-Westphalia,2nd Quintile,Not employed: registered unemployed,0.04881,62,1018,0.03556,0.06205
2019,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.09193,111,1018,0.07417,0.10968
2019,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.14533,117,787,0.12069,0.16996
2019,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.40001,379,787,0.36576,0.43426
2019,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.06816,60,787,0.05054,0.08578
2019,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.24163,171,787,0.21170,0.27155
2019,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.06389,60,787,0.04679,0.08099
2019,North Rhine-Westphalia,4th Quintile,Self-employed,0.03679,45,917,0.02460,0.04898
2019,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.09270,70,917,0.07392,0.11149
2019,North Rhine-Westphalia,4th Quintile,Civil servant,0.06423,75,917,0.04835,0.08010
2019,North Rhine-Westphalia,4th Quintile,White-collar worker,0.45648,421,917,0.42422,0.48874
2019,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.05086,53,917,0.03663,0.06509
2019,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.23717,195,917,0.20962,0.26471
2019,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.05589,58,917,0.04101,0.07077
2019,North Rhine-Westphalia,5th Quintile,Self-employed,0.10995,127,1042,0.09095,0.12896
2019,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.05071,35,1042,0.03738,0.06404
2019,North Rhine-Westphalia,5th Quintile,Civil servant,0.07590,84,1042,0.05981,0.09198
2019,North Rhine-Westphalia,5th Quintile,White-collar worker,0.47903,489,1042,0.44868,0.50938
2019,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.02445,34,1042,0.01507,0.03383
2019,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.21453,219,1042,0.18960,0.23947
2019,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.03073,54,1042,0.02025,0.04122
2019,Hesse,1st Quintile,Blue-collar worker,0.06024,52,494,0.03923,0.08124
2019,Hesse,1st Quintile,White-collar worker,0.25508,99,494,0.21660,0.29355
2019,Hesse,1st Quintile,Apprentice/ Trainee/ Intern,0.09636,49,494,0.07032,0.12241
2019,Hesse,1st Quintile,Not employed: Pensioner,0.24817,41,494,0.21004,0.28630
2019,Hesse,1st Quintile,Not employed: registered unemployed,0.17340,109,494,0.13998,0.20682
2019,Hesse,1st Quintile,Not employed: no further information,0.14130,144,494,0.11055,0.17205
2019,Hesse,2nd Quintile,Blue-collar worker,0.14906,37,192,0.09855,0.19957
2019,Hesse,2nd Quintile,White-collar worker,0.40467,117,192,0.33506,0.47428
2019,Hesse,2nd Quintile,Not employed: Pensioner,0.24253,38,192,0.18174,0.30331
2019,Hesse,3rd Quintile,White-collar worker,0.50650,135,188,0.43484,0.57815
2019,Hesse,3rd Quintile,Not employed: Pensioner,0.22572,53,188,0.16580,0.28564
2019,Hesse,4th Quintile,White-collar worker,0.38563,125,181,0.31452,0.45673
2019,Hesse,4th Quintile,Not employed: Pensioner,0.21582,56,181,0.15572,0.27593
2019,Hesse,5th Quintile,Self-employed,0.09332,41,354,0.06297,0.12366
2019,Hesse,5th Quintile,Civil servant,0.08276,40,354,0.05402,0.11150
2019,Hesse,5th Quintile,White-collar worker,0.52577,199,354,0.47368,0.57786
2019,Hesse,5th Quintile,Not employed: Pensioner,0.15765,74,354,0.11963,0.19567
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Blue-collar worker,0.13889,65,441,0.10657,0.17120
2019,"Rhineland-Palatinate, Saarland",1st Quintile,White-collar worker,0.24153,101,441,0.20154,0.28152
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Apprentice/ Trainee/ Intern,0.10316,42,441,0.07474,0.13158
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.29433,56,441,0.25175,0.33692
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: registered unemployed,0.09873,76,441,0.07085,0.12660
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: no further information,0.11054,101,441,0.08124,0.13984
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.23394,74,232,0.17934,0.28853
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,White-collar worker,0.24690,84,232,0.19129,0.30251
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: Pensioner,0.36977,74,232,0.30751,0.43202
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.16209,36,188,0.10927,0.21491
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,White-collar worker,0.35853,95,188,0.28980,0.42727
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Not employed: Pensioner,0.29577,57,188,0.23036,0.36118
2019,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.43099,109,168,0.35588,0.50610
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Not employed: Pensioner,0.31010,59,168,0.23995,0.38025
2019,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.46833,124,192,0.39756,0.53910
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Not employed: Pensioner,0.26635,68,192,0.20366,0.32904
2019,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.12008,93,620,0.09448,0.14569
2019,Baden-Wuerttemberg,1st Quintile,White-collar worker,0.16387,105,620,0.13471,0.19303
2019,Baden-Wuerttemberg,1st Quintile,Apprentice/ Trainee/ Intern,0.20088,84,620,0.16932,0.23244
2019,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.34826,73,620,0.31073,0.38579
2019,Baden-Wuerttemberg,1st Quintile,Not employed: registered unemployed,0.09630,170,620,0.07306,0.11954
2019,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.06095,95,620,0.04210,0.07980
2019,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.19572,89,392,0.15640,0.23505
2019,Baden-Wuerttemberg,2nd Quintile,White-collar worker,0.27541,138,392,0.23113,0.31969
2019,Baden-Wuerttemberg,2nd Quintile,Apprentice/ Trainee/ Intern,0.05810,34,392,0.03491,0.08129
2019,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.38477,97,392,0.33654,0.43299
2019,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.04870,34,392,0.02736,0.07003
2019,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.14502,65,440,0.11208,0.17796
2019,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.39725,221,440,0.35147,0.44302
2019,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.27875,111,440,0.23681,0.32069
2019,Baden-Wuerttemberg,3rd Quintile,Not employed: no further information,0.07944,43,440,0.05414,0.10474
2019,Baden-Wuerttemberg,4th Quintile,Blue-collar worker,0.15885,68,507,0.12700,0.19070
2019,Baden-Wuerttemberg,4th Quintile,Civil servant,0.06062,36,507,0.03982,0.08141
2019,Baden-Wuerttemberg,4th Quintile,White-collar worker,0.46407,271,507,0.42062,0.50753
2019,Baden-Wuerttemberg,4th Quintile,Not employed: Pensioner,0.21830,91,507,0.18230,0.25429
2019,Baden-Wuerttemberg,4th Quintile,Not employed: no further information,0.06026,41,507,0.03952,0.08099
2019,Baden-Wuerttemberg,5th Quintile,Self-employed,0.12254,82,649,0.09729,0.14778
2019,Baden-Wuerttemberg,5th Quintile,Civil servant,0.06854,52,649,0.04909,0.08800
2019,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.49822,352,649,0.45973,0.53672
2019,Baden-Wuerttemberg,5th Quintile,Not employed: Pensioner,0.16241,126,649,0.13401,0.19081
2019,Baden-Wuerttemberg,5th Quintile,Not employed: no further information,0.03408,37,649,0.02011,0.04805
2019,Bavaria,1st Quintile,Blue-collar worker,0.16527,144,766,0.13895,0.19159
2019,Bavaria,1st Quintile,White-collar worker,0.21751,154,766,0.18827,0.24674
2019,Bavaria,1st Quintile,Apprentice/ Trainee/ Intern,0.07449,81,766,0.05589,0.09310
2019,Bavaria,1st Quintile,Not employed: Pensioner,0.38367,138,766,0.34921,0.41813
2019,Bavaria,1st Quintile,Not employed: registered unemployed,0.06752,153,766,0.04974,0.08530
2019,Bavaria,1st Quintile,Not employed: no further information,0.06102,96,766,0.04406,0.07798
2019,Bavaria,2nd Quintile,Blue-collar worker,0.12274,119,661,0.09771,0.14778
2019,Bavaria,2nd Quintile,White-collar worker,0.33574,244,661,0.29971,0.37177
2019,Bavaria,2nd Quintile,Apprentice/ Trainee/ Intern,0.04158,56,661,0.02635,0.05681
2019,Bavaria,2nd Quintile,Not employed: Pensioner,0.35649,190,661,0.31995,0.39303
2019,Bavaria,2nd Quintile,Not employed: no further information,0.05889,52,661,0.04093,0.07685
2019,Bavaria,3rd Quintile,Self-employed,0.04247,32,688,0.02739,0.05755
2019,Bavaria,3rd Quintile,Blue-collar worker,0.18225,105,688,0.15338,0.21112
2019,Bavaria,3rd Quintile,White-collar worker,0.37173,301,688,0.33559,0.40787
2019,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.05532,45,688,0.03823,0.07242
2019,Bavaria,3rd Quintile,Not employed: Pensioner,0.24494,154,688,0.21278,0.27710
2019,Bavaria,3rd Quintile,Not employed: no further information,0.05825,51,688,0.04074,0.07577
2019,Bavaria,4th Quintile,Self-employed,0.04343,37,735,0.02869,0.05818
2019,Bavaria,4th Quintile,Blue-collar worker,0.12699,86,735,0.10290,0.15108
2019,Bavaria,4th Quintile,Civil servant,0.04947,44,735,0.03379,0.06516
2019,Bavaria,4th Quintile,White-collar worker,0.46557,343,735,0.42948,0.50165
2019,Bavaria,4th Quintile,Apprentice/ Trainee/ Intern,0.04852,47,735,0.03298,0.06407
2019,Bavaria,4th Quintile,Not employed: Pensioner,0.19723,142,735,0.16844,0.22602
2019,Bavaria,4th Quintile,Not employed: no further information,0.05989,36,735,0.04272,0.07705
2019,Bavaria,5th Quintile,Self-employed,0.09421,110,882,0.07492,0.11350
2019,Bavaria,5th Quintile,Blue-collar worker,0.06050,41,882,0.04476,0.07625
2019,Bavaria,5th Quintile,Civil servant,0.06178,62,882,0.04589,0.07768
2019,Bavaria,5th Quintile,White-collar worker,0.49729,421,882,0.46428,0.53031
2019,Bavaria,5th Quintile,Apprentice/ Trainee/ Intern,0.03580,38,882,0.02353,0.04807
2019,Bavaria,5th Quintile,Not employed: Pensioner,0.21805,173,882,0.19078,0.24531
2019,Bavaria,5th Quintile,Not employed: no further information,0.02536,37,882,0.01498,0.03574
2019,Berlin,1st Quintile,Blue-collar worker,0.15226,46,260,0.10851,0.19602
2019,Berlin,1st Quintile,White-collar worker,0.23516,61,260,0.18351,0.28681
2019,Berlin,1st Quintile,Not employed: Pensioner,0.23692,43,260,0.18514,0.28870
2019,Berlin,1st Quintile,Not employed: registered unemployed,0.16433,71,260,0.11920,0.20946
2019,Berlin,1st Quintile,Not employed: no further information,0.08063,39,260,0.04747,0.11379
2019,Berlin,2nd Quintile,White-collar worker,0.37081,67,120,0.28403,0.45760
2019,Berlin,2nd Quintile,Not employed: Pensioner,0.28525,53,120,0.20412,0.36638
2019,Berlin,3rd Quintile,White-collar worker,0.56803,73,110,0.47503,0.66102
2019,Berlin,3rd Quintile,Not employed: Pensioner,0.26506,37,110,0.18221,0.34792
2019,Berlin,4th Quintile,White-collar worker,0.50410,80,111,0.41066,0.59753
2019,Berlin,4th Quintile,Not employed: Pensioner,0.23153,31,111,0.15271,0.31036
2019,Berlin,5th Quintile,White-collar worker,0.54395,104,104,0.44776,0.64014
2019,Brandenburg,1st Quintile,Blue-collar worker,0.05591,43,306,0.03012,0.08169
2019,Brandenburg,1st Quintile,White-collar worker,0.15438,57,306,0.11383,0.19493
2019,Brandenburg,1st Quintile,Not employed: Pensioner,0.32125,67,306,0.26884,0.37366
2019,Brandenburg,1st Quintile,Not employed: registered unemployed,0.23086,83,306,0.18357,0.27815
2019,Brandenburg,1st Quintile,Not employed: no further information,0.12061,56,306,0.08406,0.15716
2019,Brandenburg,2nd Quintile,Blue-collar worker,0.09770,33,188,0.05515,0.14026
2019,Brandenburg,2nd Quintile,White-collar worker,0.28832,63,188,0.22340,0.35325
2019,Brandenburg,2nd Quintile,Not employed: Pensioner,0.41188,92,188,0.34134,0.48243
2019,Brandenburg,3rd Quintile,White-collar worker,0.26822,65,145,0.19586,0.34058
2019,Brandenburg,3rd Quintile,Not employed: Pensioner,0.39298,80,145,0.31320,0.47275
2019,Brandenburg,4th Quintile,White-collar worker,0.45272,72,122,0.36403,0.54141
2019,Brandenburg,4th Quintile,Not employed: Pensioner,0.22404,50,122,0.14975,0.29834
2019,Brandenburg,5th Quintile,White-collar worker,0.53724,70,70,0.41959,0.65489
2019,Mecklenburg-Western Pomerania,1st Quintile,White-collar worker,0.26107,40,123,0.18313,0.33901
2019,Mecklenburg-Western Pomerania,1st Quintile,Not employed: Pensioner,0.26919,45,123,0.19048,0.34789
2019,Mecklenburg-Western Pomerania,1st Quintile,Not employed: registered unemployed,0.12745,38,123,0.06828,0.18663
2019,Mecklenburg-Western Pomerania,2nd Quintile,White-collar worker,0.26222,44,103,0.17686,0.34758
2019,Mecklenburg-Western Pomerania,2nd Quintile,Not employed: Pensioner,0.49145,59,103,0.39443,0.58847
2019,Mecklenburg-Western Pomerania,3rd Quintile,White-collar worker,0.39293,48,88,0.29030,0.49556
2019,Mecklenburg-Western Pomerania,3rd Quintile,Not employed: Pensioner,0.31947,40,88,0.22149,0.41745
2019,Saxony,1st Quintile,Blue-collar worker,0.11714,46,354,0.08359,0.15069
2019,Saxony,1st Quintile,White-collar worker,0.25336,83,354,0.20799,0.29874
2019,Saxony,1st Quintile,Not employed: Pensioner,0.34991,87,354,0.30015,0.39966
2019,Saxony,1st Quintile,Not employed: registered unemployed,0.15078,85,354,0.11345,0.18811
2019,Saxony,1st Quintile,Not employed: no further information,0.05774,53,354,0.03340,0.08207
2019,Saxony,2nd Quintile,Blue-collar worker,0.19584,71,344,0.15384,0.23784
2019,Saxony,2nd Quintile,White-collar worker,0.29742,126,344,0.24904,0.34580
2019,Saxony,2nd Quintile,Not employed: Pensioner,0.37128,147,344,0.32015,0.42241
2019,Saxony,3rd Quintile,Blue-collar worker,0.12669,39,310,0.08960,0.16378
2019,Saxony,3rd Quintile,White-collar worker,0.54039,174,310,0.48483,0.59596
2019,Saxony,3rd Quintile,Not employed: Pensioner,0.26002,97,310,0.21111,0.30893
2019,Saxony,4th Quintile,White-collar worker,0.54738,116,151,0.46772,0.62704
2019,Saxony,4th Quintile,Not employed: Pensioner,0.13045,35,151,0.07655,0.18435
2019,Saxony,5th Quintile,White-collar worker,0.52584,100,100,0.42748,0.62420
2019,Saxony-Anhalt,1st Quintile,Blue-collar worker,0.15473,44,261,0.11077,0.19869
2019,Saxony-Anhalt,1st Quintile,White-collar worker,0.11216,44,261,0.07381,0.15052
2019,Saxony-Anhalt,1st Quintile,Not employed: Pensioner,0.30426,50,261,0.24833,0.36019
2019,Saxony-Anhalt,1st Quintile,Not employed: registered unemployed,0.25567,123,261,0.20265,0.30870
2019,Saxony-Anhalt,2nd Quintile,Blue-collar worker,0.13817,33,176,0.08704,0.18930
2019,Saxony-Anhalt,2nd Quintile,White-collar worker,0.23738,71,176,0.17434,0.30042
2019,Saxony-Anhalt,2nd Quintile,Not employed: Pensioner,0.46051,72,176,0.38666,0.53436
2019,Saxony-Anhalt,3rd Quintile,White-collar worker,0.36927,58,103,0.27561,0.46293
2019,Saxony-Anhalt,3rd Quintile,Not employed: Pensioner,0.36387,45,103,0.27050,0.45724
2019,Saxony-Anhalt,4th Quintile,White-collar worker,0.42227,51,51,0.28537,0.55918
2019,Saxony-Anhalt,5th Quintile,White-collar worker,0.59565,61,61,0.47147,0.71983
2019,Thuringa,1st Quintile,Blue-collar worker,0.14174,38,225,0.09606,0.18742
2019,Thuringa,1st Quintile,White-collar worker,0.15129,51,225,0.10437,0.19822
2019,Thuringa,1st Quintile,Not employed: Pensioner,0.30455,47,225,0.24428,0.36482
2019,Thuringa,1st Quintile,Not employed: registered unemployed,0.19298,54,225,0.14129,0.24466
2019,Thuringa,1st Quintile,Not employed: no further information,0.07404,35,225,0.03975,0.10833
2019,Thuringa,2nd Quintile,Blue-collar worker,0.19868,46,202,0.14352,0.25384
2019,Thuringa,2nd Quintile,White-collar worker,0.20522,58,202,0.14939,0.26105
2019,Thuringa,2nd Quintile,Not employed: Pensioner,0.42595,98,202,0.35759,0.49431
2019,Thuringa,3rd Quintile,Blue-collar worker,0.14087,33,161,0.08696,0.19477
2019,Thuringa,3rd Quintile,White-collar worker,0.44405,75,161,0.36706,0.52104
2019,Thuringa,3rd Quintile,Not employed: Pensioner,0.25129,53,161,0.18408,0.31851
2019,Thuringa,4th Quintile,White-collar worker,0.42180,50,50,0.28352,0.56007
2019,Thuringa,5th Quintile,White-collar worker,0.38311,35,35,0.21970,0.54652
2020,Schleswig-Holstein,1st Quintile,Blue-collar worker,0.18279,48,252,0.13497,0.23060
2020,Schleswig-Holstein,1st Quintile,White-collar worker,0.22205,46,252,0.17063,0.27347
2020,Schleswig-Holstein,1st Quintile,Apprentice/ Trainee/ Intern,0.09192,33,252,0.05617,0.12766
2020,Schleswig-Holstein,1st Quintile,Not employed: registered unemployed,0.15655,67,252,0.11159,0.20150
2020,Schleswig-Holstein,1st Quintile,Not employed: no further information,0.10624,58,252,0.06812,0.14436
2020,Schleswig-Holstein,2nd Quintile,White-collar worker,0.37737,70,114,0.28800,0.46675
2020,Schleswig-Holstein,2nd Quintile,Not employed: Pensioner,0.32872,44,114,0.24211,0.41534
2020,Schleswig-Holstein,3rd Quintile,White-collar worker,0.42897,77,115,0.33812,0.51983
2020,Schleswig-Holstein,3rd Quintile,Not employed: Pensioner,0.27434,38,115,0.19243,0.35624
2020,Schleswig-Holstein,4th Quintile,White-collar worker,0.39106,71,110,0.29945,0.48268
2020,Schleswig-Holstein,4th Quintile,Not employed: Pensioner,0.33797,39,110,0.24917,0.42677
2020,Schleswig-Holstein,5th Quintile,Self-employed,0.08784,49,168,0.04491,0.13078
2020,Schleswig-Holstein,5th Quintile,White-collar worker,0.47459,85,168,0.39885,0.55033
2020,Schleswig-Holstein,5th Quintile,Not employed: Pensioner,0.20958,34,168,0.14785,0.27131
2020,Hamburg,1st Quintile,Not employed: no further information,0.13970,34,34,0.02141,0.25798
2020,Hamburg,2nd Quintile,White-collar worker,0.38256,32,32,0.21147,0.55365
2020,Hamburg,3rd Quintile,White-collar worker,0.40054,40,40,0.24675,0.55433
2020,Hamburg,4th Quintile,White-collar worker,0.61286,52,52,0.47917,0.74654
2020,Hamburg,5th Quintile,Self-employed,0.12814,45,115,0.06678,0.18950
2020,Hamburg,5th Quintile,White-collar worker,0.43287,70,115,0.34191,0.52382
2020,Lower Saxony,1st Quintile,Blue-collar worker,0.11468,88,723,0.09144,0.13792
2020,Lower Saxony,1st Quintile,White-collar worker,0.17246,137,723,0.14490,0.20001
2020,Lower Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.06587,63,723,0.04777,0.08396
2020,Lower Saxony,1st Quintile,Not employed: Pensioner,0.27784,93,723,0.24516,0.31051
2020,Lower Saxony,1st Quintile,Not employed: registered unemployed,0.17062,136,723,0.14318,0.19807
2020,Lower Saxony,1st Quintile,Not employed: no further information,0.14323,206,723,0.11767,0.16878
