year,bula_h,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Berlin,Direct migration background,White-collar worker,0.45244,100,232,0.38825,0.51662
2018,Berlin,Direct migration background,Not employed: registered unemployed,0.15871,74,232,0.11159,0.20583
2018,Berlin,Direct migration background,Not employed: no further information,0.07090,58,232,0.03780,0.10399
2018,Brandenburg,No migration background,Self-employed,0.04161,43,891,0.02849,0.05473
2018,Brandenburg,No migration background,Blue-collar worker,0.10438,116,891,0.08429,0.12447
2018,Brandenburg,No migration background,White-collar worker,0.27278,309,891,0.24352,0.30205
2018,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.02086,33,891,0.01147,0.03025
2018,Brandenburg,No migration background,Not employed: Pensioner,0.27356,292,891,0.24427,0.30285
2018,Brandenburg,No migration background,Not employed: registered unemployed,0.04805,59,891,0.03400,0.06210
2018,Brandenburg,No migration background,Not employed: no further information,0.03619,39,891,0.02392,0.04846
2018,Brandenburg,Direct migration background,Not employed: registered unemployed,0.20344,54,121,0.13142,0.27547
2018,Brandenburg,Direct migration background,Not employed: no further information,0.09737,67,121,0.04433,0.15041
2018,Mecklenburg-Western Pomerania,No migration background,Self-employed,0.03281,37,540,0.01777,0.04785
2018,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.10697,56,540,0.08088,0.13307
2018,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.29473,192,540,0.25624,0.33322
2018,Mecklenburg-Western Pomerania,No migration background,Apprentice/ Trainee/ Intern,0.02811,31,540,0.01416,0.04207
2018,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.25851,185,540,0.22155,0.29547
2018,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.07860,39,540,0.05588,0.10132
2018,Saxony,No migration background,Self-employed,0.04345,79,1490,0.03309,0.05380
2018,Saxony,No migration background,Blue-collar worker,0.13474,203,1490,0.11740,0.15209
2018,Saxony,No migration background,White-collar worker,0.33244,585,1490,0.30851,0.35637
2018,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.04020,89,1490,0.03022,0.05018
2018,Saxony,No migration background,Not employed: Pensioner,0.23401,408,1490,0.21251,0.25552
2018,Saxony,No migration background,Not employed: registered unemployed,0.04418,79,1490,0.03375,0.05462
2018,Saxony,No migration background,Not employed: no further information,0.03004,47,1490,0.02137,0.03871
2018,Saxony,Direct migration background,White-collar worker,0.38276,37,149,0.30445,0.46107
2018,Saxony,Direct migration background,Not employed: registered unemployed,0.08300,70,149,0.03855,0.12745
2018,Saxony,Direct migration background,Not employed: no further information,0.05492,42,149,0.01821,0.09162
2018,Saxony-Anhalt,No migration background,Self-employed,0.04385,34,831,0.02992,0.05778
2018,Saxony-Anhalt,No migration background,Blue-collar worker,0.11312,107,831,0.09157,0.13467
2018,Saxony-Anhalt,No migration background,White-collar worker,0.25625,306,831,0.22655,0.28595
2018,Saxony-Anhalt,No migration background,Apprentice/ Trainee/ Intern,0.04817,48,831,0.03360,0.06274
2018,Saxony-Anhalt,No migration background,Not employed: Pensioner,0.30538,230,831,0.27405,0.33672
2018,Saxony-Anhalt,No migration background,Not employed: registered unemployed,0.05542,72,831,0.03986,0.07099
2018,Saxony-Anhalt,No migration background,Not employed: no further information,0.03084,34,831,0.01908,0.04261
2018,Saxony-Anhalt,Direct migration background,Not employed: registered unemployed,0.30398,72,72,0.19699,0.41098
2018,Thuringa,No migration background,Self-employed,0.04807,47,836,0.03356,0.06258
2018,Thuringa,No migration background,Blue-collar worker,0.13738,133,836,0.11403,0.16073
2018,Thuringa,No migration background,White-collar worker,0.28335,278,836,0.25279,0.31392
2018,Thuringa,No migration background,Apprentice/ Trainee/ Intern,0.03426,44,836,0.02192,0.04660
2018,Thuringa,No migration background,Not employed: Pensioner,0.23986,242,836,0.21090,0.26883
2018,Thuringa,No migration background,Not employed: registered unemployed,0.04987,54,836,0.03511,0.06464
2018,Thuringa,No migration background,Not employed: no further information,0.04514,38,836,0.03106,0.05922
2018,Thuringa,Direct migration background,Blue-collar worker,0.23933,35,125,0.16423,0.31443
2018,Thuringa,Direct migration background,White-collar worker,0.22789,39,125,0.15406,0.30173
2018,Thuringa,Direct migration background,Not employed: registered unemployed,0.13097,51,125,0.07159,0.19035
2019,Schleswig-Holstein,No migration background,Self-employed,0.03093,92,757,0.01859,0.04328
2019,Schleswig-Holstein,No migration background,Blue-collar worker,0.09556,75,757,0.07460,0.11651
2019,Schleswig-Holstein,No migration background,Civil servant,0.05141,43,757,0.03567,0.06715
2019,Schleswig-Holstein,No migration background,White-collar worker,0.31656,285,757,0.28340,0.34972
2019,Schleswig-Holstein,No migration background,Apprentice/ Trainee/ Intern,0.03389,36,757,0.02100,0.04679
2019,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.23493,169,757,0.20471,0.26516
2019,Schleswig-Holstein,No migration background,Not employed: no further information,0.05084,57,757,0.03518,0.06650
2019,Schleswig-Holstein,Direct migration background,Blue-collar worker,0.06440,48,276,0.03539,0.09341
2019,Schleswig-Holstein,Direct migration background,White-collar worker,0.30540,62,276,0.25097,0.35984
2019,Schleswig-Holstein,Direct migration background,Not employed: registered unemployed,0.09605,118,276,0.06122,0.13087
2019,Schleswig-Holstein,Direct migration background,Not employed: no further information,0.08591,48,276,0.05279,0.11903
2019,Hamburg,No migration background,Self-employed,0.05608,67,310,0.03043,0.08174
2019,Hamburg,No migration background,White-collar worker,0.33163,146,310,0.27913,0.38412
2019,Hamburg,No migration background,Not employed: Pensioner,0.29481,97,310,0.24398,0.34565
2019,Hamburg,Direct migration background,White-collar worker,0.33634,49,98,0.24231,0.43036
2019,Hamburg,Direct migration background,Not employed: registered unemployed,0.12344,49,98,0.05797,0.18890
2019,Lower Saxony,No migration background,Self-employed,0.04182,166,2005,0.03306,0.05059
2019,Lower Saxony,No migration background,Blue-collar worker,0.09203,179,2005,0.07938,0.10469
2019,Lower Saxony,No migration background,Civil servant,0.04266,105,2005,0.03381,0.05151
2019,Lower Saxony,No migration background,White-collar worker,0.32168,808,2005,0.30123,0.34213
2019,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.06231,144,2005,0.05173,0.07290
2019,Lower Saxony,No migration background,Not employed: Pensioner,0.25316,457,2005,0.23413,0.27220
2019,Lower Saxony,No migration background,Not employed: registered unemployed,0.02469,62,2005,0.01790,0.03149
2019,Lower Saxony,No migration background,Not employed: no further information,0.02546,84,2005,0.01856,0.03235
2019,Lower Saxony,Direct migration background,Blue-collar worker,0.19596,132,787,0.16821,0.22371
2019,Lower Saxony,Direct migration background,White-collar worker,0.24879,172,787,0.21857,0.27901
2019,Lower Saxony,Direct migration background,Apprentice/ Trainee/ Intern,0.04643,60,787,0.03172,0.06114
2019,Lower Saxony,Direct migration background,Not employed: Pensioner,0.16108,48,787,0.13538,0.18678
2019,Lower Saxony,Direct migration background,Not employed: registered unemployed,0.12775,120,787,0.10441,0.15109
2019,Lower Saxony,Direct migration background,Not employed: no further information,0.09741,255,787,0.07668,0.11814
2019,Lower Saxony,Indirect migration background,White-collar worker,0.17899,45,45,0.06572,0.29226
2019,Bremen,No migration background,White-collar worker,0.32349,59,100,0.23134,0.41565
2019,Bremen,No migration background,Not employed: Pensioner,0.36924,41,100,0.27418,0.46431
2019,Bremen,Direct migration background,Not employed: registered unemployed,0.13484,55,55,0.04374,0.22594
2019,North Rhine-Westphalia,No migration background,Self-employed,0.04532,411,3848,0.03875,0.05189
2019,North Rhine-Westphalia,No migration background,Blue-collar worker,0.07302,258,3848,0.06480,0.08124
2019,North Rhine-Westphalia,No migration background,Civil servant,0.04049,197,3848,0.03426,0.04672
2019,North Rhine-Westphalia,No migration background,White-collar worker,0.33569,1465,3848,0.32077,0.35061
2019,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.04554,228,3848,0.03895,0.05213
2019,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.26803,921,3848,0.25403,0.28203
2019,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.02313,110,3848,0.01838,0.02788
2019,North Rhine-Westphalia,No migration background,Not employed: no further information,0.04419,258,3848,0.03770,0.05069
2019,North Rhine-Westphalia,Direct migration background,Self-employed,0.05593,83,1948,0.04572,0.06614
2019,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.16177,264,1948,0.14541,0.17813
2019,North Rhine-Westphalia,Direct migration background,White-collar worker,0.33886,561,1948,0.31783,0.35988
2019,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.02441,107,1948,0.01756,0.03127
2019,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.14874,129,1948,0.13294,0.16455
2019,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.10627,412,1948,0.09258,0.11996
2019,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.10984,392,1948,0.09595,0.12373
2019,North Rhine-Westphalia,Indirect migration background,Self-employed,0.01477,31,474,0.00390,0.02564
2019,North Rhine-Westphalia,Indirect migration background,Blue-collar worker,0.05335,46,474,0.03310,0.07361
2019,North Rhine-Westphalia,Indirect migration background,White-collar worker,0.25066,201,474,0.21161,0.28972
2019,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.10787,98,474,0.07991,0.13583
2019,North Rhine-Westphalia,Indirect migration background,Not employed: registered unemployed,0.05939,35,474,0.03809,0.08069
2019,North Rhine-Westphalia,Indirect migration background,Not employed: no further information,0.04930,63,474,0.02979,0.06881
2019,Hesse,No migration background,Self-employed,0.05361,165,1298,0.04135,0.06586
2019,Hesse,No migration background,Blue-collar worker,0.07128,85,1298,0.05728,0.08528
2019,Hesse,No migration background,Civil servant,0.03996,66,1298,0.02930,0.05062
2019,Hesse,No migration background,White-collar worker,0.36887,534,1298,0.34262,0.39513
2019,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.04771,82,1298,0.03611,0.05931
2019,Hesse,No migration background,Not employed: Pensioner,0.21201,253,1298,0.18976,0.23425
2019,Hesse,No migration background,Not employed: registered unemployed,0.02371,36,1298,0.01543,0.03199
2019,Hesse,No migration background,Not employed: no further information,0.04805,77,1298,0.03641,0.05969
2019,Hesse,Direct migration background,Self-employed,0.03125,33,568,0.01693,0.04558
2019,Hesse,Direct migration background,Blue-collar worker,0.08278,75,568,0.06010,0.10546
2019,Hesse,Direct migration background,White-collar worker,0.41888,180,568,0.37826,0.45949
2019,Hesse,Direct migration background,Not employed: Pensioner,0.14931,33,568,0.11998,0.17865
2019,Hesse,Direct migration background,Not employed: registered unemployed,0.14341,99,568,0.11456,0.17226
2019,Hesse,Direct migration background,Not employed: no further information,0.11562,148,568,0.08930,0.14194
2019,Hesse,Indirect migration background,White-collar worker,0.23023,56,56,0.11897,0.34149
2019,"Rhineland-Palatinate, Saarland",No migration background,Self-employed,0.03658,110,1057,0.02526,0.04791
2019,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.07912,79,1057,0.06284,0.09540
2019,"Rhineland-Palatinate, Saarland",No migration background,Civil servant,0.04615,56,1057,0.03350,0.05881
2019,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.29679,373,1057,0.26924,0.32435
2019,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.04482,67,1057,0.03234,0.05730
2019,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.29951,285,1057,0.27188,0.32713
2019,"Rhineland-Palatinate, Saarland",No migration background,Not employed: registered unemployed,0.02790,36,1057,0.01797,0.03784
2019,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.03487,51,1057,0.02381,0.04594
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.24384,105,457,0.20443,0.28326
2019,"Rhineland-Palatinate, Saarland",Direct migration background,White-collar worker,0.32910,140,457,0.28598,0.37223
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: Pensioner,0.19974,35,457,0.16305,0.23644
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: registered unemployed,0.04070,67,457,0.02256,0.05883
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Not employed: no further information,0.07823,110,457,0.05358,0.10288
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,White-collar worker,0.18429,41,41,0.06414,0.30445
2019,Baden-Wuerttemberg,No migration background,Self-employed,0.04772,251,2021,0.03842,0.05701
2019,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.07991,144,2021,0.06808,0.09173
2019,Baden-Wuerttemberg,No migration background,Civil servant,0.03883,96,2021,0.03041,0.04726
2019,Baden-Wuerttemberg,No migration background,White-collar worker,0.32890,850,2021,0.30841,0.34939
2019,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.05021,122,2021,0.04069,0.05973
2019,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.25422,445,2021,0.23523,0.27321
2019,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.04001,113,2021,0.03146,0.04855
2019,Baden-Wuerttemberg,Direct migration background,Self-employed,0.03782,36,906,0.02539,0.05025
2019,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.23934,183,906,0.21154,0.26714
2019,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.34960,246,906,0.31853,0.38066
2019,Baden-Wuerttemberg,Direct migration background,Apprentice/ Trainee/ Intern,0.01619,48,906,0.00797,0.02442
2019,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.17480,76,906,0.15006,0.19955
2019,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.05963,180,906,0.04420,0.07505
