"ple0008","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger gut","2015","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Baden-Württemberg","kein Migrationshintergrund","293","0.161999395450218","0.146111667476419","0.177887123424017"
"Weniger gut","2015","Baden-Württemberg","direkter Migrationshintergrund","109","0.15665452156006","0.132059832389067","0.181249210731052"
"Weniger gut","2015","Baden-Württemberg","indirekter Migrationshintergrund","32","0.0935690708594407","0.0608316233026647","0.126306518416217"
"Weniger gut","2015","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Bayern","kein Migrationshintergrund","389","0.135705437559653","0.123582956033191","0.147827919086115"
"Weniger gut","2015","Bayern","direkter Migrationshintergrund","100","0.125652487080949","0.10544950839182","0.145855465770078"
"Weniger gut","2015","Bayern","indirekter Migrationshintergrund","23","","",""
"Weniger gut","2015","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Saarland","kein Migrationshintergrund","","","",""
"Weniger gut","2015","Saarland","direkter Migrationshintergrund","","","",""
"Weniger gut","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Weniger gut","2015","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Berlin","kein Migrationshintergrund","133","0.192195927214319","0.163996351844469","0.22039550258417"
"Weniger gut","2015","Berlin","direkter Migrationshintergrund","14","","",""
"Weniger gut","2015","Berlin","indirekter Migrationshintergrund","10","","",""
"Weniger gut","2015","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Brandenburg","kein Migrationshintergrund","149","0.165326361022635","0.140768923058279","0.189883798986991"
"Weniger gut","2015","Brandenburg","direkter Migrationshintergrund","13","","",""
"Weniger gut","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"Weniger gut","2015","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","83","0.179888669293051","0.147064516193877","0.212712822392224"
"Weniger gut","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","2","","",""
"Weniger gut","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"Weniger gut","2015","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Sachsen","kein Migrationshintergrund","210","0.156940549017544","0.13802144333139","0.175859654703698"
"Weniger gut","2015","Sachsen","direkter Migrationshintergrund","20","","",""
"Weniger gut","2015","Sachsen","indirekter Migrationshintergrund","4","","",""
"Weniger gut","2015","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Sachsen-Anhalt","kein Migrationshintergrund","113","0.161687761439619","0.136473420696662","0.186902102182576"
"Weniger gut","2015","Sachsen-Anhalt","direkter Migrationshintergrund","10","","",""
"Weniger gut","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2015","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2015","Thüringen","kein Migrationshintergrund","119","0.154611704515688","0.130601917205886","0.17862149182549"
"Weniger gut","2015","Thüringen","direkter Migrationshintergrund","7","","",""
"Weniger gut","2015","Thüringen","indirekter Migrationshintergrund","1","","",""
"Weniger gut","2015","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Schleswig-Holstein","kein Migrationshintergrund","29","","",""
"Schlecht","2015","Schleswig-Holstein","direkter Migrationshintergrund","12","","",""
"Schlecht","2015","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Schlecht","2015","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Hamburg","kein Migrationshintergrund","10","","",""
"Schlecht","2015","Hamburg","direkter Migrationshintergrund","2","","",""
"Schlecht","2015","Hamburg","indirekter Migrationshintergrund","","","",""
"Schlecht","2015","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Niedersachsen","kein Migrationshintergrund","63","0.0467242305715523","0.0372170194027813","0.0562314417403233"
"Schlecht","2015","Niedersachsen","direkter Migrationshintergrund","18","","",""
"Schlecht","2015","Niedersachsen","indirekter Migrationshintergrund","1","","",""
"Schlecht","2015","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Bremen","kein Migrationshintergrund","6","","",""
"Schlecht","2015","Bremen","direkter Migrationshintergrund","","","",""
"Schlecht","2015","Bremen","indirekter Migrationshintergrund","","","",""
"Schlecht","2015","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Nordrhein-Westfalen","kein Migrationshintergrund","128","0.0393355383295183","0.0329427544282544","0.0457283222307822"
"Schlecht","2015","Nordrhein-Westfalen","direkter Migrationshintergrund","50","0.0488178437435071","0.0380203361199217","0.0596153513670924"
"Schlecht","2015","Nordrhein-Westfalen","indirekter Migrationshintergrund","8","","",""
"Schlecht","2015","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Hessen","kein Migrationshintergrund","28","","",""
"Schlecht","2015","Hessen","direkter Migrationshintergrund","25","","",""
"Schlecht","2015","Hessen","indirekter Migrationshintergrund","1","","",""
"Schlecht","2015","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","32","0.033585957618459","0.0226939680505189","0.0444779471863992"
"Schlecht","2015","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","17","","",""
"Schlecht","2015","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","1","","",""
"Schlecht","2015","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Baden-Württemberg","kein Migrationshintergrund","54","0.0360206679785946","0.0279855422844093","0.0440557936727799"
"Schlecht","2015","Baden-Württemberg","direkter Migrationshintergrund","22","","",""
"Schlecht","2015","Baden-Württemberg","indirekter Migrationshintergrund","3","","",""
"Schlecht","2015","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Bayern","kein Migrationshintergrund","94","0.041262306715662","0.0342220471981646","0.0483025662331593"
"Schlecht","2015","Bayern","direkter Migrationshintergrund","26","","",""
"Schlecht","2015","Bayern","indirekter Migrationshintergrund","5","","",""
"Schlecht","2015","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Saarland","kein Migrationshintergrund","","","",""
"Schlecht","2015","Saarland","direkter Migrationshintergrund","","","",""
"Schlecht","2015","Saarland","indirekter Migrationshintergrund","","","",""
"Schlecht","2015","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Berlin","kein Migrationshintergrund","31","0.0557025540158765","0.0392887432905127","0.0721163647412403"
"Schlecht","2015","Berlin","direkter Migrationshintergrund","9","","",""
"Schlecht","2015","Berlin","indirekter Migrationshintergrund","1","","",""
"Schlecht","2015","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Brandenburg","kein Migrationshintergrund","57","0.0855785799215182","0.0670854940347576","0.104071665808279"
"Schlecht","2015","Brandenburg","direkter Migrationshintergrund","4","","",""
"Schlecht","2015","Brandenburg","indirekter Migrationshintergrund","","","",""
"Schlecht","2015","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Mecklenburg-Vorpommern","kein Migrationshintergrund","11","","",""
"Schlecht","2015","Mecklenburg-Vorpommern","direkter Migrationshintergrund","2","","",""
"Schlecht","2015","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"Schlecht","2015","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Sachsen","kein Migrationshintergrund","46","0.0359303936308924","0.0262500872693112","0.0456106999924736"
"Schlecht","2015","Sachsen","direkter Migrationshintergrund","2","","",""
"Schlecht","2015","Sachsen","indirekter Migrationshintergrund","","","",""
"Schlecht","2015","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Sachsen-Anhalt","kein Migrationshintergrund","38","0.0482892866928326","0.0336073274431249","0.0629712459425402"
"Schlecht","2015","Sachsen-Anhalt","direkter Migrationshintergrund","4","","",""
"Schlecht","2015","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Schlecht","2015","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2015","Thüringen","kein Migrationshintergrund","37","0.0521872593114722","0.0374171901273937","0.0669573284955507"
"Schlecht","2015","Thüringen","direkter Migrationshintergrund","2","","",""
"Schlecht","2015","Thüringen","indirekter Migrationshintergrund","1","","",""
"Schlecht","2015","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Schleswig-Holstein","kein Migrationshintergrund","66","0.0857338524110986","0.0638718314915962","0.107595873330601"
"Sehr gut","2016","Schleswig-Holstein","direkter Migrationshintergrund","105","0.0977719867141905","0.0653316368842128","0.130212336544168"
"Sehr gut","2016","Schleswig-Holstein","indirekter Migrationshintergrund","9","","",""
"Sehr gut","2016","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Hamburg","kein Migrationshintergrund","29","","",""
"Sehr gut","2016","Hamburg","direkter Migrationshintergrund","32","0.115743333112198","0.0627499998908715","0.168736666333524"
"Sehr gut","2016","Hamburg","indirekter Migrationshintergrund","10","","",""
"Sehr gut","2016","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Niedersachsen","kein Migrationshintergrund","144","0.078010849622502","0.0655449788096559","0.0904767204353482"
"Sehr gut","2016","Niedersachsen","direkter Migrationshintergrund","225","0.114614960747614","0.092890709745976","0.136339211749251"
"Sehr gut","2016","Niedersachsen","indirekter Migrationshintergrund","19","","",""
"Sehr gut","2016","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Bremen","kein Migrationshintergrund","11","","",""
"Sehr gut","2016","Bremen","direkter Migrationshintergrund","35","0.159527945663905","0.0920147143858493","0.22704117694196"
"Sehr gut","2016","Bremen","indirekter Migrationshintergrund","1","","",""
"Sehr gut","2016","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Nordrhein-Westfalen","kein Migrationshintergrund","251","0.0769730555195428","0.0678993876707066","0.086046723368379"
"Sehr gut","2016","Nordrhein-Westfalen","direkter Migrationshintergrund","436","0.113548264412305","0.0994414326089723","0.127655096215638"
"Sehr gut","2016","Nordrhein-Westfalen","indirekter Migrationshintergrund","84","0.204445676146484","0.167510579711494","0.241380772581475"
"Sehr gut","2016","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Hessen","kein Migrationshintergrund","78","0.0646697670308801","0.0500759515748322","0.0792635824869281"
"Sehr gut","2016","Hessen","direkter Migrationshintergrund","159","0.133999192022364","0.107313948963384","0.160684435081344"
"Sehr gut","2016","Hessen","indirekter Migrationshintergrund","21","","",""
"Sehr gut","2016","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","89","0.0839222946653968","0.0665980075060303","0.101246581824763"
"Sehr gut","2016","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","141","0.0826916449579124","0.061535034636167","0.103848255279658"
"Sehr gut","2016","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","22","","",""
"Sehr gut","2016","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Baden-Württemberg","kein Migrationshintergrund","209","0.103726498740325","0.090009309676652","0.117443687803997"
"Sehr gut","2016","Baden-Württemberg","direkter Migrationshintergrund","228","0.144723619886048","0.123185434740339","0.166261805031757"
"Sehr gut","2016","Baden-Württemberg","indirekter Migrationshintergrund","54","0.246232563249241","0.194557158227915","0.297907968270567"
"Sehr gut","2016","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Bayern","kein Migrationshintergrund","278","0.075671677517168","0.0658616506875376","0.0854817043467985"
"Sehr gut","2016","Bayern","direkter Migrationshintergrund","261","0.166516602104778","0.145133236437453","0.187899967772102"
"Sehr gut","2016","Bayern","indirekter Migrationshintergrund","39","0.161407310826702","0.116601396319457","0.206213225333947"
"Sehr gut","2016","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Saarland","kein Migrationshintergrund","","","",""
"Sehr gut","2016","Saarland","direkter Migrationshintergrund","","","",""
"Sehr gut","2016","Saarland","indirekter Migrationshintergrund","","","",""
"Sehr gut","2016","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Berlin","kein Migrationshintergrund","63","0.089600301304122","0.068517693961343","0.110682908646901"
"Sehr gut","2016","Berlin","direkter Migrationshintergrund","54","0.173149830203865","0.126525535478838","0.219774124928892"
"Sehr gut","2016","Berlin","indirekter Migrationshintergrund","11","","",""
"Sehr gut","2016","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Brandenburg","kein Migrationshintergrund","41","0.0424433102921473","0.0286111541330837","0.0562754664512109"
"Sehr gut","2016","Brandenburg","direkter Migrationshintergrund","50","0.28131649600949","0.220210635899522","0.342422356119458"
"Sehr gut","2016","Brandenburg","indirekter Migrationshintergrund","5","","",""
"Sehr gut","2016","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Mecklenburg-Vorpommern","kein Migrationshintergrund","36","0.0743016638633796","0.051032960068849","0.0975703676579102"
"Sehr gut","2016","Mecklenburg-Vorpommern","direkter Migrationshintergrund","25","","",""
"Sehr gut","2016","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","3","","",""
