year,bula_h,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2019,"Rhineland-Palatinate, Saarland",male,Poor,0.15208,88,29057,0.15156,0.15260
2019,"Rhineland-Palatinate, Saarland",female,Very good,0.07964,109,29057,0.07927,0.08002
2019,"Rhineland-Palatinate, Saarland",female,Good,0.44892,372,29057,0.44823,0.44960
2019,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.28420,239,29057,0.28358,0.28483
2019,"Rhineland-Palatinate, Saarland",female,Poor,0.18723,127,29057,0.18670,0.18777
2019,Baden-Wuerttemberg,male,Very good,0.17117,329,29057,0.17082,0.17152
2019,Baden-Wuerttemberg,male,Good,0.37711,640,29057,0.37666,0.37756
2019,Baden-Wuerttemberg,male,Satisfactory,0.30409,419,29057,0.30366,0.30451
2019,Baden-Wuerttemberg,male,Poor,0.11164,140,29057,0.11134,0.11193
2019,Baden-Wuerttemberg,male,Bad,0.03600,40,29057,0.03582,0.03617
2019,Baden-Wuerttemberg,female,Very good,0.12215,277,29057,0.12186,0.12245
2019,Baden-Wuerttemberg,female,Good,0.39479,687,29057,0.39435,0.39523
2019,Baden-Wuerttemberg,female,Satisfactory,0.28618,444,29057,0.28577,0.28658
2019,Baden-Wuerttemberg,female,Poor,0.17279,212,29057,0.17245,0.17313
2019,Baden-Wuerttemberg,female,Bad,0.02409,42,29057,0.02395,0.02423
2019,Bavaria,male,Very good,0.13529,396,29057,0.13499,0.13559
2019,Bavaria,male,Good,0.42469,908,29057,0.42426,0.42513
2019,Bavaria,male,Satisfactory,0.30340,591,29057,0.30299,0.30380
2019,Bavaria,male,Poor,0.11371,214,29057,0.11343,0.11399
2019,Bavaria,male,Bad,0.02291,51,29057,0.02278,0.02304
2019,Bavaria,female,Very good,0.10029,308,29057,0.10004,0.10055
2019,Bavaria,female,Good,0.37081,880,29057,0.37040,0.37122
2019,Bavaria,female,Satisfactory,0.35639,691,29057,0.35598,0.35680
2019,Bavaria,female,Poor,0.14439,279,29057,0.14409,0.14469
2019,Bavaria,female,Bad,0.02812,54,29057,0.02797,0.02826
2019,Berlin,male,Very good,0.12374,89,29057,0.12320,0.12427
2019,Berlin,male,Good,0.40552,231,29057,0.40472,0.40632
2019,Berlin,male,Satisfactory,0.34405,167,29057,0.34328,0.34483
2019,Berlin,male,Poor,0.12669,79,29057,0.12615,0.12723
2019,Berlin,female,Very good,0.11299,74,29057,0.11246,0.11352
2019,Berlin,female,Good,0.43725,208,29057,0.43642,0.43808
2019,Berlin,female,Satisfactory,0.26347,162,29057,0.26273,0.26421
2019,Berlin,female,Poor,0.18629,89,29057,0.18564,0.18694
2019,Brandenburg,male,Very good,0.08299,76,29057,0.08245,0.08352
2019,Brandenburg,male,Good,0.43819,237,29057,0.43723,0.43915
2019,Brandenburg,male,Satisfactory,0.35244,182,29057,0.35151,0.35336
2019,Brandenburg,male,Poor,0.12638,74,29057,0.12574,0.12702
2019,Brandenburg,female,Very good,0.05221,56,29057,0.05179,0.05262
2019,Brandenburg,female,Good,0.37384,253,29057,0.37294,0.37474
2019,Brandenburg,female,Satisfactory,0.34521,187,29057,0.34432,0.34609
2019,Brandenburg,female,Poor,0.17433,104,29057,0.17362,0.17504
2019,Brandenburg,female,Bad,0.05441,34,29057,0.05399,0.05484
2019,Mecklenburg-Western Pomerania,male,Very good,0.06474,43,29057,0.06413,0.06535
2019,Mecklenburg-Western Pomerania,male,Good,0.42810,120,29057,0.42687,0.42934
2019,Mecklenburg-Western Pomerania,male,Satisfactory,0.36075,100,29057,0.35955,0.36194
2019,Mecklenburg-Western Pomerania,male,Poor,0.14641,43,29057,0.14553,0.14729
2019,Mecklenburg-Western Pomerania,female,Good,0.40155,137,29057,0.40034,0.40276
2019,Mecklenburg-Western Pomerania,female,Satisfactory,0.39091,116,29057,0.38971,0.39212
2019,Mecklenburg-Western Pomerania,female,Poor,0.20753,50,29057,0.20653,0.20853
2019,Saxony,male,Very good,0.08611,91,29057,0.08569,0.08653
2019,Saxony,male,Good,0.42605,367,29057,0.42531,0.42679
2019,Saxony,male,Satisfactory,0.37076,278,29057,0.37004,0.37149
2019,Saxony,male,Poor,0.11707,101,29057,0.11660,0.11755
2019,Saxony,female,Very good,0.07445,95,29057,0.07406,0.07484
2019,Saxony,female,Good,0.41370,346,29057,0.41297,0.41443
2019,Saxony,female,Satisfactory,0.31625,299,29057,0.31556,0.31693
2019,Saxony,female,Poor,0.19560,135,29057,0.19502,0.19619
2019,Saxony-Anhalt,male,Very good,0.06706,64,29057,0.06654,0.06758
2019,Saxony-Anhalt,male,Good,0.40583,195,29057,0.40481,0.40685
2019,Saxony-Anhalt,male,Satisfactory,0.38517,134,29057,0.38415,0.38618
2019,Saxony-Anhalt,male,Poor,0.14194,59,29057,0.14122,0.14267
2019,Saxony-Anhalt,female,Very good,0.06580,44,29057,0.06530,0.06631
2019,Saxony-Anhalt,female,Good,0.40437,231,29057,0.40337,0.40537
2019,Saxony-Anhalt,female,Satisfactory,0.35285,165,29057,0.35188,0.35382
2019,Saxony-Anhalt,female,Poor,0.17698,82,29057,0.17620,0.17775
2019,Thuringa,male,Very good,0.09783,51,29057,0.09717,0.09848
2019,Thuringa,male,Good,0.48239,222,29057,0.48128,0.48349
2019,Thuringa,male,Satisfactory,0.27009,133,29057,0.26911,0.27108
2019,Thuringa,male,Poor,0.14969,61,29057,0.14890,0.15048
2019,Thuringa,female,Very good,0.09511,49,29057,0.09452,0.09570
2019,Thuringa,female,Good,0.40657,224,29057,0.40558,0.40756
2019,Thuringa,female,Satisfactory,0.32288,166,29057,0.32193,0.32382
2019,Thuringa,female,Poor,0.17545,74,29057,0.17468,0.17622
2020,Schleswig-Holstein,male,Very good,0.09099,99,29345,0.09047,0.09152
2020,Schleswig-Holstein,male,Good,0.41990,257,29345,0.41900,0.42080
2020,Schleswig-Holstein,male,Satisfactory,0.38648,137,29345,0.38560,0.38737
2020,Schleswig-Holstein,male,Poor,0.10262,37,29345,0.10207,0.10318
2020,Schleswig-Holstein,female,Very good,0.08859,59,29345,0.08808,0.08909
2020,Schleswig-Holstein,female,Good,0.42584,243,29345,0.42496,0.42671
2020,Schleswig-Holstein,female,Satisfactory,0.30416,145,29345,0.30334,0.30498
2020,Schleswig-Holstein,female,Poor,0.18142,80,29345,0.18073,0.18210
2020,Hamburg,male,Very good,0.26756,81,29345,0.26644,0.26867
2020,Hamburg,male,Good,0.46766,126,29345,0.46640,0.46891
2020,Hamburg,male,Satisfactory,0.26479,63,29345,0.26367,0.26590
2020,Hamburg,female,Very good,0.15367,62,29345,0.15289,0.15444
2020,Hamburg,female,Good,0.34647,123,29345,0.34545,0.34749
2020,Hamburg,female,Satisfactory,0.26781,76,29345,0.26686,0.26876
2020,Hamburg,female,Poor,0.23206,46,29345,0.23115,0.23296
2020,Lower Saxony,male,Very good,0.11564,295,29345,0.11530,0.11598
2020,Lower Saxony,male,Good,0.41338,631,29345,0.41285,0.41390
2020,Lower Saxony,male,Satisfactory,0.30565,352,29345,0.30516,0.30614
2020,Lower Saxony,male,Poor,0.12769,145,29345,0.12734,0.12805
2020,Lower Saxony,male,Bad,0.03764,40,29345,0.03744,0.03784
2020,Lower Saxony,female,Very good,0.07577,175,29345,0.07549,0.07605
2020,Lower Saxony,female,Good,0.36526,615,29345,0.36474,0.36577
2020,Lower Saxony,female,Satisfactory,0.34454,450,29345,0.34403,0.34505
2020,Lower Saxony,female,Poor,0.15930,190,29345,0.15891,0.15970
2020,Lower Saxony,female,Bad,0.05513,46,29345,0.05488,0.05537
2020,Bremen,male,Very good,0.23863,44,29345,0.23627,0.24099
2020,Bremen,male,Good,0.76137,68,29345,0.75901,0.76373
2020,Bremen,female,Good,0.51300,70,29345,0.51093,0.51507
2020,Bremen,female,Satisfactory,0.48700,39,29345,0.48493,0.48907
2020,North Rhine-Westphalia,male,Very good,0.13489,702,29345,0.13465,0.13513
2020,North Rhine-Westphalia,male,Good,0.38850,1395,29345,0.38815,0.38885
2020,North Rhine-Westphalia,male,Satisfactory,0.31289,844,29345,0.31255,0.31322
2020,North Rhine-Westphalia,male,Poor,0.13604,351,29345,0.13579,0.13628
2020,North Rhine-Westphalia,male,Bad,0.02769,81,29345,0.02757,0.02781
2020,North Rhine-Westphalia,female,Very good,0.09116,453,29345,0.09096,0.09137
2020,North Rhine-Westphalia,female,Good,0.33193,1319,29345,0.33159,0.33226
2020,North Rhine-Westphalia,female,Satisfactory,0.35459,932,29345,0.35425,0.35493
2020,North Rhine-Westphalia,female,Poor,0.18308,466,29345,0.18280,0.18335
2020,North Rhine-Westphalia,female,Bad,0.03925,113,29345,0.03911,0.03939
2020,Hesse,male,Very good,0.10797,243,29345,0.10760,0.10835
2020,Hesse,male,Good,0.44805,447,29345,0.44744,0.44865
2020,Hesse,male,Satisfactory,0.32948,273,29345,0.32891,0.33005
2020,Hesse,male,Poor,0.11450,83,29345,0.11411,0.11489
2020,Hesse,female,Very good,0.08758,174,29345,0.08723,0.08792
2020,Hesse,female,Good,0.38950,412,29345,0.38891,0.39010
2020,Hesse,female,Satisfactory,0.37025,296,29345,0.36966,0.37085
2020,Hesse,female,Poor,0.15266,138,29345,0.15222,0.15310
2020,"Rhineland-Palatinate, Saarland",male,Very good,0.10327,176,29345,0.10282,0.10372
2020,"Rhineland-Palatinate, Saarland",male,Good,0.40402,290,29345,0.40329,0.40474
2020,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.34639,211,29345,0.34569,0.34709
2020,"Rhineland-Palatinate, Saarland",male,Poor,0.14632,88,29345,0.14580,0.14684
2020,"Rhineland-Palatinate, Saarland",female,Very good,0.10344,140,29345,0.10302,0.10386
2020,"Rhineland-Palatinate, Saarland",female,Good,0.38692,289,29345,0.38625,0.38759
2020,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.35920,263,29345,0.35854,0.35986
2020,"Rhineland-Palatinate, Saarland",female,Poor,0.15045,104,29345,0.14995,0.15094
2020,Baden-Wuerttemberg,male,Very good,0.14702,347,29345,0.14669,0.14734
2020,Baden-Wuerttemberg,male,Good,0.40935,680,29345,0.40889,0.40980
2020,Baden-Wuerttemberg,male,Satisfactory,0.29549,394,29345,0.29507,0.29591
2020,Baden-Wuerttemberg,male,Poor,0.11885,143,29345,0.11855,0.11915
2020,Baden-Wuerttemberg,male,Bad,0.02929,38,29345,0.02914,0.02945
2020,Baden-Wuerttemberg,female,Very good,0.13105,290,29345,0.13075,0.13135
2020,Baden-Wuerttemberg,female,Good,0.37911,710,29345,0.37867,0.37954
2020,Baden-Wuerttemberg,female,Satisfactory,0.30631,430,29345,0.30590,0.30673
2020,Baden-Wuerttemberg,female,Poor,0.14721,190,29345,0.14689,0.14752
2020,Baden-Wuerttemberg,female,Bad,0.03632,48,29345,0.03615,0.03649
2020,Bavaria,male,Very good,0.15065,496,29345,0.15035,0.15096
2020,Bavaria,male,Good,0.41963,889,29345,0.41920,0.42005
2020,Bavaria,male,Satisfactory,0.30457,558,29345,0.30417,0.30496
2020,Bavaria,male,Poor,0.09256,196,29345,0.09231,0.09281
2020,Bavaria,male,Bad,0.03259,59,29345,0.03244,0.03275
2020,Bavaria,female,Very good,0.10689,335,29345,0.10662,0.10715
2020,Bavaria,female,Good,0.38385,928,29345,0.38343,0.38426
2020,Bavaria,female,Satisfactory,0.32345,649,29345,0.32305,0.32385
2020,Bavaria,female,Poor,0.15132,289,29345,0.15102,0.15163
2020,Bavaria,female,Bad,0.03449,60,29345,0.03433,0.03465
2020,Berlin,male,Very good,0.15774,170,29345,0.15715,0.15834
2020,Berlin,male,Good,0.42201,315,29345,0.42121,0.42282
2020,Berlin,male,Satisfactory,0.28617,159,29345,0.28543,0.28690
2020,Berlin,male,Poor,0.13408,82,29345,0.13352,0.13464
2020,Berlin,female,Very good,0.13423,124,29345,0.13366,0.13480
2020,Berlin,female,Good,0.39347,244,29345,0.39266,0.39428
2020,Berlin,female,Satisfactory,0.26313,160,29345,0.26240,0.26386
2020,Berlin,female,Poor,0.20917,97,29345,0.20849,0.20985
2020,Brandenburg,male,Very good,0.13743,89,29345,0.13679,0.13807
2020,Brandenburg,male,Good,0.38169,241,29345,0.38078,0.38259
2020,Brandenburg,male,Satisfactory,0.35267,167,29345,0.35178,0.35356
2020,Brandenburg,male,Poor,0.12821,63,29345,0.12759,0.12883
2020,Brandenburg,female,Very good,0.09510,66,29345,0.09456,0.09564
2020,Brandenburg,female,Good,0.38343,227,29345,0.38254,0.38433
2020,Brandenburg,female,Satisfactory,0.32705,181,29345,0.32619,0.32792
2020,Brandenburg,female,Poor,0.19441,100,29345,0.19368,0.19514
2020,Mecklenburg-Western Pomerania,male,Very good,0.09151,32,29345,0.09074,0.09227
2020,Mecklenburg-Western Pomerania,male,Good,0.42478,111,29345,0.42347,0.42609
2020,Mecklenburg-Western Pomerania,male,Satisfactory,0.48371,89,29345,0.48239,0.48504
2020,Mecklenburg-Western Pomerania,female,Good,0.32458,100,29345,0.32338,0.32578
2020,Mecklenburg-Western Pomerania,female,Satisfactory,0.50203,111,29345,0.50075,0.50332
2020,Mecklenburg-Western Pomerania,female,Poor,0.17338,35,29345,0.17241,0.17435
2020,Saxony,male,Very good,0.10661,108,29345,0.10615,0.10706
2020,Saxony,male,Good,0.44661,364,29345,0.44587,0.44734
2020,Saxony,male,Satisfactory,0.31856,246,29345,0.31787,0.31925
2020,Saxony,male,Poor,0.12823,97,29345,0.12773,0.12872
2020,Saxony,female,Very good,0.06447,98,29345,0.06411,0.06483
2020,Saxony,female,Good,0.44395,354,29345,0.44322,0.44467
2020,Saxony,female,Satisfactory,0.33244,276,29345,0.33175,0.33313
2020,Saxony,female,Poor,0.15915,115,29345,0.15861,0.15968
2020,Saxony-Anhalt,male,Very good,0.13214,78,29345,0.13145,0.13283
2020,Saxony-Anhalt,male,Good,0.32017,182,29345,0.31922,0.32113
2020,Saxony-Anhalt,male,Satisfactory,0.43266,150,29345,0.43165,0.43367
2020,Saxony-Anhalt,male,Poor,0.11503,42,29345,0.11437,0.11568
2020,Saxony-Anhalt,female,Very good,0.07224,58,29345,0.07171,0.07277
2020,Saxony-Anhalt,female,Good,0.39395,215,29345,0.39295,0.39495
2020,Saxony-Anhalt,female,Satisfactory,0.34869,151,29345,0.34772,0.34967
2020,Saxony-Anhalt,female,Poor,0.18512,86,29345,0.18432,0.18591
2020,Thuringa,male,Very good,0.16472,72,29345,0.16387,0.16558
2020,Thuringa,male,Good,0.38021,189,29345,0.37909,0.38133
2020,Thuringa,male,Satisfactory,0.34630,134,29345,0.34520,0.34739
2020,Thuringa,male,Poor,0.10877,45,29345,0.10805,0.10949
2020,Thuringa,female,Very good,0.08122,55,29345,0.08068,0.08176
2020,Thuringa,female,Good,0.39855,215,29345,0.39758,0.39952
2020,Thuringa,female,Satisfactory,0.33788,180,29345,0.33694,0.33882
2020,Thuringa,female,Poor,0.18235,66,29345,0.18158,0.18311
2021,Schleswig-Holstein,male,Very good,0.08476,78,19389,0.08428,0.08524
2021,Schleswig-Holstein,male,Good,0.34620,173,19389,0.34538,0.34702
2021,Schleswig-Holstein,male,Satisfactory,0.47338,122,19389,0.47252,0.47424
2021,Schleswig-Holstein,male,Poor,0.09566,42,19389,0.09516,0.09617
2021,Schleswig-Holstein,female,Very good,0.12608,67,19389,0.12549,0.12667
2021,Schleswig-Holstein,female,Good,0.42475,181,19389,0.42388,0.42563
2021,Schleswig-Holstein,female,Satisfactory,0.31945,121,19389,0.31863,0.32028
2021,Schleswig-Holstein,female,Poor,0.12972,56,19389,0.12912,0.13031
2021,Hamburg,male,Very good,0.20065,38,19389,0.19966,0.20163
2021,Hamburg,male,Good,0.38434,96,19389,0.38314,0.38554
2021,Hamburg,male,Satisfactory,0.41501,55,19389,0.41380,0.41623
2021,Hamburg,female,Very good,0.14446,43,19389,0.14368,0.14524
2021,Hamburg,female,Good,0.40024,86,19389,0.39915,0.40133
2021,Hamburg,female,Satisfactory,0.30048,68,19389,0.29946,0.30149
2021,Hamburg,female,Poor,0.15482,34,19389,0.15402,0.15562
2021,Lower Saxony,male,Very good,0.10023,154,19389,0.09989,0.10056
2021,Lower Saxony,male,Good,0.40455,383,19389,0.40400,0.40510
2021,Lower Saxony,male,Satisfactory,0.36369,275,19389,0.36315,0.36423
2021,Lower Saxony,male,Poor,0.13153,104,19389,0.13116,0.13191
2021,Lower Saxony,female,Very good,0.12346,144,19389,0.12311,0.12381
2021,Lower Saxony,female,Good,0.36770,398,19389,0.36719,0.36822
2021,Lower Saxony,female,Satisfactory,0.28811,269,19389,0.28763,0.28859
2021,Lower Saxony,female,Poor,0.17982,164,19389,0.17941,0.18022
2021,Lower Saxony,female,Bad,0.04091,45,19389,0.04070,0.04112
2021,Bremen,male,Good,1.00000,33,19389,1.00000,1.00000
2021,North Rhine-Westphalia,male,Very good,0.13370,411,19389,0.13346,0.13395
2021,North Rhine-Westphalia,male,Good,0.39877,827,19389,0.39842,0.39912
2021,North Rhine-Westphalia,male,Satisfactory,0.29079,537,19389,0.29046,0.29111
2021,North Rhine-Westphalia,male,Poor,0.14200,243,19389,0.14175,0.14225
2021,North Rhine-Westphalia,male,Bad,0.03474,84,19389,0.03461,0.03487
2021,North Rhine-Westphalia,female,Very good,0.11326,334,19389,0.11304,0.11348
2021,North Rhine-Westphalia,female,Good,0.33112,822,19389,0.33079,0.33145
2021,North Rhine-Westphalia,female,Satisfactory,0.31688,622,19389,0.31656,0.31721
2021,North Rhine-Westphalia,female,Poor,0.18006,347,19389,0.17979,0.18033
2021,North Rhine-Westphalia,female,Bad,0.05868,97,19389,0.05851,0.05884
2021,Hesse,male,Very good,0.12000,143,19389,0.11962,0.12039
2021,Hesse,male,Good,0.35742,277,19389,0.35685,0.35799
2021,Hesse,male,Satisfactory,0.35824,181,19389,0.35767,0.35881
2021,Hesse,male,Poor,0.16434,70,19389,0.16390,0.16478
2021,Hesse,female,Very good,0.11686,102,19389,0.11647,0.11726
2021,Hesse,female,Good,0.37174,265,19389,0.37115,0.37234
2021,Hesse,female,Satisfactory,0.35461,197,19389,0.35403,0.35520
2021,Hesse,female,Poor,0.15678,83,19389,0.15633,0.15723
2021,"Rhineland-Palatinate, Saarland",male,Very good,0.11892,88,19389,0.11846,0.11939
2021,"Rhineland-Palatinate, Saarland",male,Good,0.35966,188,19389,0.35897,0.36035
2021,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.36853,149,19389,0.36784,0.36922
2021,"Rhineland-Palatinate, Saarland",male,Poor,0.15288,61,19389,0.15237,0.15340
2021,"Rhineland-Palatinate, Saarland",female,Very good,0.12272,80,19389,0.12227,0.12317
2021,"Rhineland-Palatinate, Saarland",female,Good,0.38666,211,19389,0.38600,0.38733
2021,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.32874,155,19389,0.32810,0.32938
2021,"Rhineland-Palatinate, Saarland",female,Poor,0.16188,82,19389,0.16137,0.16238
2021,Baden-Wuerttemberg,male,Very good,0.14039,221,19389,0.14007,0.14071
2021,Baden-Wuerttemberg,male,Good,0.43141,464,19389,0.43095,0.43186
2021,Baden-Wuerttemberg,male,Satisfactory,0.26989,264,19389,0.26948,0.27030
2021,Baden-Wuerttemberg,male,Poor,0.11859,103,19389,0.11829,0.11889
2021,Baden-Wuerttemberg,male,Bad,0.03973,31,19389,0.03955,0.03991
2021,Baden-Wuerttemberg,female,Very good,0.13511,190,19389,0.13481,0.13542
2021,Baden-Wuerttemberg,female,Good,0.38123,480,19389,0.38080,0.38167
2021,Baden-Wuerttemberg,female,Satisfactory,0.28772,298,19389,0.28732,0.28812
2021,Baden-Wuerttemberg,female,Poor,0.17036,142,19389,0.17002,0.17070
2021,Baden-Wuerttemberg,female,Bad,0.02558,33,19389,0.02544,0.02572
2021,Bavaria,male,Very good,0.16831,253,19389,0.16799,0.16863
2021,Bavaria,male,Good,0.38849,590,19389,0.38807,0.38891
2021,Bavaria,male,Satisfactory,0.29097,376,19389,0.29058,0.29136
2021,Bavaria,male,Poor,0.10969,155,19389,0.10943,0.10996
2021,Bavaria,male,Bad,0.04253,45,19389,0.04236,0.04271
2021,Bavaria,female,Very good,0.12117,211,19389,0.12089,0.12145
2021,Bavaria,female,Good,0.32121,589,19389,0.32082,0.32161
2021,Bavaria,female,Satisfactory,0.36802,454,19389,0.36761,0.36843
2021,Bavaria,female,Poor,0.15980,215,19389,0.15949,0.16011
2021,Bavaria,female,Bad,0.02979,42,19389,0.02965,0.02994
2021,Berlin,male,Very good,0.14262,96,19389,0.14205,0.14320
2021,Berlin,male,Good,0.44411,193,19389,0.44329,0.44493
2021,Berlin,male,Satisfactory,0.30706,135,19389,0.30630,0.30783
2021,Berlin,male,Poor,0.10620,49,19389,0.10570,0.10671
2021,Berlin,female,Very good,0.13889,80,19389,0.13832,0.13947
2021,Berlin,female,Good,0.33490,162,19389,0.33411,0.33568
2021,Berlin,female,Satisfactory,0.32920,124,19389,0.32842,0.32998
2021,Berlin,female,Poor,0.19700,71,19389,0.19634,0.19766
2021,Brandenburg,male,Very good,0.14239,46,19389,0.14172,0.14307
2021,Brandenburg,male,Good,0.36828,135,19389,0.36735,0.36921
2021,Brandenburg,male,Satisfactory,0.37976,104,19389,0.37883,0.38070
2021,Brandenburg,male,Poor,0.10957,44,19389,0.10896,0.11017
2021,Brandenburg,female,Very good,0.06189,33,19389,0.06143,0.06235
2021,Brandenburg,female,Good,0.35944,142,19389,0.35852,0.36036
2021,Brandenburg,female,Satisfactory,0.40215,121,19389,0.40121,0.40309
2021,Brandenburg,female,Poor,0.17653,62,19389,0.17580,0.17726
2021,Mecklenburg-Western Pomerania,male,Good,0.64538,93,19389,0.64407,0.64669
2021,Mecklenburg-Western Pomerania,male,Satisfactory,0.35462,55,19389,0.35331,0.35593
2021,Mecklenburg-Western Pomerania,female,Very good,0.14263,32,19389,0.14182,0.14343
2021,Mecklenburg-Western Pomerania,female,Good,0.34029,86,19389,0.33920,0.34138
2021,Mecklenburg-Western Pomerania,female,Satisfactory,0.34420,63,19389,0.34310,0.34529
2021,Mecklenburg-Western Pomerania,female,Poor,0.17289,35,19389,0.17202,0.17376
2021,Saxony,male,Very good,0.12753,64,19389,0.12705,0.12801
2021,Saxony,male,Good,0.45712,260,19389,0.45640,0.45785
2021,Saxony,male,Satisfactory,0.29819,183,19389,0.29752,0.29885
2021,Saxony,male,Poor,0.11716,69,19389,0.11669,0.11763
2021,Saxony,female,Very good,0.08974,61,19389,0.08931,0.09017
2021,Saxony,female,Good,0.44422,246,19389,0.44348,0.44497
2021,Saxony,female,Satisfactory,0.32314,212,19389,0.32244,0.32384
2021,Saxony,female,Poor,0.14290,75,19389,0.14237,0.14342
2021,Saxony-Anhalt,male,Very good,0.20073,58,19389,0.19984,0.20162
2021,Saxony-Anhalt,male,Good,0.56682,140,19389,0.56572,0.56792
2021,Saxony-Anhalt,male,Satisfactory,0.23244,66,19389,0.23151,0.23338
2021,Saxony-Anhalt,female,Very good,0.11583,43,19389,0.11516,0.11650
2021,Saxony-Anhalt,female,Good,0.36898,137,19389,0.36797,0.36999
2021,Saxony-Anhalt,female,Satisfactory,0.33877,93,19389,0.33778,0.33977
2021,Saxony-Anhalt,female,Poor,0.17642,49,19389,0.17562,0.17722
2021,Thuringa,male,Very good,0.14514,50,19389,0.14436,0.14591
2021,Thuringa,male,Good,0.42474,113,19389,0.42366,0.42582
2021,Thuringa,male,Satisfactory,0.23929,75,19389,0.23836,0.24023
2021,Thuringa,male,Poor,0.19083,46,19389,0.18997,0.19169
2021,Thuringa,female,Very good,0.12893,45,19389,0.12827,0.12958
2021,Thuringa,female,Good,0.37861,132,19389,0.37766,0.37957
