,Unnamed: 0,year,migback,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1560,1560,2019,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.26556,374,28326,0.22605,0.32223
1561,1561,2019,Direct migration background,Second Stage of Tertiary Education,Poor,0.08568,149,28326,0.06699,0.10239
1562,1562,2019,Indirect migration background,Pre-primary Level,Very good,0.55986,57,28326,0.39019,0.73275
1563,1563,2019,Indirect migration background,Pre-primary Level,Good,0.44014,57,28326,0.3111,0.61406
1564,1564,2019,Indirect migration background,Lower Secondary Level,Very good,0.26049,50,28326,0.17892,0.35787
1565,1565,2019,Indirect migration background,Lower Secondary Level,Good,0.39798,106,28326,0.30107,0.51117
1566,1566,2019,Indirect migration background,Lower Secondary Level,Satisfactory,0.34153,61,28326,0.2359,0.44399
1567,1567,2019,Indirect migration background,Upper Secondary Level,Very good,0.14739,102,28326,0.11719,0.18598
1568,1568,2019,Indirect migration background,Upper Secondary Level,Good,0.45089,261,28326,0.39076,0.52012
1569,1569,2019,Indirect migration background,Upper Secondary Level,Satisfactory,0.31413,185,28326,0.252,0.36664
1570,1570,2019,Indirect migration background,Upper Secondary Level,Poor,0.08759,67,28326,0.06636,0.11505
1571,1571,2019,Indirect migration background,Post-secondary Non-tertiary Level,Good,0.68214,54,28326,0.44877,0.92393
1572,1572,2019,Indirect migration background,Post-secondary Non-tertiary Level,Satisfactory,0.31786,36,28326,0.17932,0.46149
1573,1573,2019,Indirect migration background,First Stage of Tertiary Education,Good,1.0,33,28326,0.49972,1.73583
1574,1574,2019,Indirect migration background,Second Stage of Tertiary Education,Very good,0.20303,77,28326,0.14724,0.25978
1575,1575,2019,Indirect migration background,Second Stage of Tertiary Education,Good,0.60851,141,28326,0.47824,0.77392
1576,1576,2019,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.18846,59,28326,0.1324,0.29224
1577,1577,2020,No migration background,Pre-primary Level,Very good,0.36027,162,28377,0.29358,0.44525
1578,1578,2020,No migration background,Pre-primary Level,Good,0.50549,208,28377,0.42364,0.59995
1579,1579,2020,No migration background,Pre-primary Level,Satisfactory,0.13424,51,28377,0.09041,0.18847
1580,1580,2020,No migration background,Primary Level,Good,0.28735,38,28377,0.20646,0.38284
1581,1581,2020,No migration background,Primary Level,Satisfactory,0.33354,39,28377,0.21883,0.47577
1582,1582,2020,No migration background,Primary Level,Poor,0.3791,34,28377,0.25646,0.49812
1583,1583,2020,No migration background,Lower Secondary Level,Very good,0.07811,154,28377,0.06238,0.09042
1584,1584,2020,No migration background,Lower Secondary Level,Good,0.30501,509,28377,0.27729,0.33858
1585,1585,2020,No migration background,Lower Secondary Level,Satisfactory,0.37185,524,28377,0.34348,0.41185
1586,1586,2020,No migration background,Lower Secondary Level,Poor,0.19421,273,28377,0.16701,0.21841
1587,1587,2020,No migration background,Lower Secondary Level,Bad,0.05083,70,28377,0.04056,0.0635
1588,1588,2020,No migration background,Upper Secondary Level,Very good,0.07207,681,28377,0.06527,0.07818
1589,1589,2020,No migration background,Upper Secondary Level,Good,0.34987,3119,28377,0.33557,0.36479
1590,1590,2020,No migration background,Upper Secondary Level,Satisfactory,0.36569,2995,28377,0.3506,0.37879
1591,1591,2020,No migration background,Upper Secondary Level,Poor,0.1626,1290,28377,0.15408,0.16967
1592,1592,2020,No migration background,Upper Secondary Level,Bad,0.04977,336,28377,0.04454,0.05637
1593,1593,2020,No migration background,Post-secondary Non-tertiary Level,Very good,0.12878,163,28377,0.10462,0.15337
1594,1594,2020,No migration background,Post-secondary Non-tertiary Level,Good,0.46285,706,28377,0.42449,0.50778
1595,1595,2020,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.28298,399,28377,0.2473,0.31344
1596,1596,2020,No migration background,Post-secondary Non-tertiary Level,Poor,0.12539,148,28377,0.10378,0.14718
1597,1597,2020,No migration background,First Stage of Tertiary Education,Very good,0.08956,111,28377,0.07145,0.10838
1598,1598,2020,No migration background,First Stage of Tertiary Education,Good,0.38166,559,28377,0.3427,0.42673
1599,1599,2020,No migration background,First Stage of Tertiary Education,Satisfactory,0.36659,478,28377,0.33101,0.40976
1600,1600,2020,No migration background,First Stage of Tertiary Education,Poor,0.12898,154,28377,0.10797,0.1519
1601,1601,2020,No migration background,First Stage of Tertiary Education,Bad,0.03321,34,28377,0.02345,0.04627
1602,1602,2020,No migration background,Second Stage of Tertiary Education,Very good,0.13158,742,28377,0.11931,0.14716
1603,1603,2020,No migration background,Second Stage of Tertiary Education,Good,0.45115,2517,28377,0.42943,0.47471
1604,1604,2020,No migration background,Second Stage of Tertiary Education,Satisfactory,0.28973,1410,28377,0.27094,0.30907
1605,1605,2020,No migration background,Second Stage of Tertiary Education,Poor,0.11031,536,28377,0.09952,0.12321
1606,1606,2020,No migration background,Second Stage of Tertiary Education,Bad,0.01724,86,28377,0.01322,0.02129
1607,1607,2020,Direct migration background,Pre-primary Level,Very good,0.4863,63,28377,0.27337,0.68843
1608,1608,2020,Direct migration background,Pre-primary Level,Good,0.5137,49,28377,0.28021,0.89889
1609,1609,2020,Direct migration background,Primary Level,Very good,0.18932,590,28377,0.13777,0.28853
1610,1610,2020,Direct migration background,Primary Level,Good,0.32997,611,28377,0.23795,0.42566
1611,1611,2020,Direct migration background,Primary Level,Satisfactory,0.2275,262,28377,0.16456,0.30398
1612,1612,2020,Direct migration background,Primary Level,Poor,0.18402,149,28377,0.12326,0.25899
1613,1613,2020,Direct migration background,Primary Level,Bad,0.06919,52,28377,0.03212,0.11572
1614,1614,2020,Direct migration background,Lower Secondary Level,Very good,0.13093,468,28377,0.09447,0.17008
1615,1615,2020,Direct migration background,Lower Secondary Level,Good,0.33137,592,28377,0.26883,0.41534
1616,1616,2020,Direct migration background,Lower Secondary Level,Satisfactory,0.25101,281,28377,0.18321,0.31848
1617,1617,2020,Direct migration background,Lower Secondary Level,Poor,0.23777,173,28377,0.1753,0.30318
1618,1618,2020,Direct migration background,Lower Secondary Level,Bad,0.04891,40,28377,0.02348,0.09242
1619,1619,2020,Direct migration background,Upper Secondary Level,Very good,0.12487,599,28377,0.09932,0.15229
1620,1620,2020,Direct migration background,Upper Secondary Level,Good,0.35594,933,28377,0.31121,0.41061
1621,1621,2020,Direct migration background,Upper Secondary Level,Satisfactory,0.32621,509,28377,0.2742,0.37646
1622,1622,2020,Direct migration background,Upper Secondary Level,Poor,0.16694,225,28377,0.12978,0.20072
1623,1623,2020,Direct migration background,Upper Secondary Level,Bad,0.02604,57,28377,0.01763,0.03698
1624,1624,2020,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.0806,157,28377,0.05525,0.11072
1625,1625,2020,Direct migration background,Post-secondary Non-tertiary Level,Good,0.34753,308,28377,0.28039,0.41304
1626,1626,2020,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.41004,215,28377,0.32623,0.50744
1627,1627,2020,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.16184,83,28377,0.10989,0.21796
1628,1628,2020,Direct migration background,Second Stage of Tertiary Education,Very good,0.20491,618,28377,0.16907,0.2515
1629,1629,2020,Direct migration background,Second Stage of Tertiary Education,Good,0.45215,973,28377,0.37605,0.55396
1630,1630,2020,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.26097,399,28377,0.20319,0.34181
1631,1631,2020,Direct migration background,Second Stage of Tertiary Education,Poor,0.08197,145,28377,0.06027,0.10813
1632,1632,2020,Indirect migration background,Pre-primary Level,Very good,0.42148,50,28377,0.29574,0.60155
1633,1633,2020,Indirect migration background,Pre-primary Level,Good,0.57852,75,28377,0.42362,0.75989
1634,1634,2020,Indirect migration background,Lower Secondary Level,Very good,0.24955,41,28377,0.16029,0.34652
1635,1635,2020,Indirect migration background,Lower Secondary Level,Good,0.42555,97,28377,0.34053,0.54103
1636,1636,2020,Indirect migration background,Lower Secondary Level,Satisfactory,0.3249,59,28377,0.22715,0.45074
1637,1637,2020,Indirect migration background,Upper Secondary Level,Very good,0.15148,108,28377,0.12019,0.19071
1638,1638,2020,Indirect migration background,Upper Secondary Level,Good,0.50446,274,28377,0.41623,0.59898
1639,1639,2020,Indirect migration background,Upper Secondary Level,Satisfactory,0.25869,162,28377,0.20525,0.3292
1640,1640,2020,Indirect migration background,Upper Secondary Level,Poor,0.08537,60,28377,0.06065,0.12033
1641,1641,2020,Indirect migration background,Post-secondary Non-tertiary Level,Very good,0.36828,32,28377,0.23247,0.52769
1642,1642,2020,Indirect migration background,Post-secondary Non-tertiary Level,Good,0.63172,65,28377,0.42948,0.88685
1643,1643,2020,Indirect migration background,Second Stage of Tertiary Education,Very good,0.26172,70,28377,0.17818,0.35534
1644,1644,2020,Indirect migration background,Second Stage of Tertiary Education,Good,0.51464,141,28377,0.40104,0.64476
1645,1645,2020,Indirect migration background,Second Stage of Tertiary Education,Satisfactory,0.22364,66,28377,0.1573,0.29401
1646,1646,2021,No migration background,Pre-primary Level,Very good,0.28675,95,18579,0.19441,0.39502
1647,1647,2021,No migration background,Pre-primary Level,Good,0.50603,120,18579,0.38864,0.62319
1648,1648,2021,No migration background,Pre-primary Level,Satisfactory,0.20722,46,18579,0.12216,0.30766
1649,1649,2021,No migration background,Lower Secondary Level,Very good,0.09087,107,18579,0.07019,0.1204
1650,1650,2021,No migration background,Lower Secondary Level,Good,0.24725,286,18579,0.21401,0.28361
1651,1651,2021,No migration background,Lower Secondary Level,Satisfactory,0.35715,314,18579,0.31417,0.39874
1652,1652,2021,No migration background,Lower Secondary Level,Poor,0.2433,173,18579,0.20593,0.27474
1653,1653,2021,No migration background,Lower Secondary Level,Bad,0.06143,60,18579,0.04775,0.07513
1654,1654,2021,No migration background,Upper Secondary Level,Very good,0.09491,587,18579,0.08524,0.10546
1655,1655,2021,No migration background,Upper Secondary Level,Good,0.34232,2085,18579,0.32613,0.36063
1656,1656,2021,No migration background,Upper Secondary Level,Satisfactory,0.34325,1905,18579,0.32465,0.36299
1657,1657,2021,No migration background,Upper Secondary Level,Poor,0.16934,916,18579,0.15823,0.1831
1658,1658,2021,No migration background,Upper Secondary Level,Bad,0.05017,263,18579,0.04388,0.05652
1659,1659,2021,No migration background,Post-secondary Non-tertiary Level,Very good,0.13962,135,18579,0.10938,0.1758
1660,1660,2021,No migration background,Post-secondary Non-tertiary Level,Good,0.42544,466,18579,0.37472,0.48369
1661,1661,2021,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.3174,319,18579,0.27885,0.35635
1662,1662,2021,No migration background,Post-secondary Non-tertiary Level,Poor,0.11754,109,18579,0.09295,0.14767
1663,1663,2021,No migration background,First Stage of Tertiary Education,Very good,0.09457,84,18579,0.073,0.11737
1664,1664,2021,No migration background,First Stage of Tertiary Education,Good,0.44116,367,18579,0.38468,0.50909
1665,1665,2021,No migration background,First Stage of Tertiary Education,Satisfactory,0.31062,297,18579,0.27408,0.35543
1666,1666,2021,No migration background,First Stage of Tertiary Education,Poor,0.15364,132,18579,0.1222,0.18831
1667,1667,2021,No migration background,Second Stage of Tertiary Education,Very good,0.14732,619,18579,0.13142,0.16333
1668,1668,2021,No migration background,Second Stage of Tertiary Education,Good,0.43783,1890,18579,0.41083,0.46253
1669,1669,2021,No migration background,Second Stage of Tertiary Education,Satisfactory,0.29957,1123,18579,0.28106,0.32627
1670,1670,2021,No migration background,Second Stage of Tertiary Education,Poor,0.10136,394,18579,0.08884,0.11454
1671,1671,2021,No migration background,Second Stage of Tertiary Education,Bad,0.01393,73,18579,0.01154,0.01612
1672,1672,2021,Direct migration background,Pre-primary Level,Very good,0.61981,47,18579,0.20226,1.23703
1673,1673,2021,Direct migration background,Pre-primary Level,Good,0.38019,36,18579,0.12241,0.87946
1674,1674,2021,Direct migration background,Primary Level,Very good,0.196,268,18579,0.14227,0.29306
1675,1675,2021,Direct migration background,Primary Level,Good,0.31578,307,18579,0.23644,0.45893
1676,1676,2021,Direct migration background,Primary Level,Satisfactory,0.18721,178,18579,0.12054,0.26946
1677,1677,2021,Direct migration background,Primary Level,Poor,0.21583,130,18579,0.12628,0.35315
1678,1678,2021,Direct migration background,Primary Level,Bad,0.08517,60,18579,0.02899,0.16534
1679,1679,2021,Direct migration background,Lower Secondary Level,Very good,0.12069,220,18579,0.09064,0.16791
1680,1680,2021,Direct migration background,Lower Secondary Level,Good,0.35762,288,18579,0.26487,0.47154
1681,1681,2021,Direct migration background,Lower Secondary Level,Satisfactory,0.23482,160,18579,0.16554,0.30649
1682,1682,2021,Direct migration background,Lower Secondary Level,Poor,0.18381,113,18579,0.11191,0.25538
1683,1683,2021,Direct migration background,Lower Secondary Level,Bad,0.10305,35,18579,0.04961,0.16481
1684,1684,2021,Direct migration background,Upper Secondary Level,Very good,0.12424,252,18579,0.09198,0.16327
1685,1685,2021,Direct migration background,Upper Secondary Level,Good,0.32617,496,18579,0.28009,0.37602
1686,1686,2021,Direct migration background,Upper Secondary Level,Satisfactory,0.36462,314,18579,0.28751,0.44914
1687,1687,2021,Direct migration background,Upper Secondary Level,Poor,0.15444,153,18579,0.1144,0.19019
1688,1688,2021,Direct migration background,Upper Secondary Level,Bad,0.03052,43,18579,0.01408,0.05468
1689,1689,2021,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.10656,71,18579,0.06549,0.1566
1690,1690,2021,Direct migration background,Post-secondary Non-tertiary Level,Good,0.36001,192,18579,0.26295,0.47863
1691,1691,2021,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.33078,114,18579,0.24894,0.4195
1692,1692,2021,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.20265,64,18579,0.14091,0.28091
1693,1693,2021,Direct migration background,Second Stage of Tertiary Education,Very good,0.17769,313,18579,0.13304,0.22743
1694,1694,2021,Direct migration background,Second Stage of Tertiary Education,Good,0.3821,624,18579,0.33312,0.4443
1695,1695,2021,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.31562,286,18579,0.24835,0.37448
1696,1696,2021,Direct migration background,Second Stage of Tertiary Education,Poor,0.12459,139,18579,0.08281,0.17864
1697,1697,2021,Indirect migration background,Lower Secondary Level,Very good,0.43141,32,18579,0.25863,0.61618
1698,1698,2021,Indirect migration background,Lower Secondary Level,Good,0.56859,50,18579,0.34337,0.78464
1699,1699,2021,Indirect migration background,Upper Secondary Level,Very good,0.1853,78,18579,0.12889,0.26676
1700,1700,2021,Indirect migration background,Upper Secondary Level,Good,0.44948,167,18579,0.33985,0.58685
