"m11126","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Sehr gut","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","Realschule","kein Migrationshintergrund","375","0.0679594407056177","0.0612337077020886","0.0746851737091468"
"Sehr gut","2016","Realschule","direkter Migrationshintergrund","69","0.146776203686742","0.108710106315404","0.18484230105808"
"Sehr gut","2016","Realschule","indirekter Migrationshintergrund","67","0.152004758512585","0.117081852614395","0.186927664410776"
"Sehr gut","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","(Fach-)Abitur","kein Migrationshintergrund","296","0.128019438669512","0.114095987669892","0.141942889669133"
"Sehr gut","2016","(Fach-)Abitur","direkter Migrationshintergrund","396","0.146366167417522","0.129458686607647","0.163273648227398"
"Sehr gut","2016","(Fach-)Abitur","indirekter Migrationshintergrund","79","0.273204863331297","0.225054412106116","0.321355314556478"
"Sehr gut","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2016","AkademikerIn","kein Migrationshintergrund","446","0.0984507956529157","0.0896836816350277","0.107217909670804"
"Sehr gut","2016","AkademikerIn","direkter Migrationshintergrund","469","0.204287487858298","0.185718516626303","0.222856459090293"
"Sehr gut","2016","AkademikerIn","indirekter Migrationshintergrund","41","0.193832654647835","0.143505776512711","0.24415953278296"
"Sehr gut","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2016","(noch) kein Abschluss","kein Migrationshintergrund","272","0.379036905961338","0.341683153890797","0.416390658031878"
"Gut","2016","(noch) kein Abschluss","direkter Migrationshintergrund","477","0.379990610539187","0.354833217303654","0.40514800377472"
"Gut","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","76","0.410240402356206","0.339168833407889","0.481311971304523"
"Gut","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2016","Hauptschule","kein Migrationshintergrund","1428","0.273423871249205","0.261086725291192","0.285761017207219"
"Gut","2016","Hauptschule","direkter Migrationshintergrund","830","0.359287904415341","0.339506977824859","0.379068831005823"
"Gut","2016","Hauptschule","indirekter Migrationshintergrund","145","0.392391505550159","0.343931048648596","0.440851962451722"
"Gut","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2016","Realschule","kein Migrationshintergrund","2194","0.393270313931824","0.380216406652369","0.406324221211278"
"Gut","2016","Realschule","direkter Migrationshintergrund","145","0.408248086765712","0.355377885509144","0.46111828802228"
"Gut","2016","Realschule","indirekter Migrationshintergrund","185","0.49386309870609","0.445231072579771","0.54249512483241"
"Gut","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2016","(Fach-)Abitur","kein Migrationshintergrund","1009","0.464722207621234","0.443937598770862","0.485506816471607"
"Gut","2016","(Fach-)Abitur","direkter Migrationshintergrund","675","0.404040359698718","0.380568713933451","0.427512005463986"
"Gut","2016","(Fach-)Abitur","indirekter Migrationshintergrund","155","0.469847396950333","0.415917572863211","0.523777221037454"
"Gut","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2016","AkademikerIn","kein Migrationshintergrund","2002","0.441262526521263","0.42665069198114","0.455874361061386"
"Gut","2016","AkademikerIn","direkter Migrationshintergrund","765","0.416819522344291","0.394112280770144","0.439526763918438"
"Gut","2016","AkademikerIn","indirekter Migrationshintergrund","111","0.479172531520321","0.415571111003747","0.542773952036896"
"Gut","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2016","(noch) kein Abschluss","kein Migrationshintergrund","115","0.178918420755313","0.149407601197778","0.208429240312847"
"Zufriedenstellend","2016","(noch) kein Abschluss","direkter Migrationshintergrund","263","0.252234118237543","0.229724672020422","0.274743564454664"
"Zufriedenstellend","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","33","0.187356782579532","0.130976941563409","0.243736623595656"
"Zufriedenstellend","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2016","Hauptschule","kein Migrationshintergrund","2022","0.403091398078783","0.389514154476304","0.416668641681262"
"Zufriedenstellend","2016","Hauptschule","direkter Migrationshintergrund","540","0.294373648481621","0.27558347748783","0.313163819475411"
"Zufriedenstellend","2016","Hauptschule","indirekter Migrationshintergrund","125","0.294882823453418","0.249627343755484","0.340138303151352"
"Zufriedenstellend","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2016","Realschule","kein Migrationshintergrund","1877","0.351144099009573","0.338388110027597","0.36390008799155"
"Zufriedenstellend","2016","Realschule","direkter Migrationshintergrund","83","0.324518428372361","0.274156136715158","0.374880720029564"
"Zufriedenstellend","2016","Realschule","indirekter Migrationshintergrund","109","0.259789001413646","0.217133679737109","0.302444323090183"
"Zufriedenstellend","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2016","(Fach-)Abitur","kein Migrationshintergrund","636","0.275672711125835","0.257050988986264","0.294294433265406"
"Zufriedenstellend","2016","(Fach-)Abitur","direkter Migrationshintergrund","361","0.268260360360328","0.247068002163788","0.289452718556867"
"Zufriedenstellend","2016","(Fach-)Abitur","indirekter Migrationshintergrund","65","0.208542788741856","0.164643099020274","0.252442478463439"
"Zufriedenstellend","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2016","AkademikerIn","kein Migrationshintergrund","1380","0.308892364191236","0.295295813245574","0.322488915136898"
"Zufriedenstellend","2016","AkademikerIn","direkter Migrationshintergrund","354","0.252086495355005","0.232088367361103","0.272084623348907"
"Zufriedenstellend","2016","AkademikerIn","indirekter Migrationshintergrund","59","0.258325906463929","0.202599061748171","0.314052751179687"
"Zufriedenstellend","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2016","(noch) kein Abschluss","kein Migrationshintergrund","56","0.140181821905814","0.11345115775077","0.166912486060857"
"Weniger gut","2016","(noch) kein Abschluss","direkter Migrationshintergrund","187","0.196128664962329","0.175548735606295","0.216708594318363"
"Weniger gut","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Weniger gut","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2016","Hauptschule","kein Migrationshintergrund","1031","0.219482536901185","0.208026161818229","0.23093891198414"
"Weniger gut","2016","Hauptschule","direkter Migrationshintergrund","343","0.198238620071462","0.181802073642124","0.2146751665008"
"Weniger gut","2016","Hauptschule","indirekter Migrationshintergrund","50","0.134004120253015","0.100195085151242","0.167813155354789"
"Weniger gut","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2016","Realschule","kein Migrationshintergrund","750","0.150410173716966","0.140857156138696","0.159963191295236"
"Weniger gut","2016","Realschule","direkter Migrationshintergrund","31","0.0938882520007211","0.0625138428016148","0.125262661199827"
"Weniger gut","2016","Realschule","indirekter Migrationshintergrund","38","0.0831135606222945","0.0562614274070413","0.109965693837548"
"Weniger gut","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2016","(Fach-)Abitur","kein Migrationshintergrund","230","0.107651580021572","0.0947354334886448","0.1205677265545"
"Weniger gut","2016","(Fach-)Abitur","direkter Migrationshintergrund","194","0.146589505891254","0.129671344137914","0.163507667644594"
"Weniger gut","2016","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Weniger gut","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2016","AkademikerIn","kein Migrationshintergrund","512","0.125280755804279","0.115539188277728","0.135022323330829"
"Weniger gut","2016","AkademikerIn","direkter Migrationshintergrund","183","0.106816051995498","0.0925902230730879","0.121041880917907"
"Weniger gut","2016","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"Weniger gut","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2016","(noch) kein Abschluss","kein Migrationshintergrund","15","","",""
"Schlecht","2016","(noch) kein Abschluss","direkter Migrationshintergrund","73","0.0533846013070568","0.0417332886482579","0.0650359139658557"
"Schlecht","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Schlecht","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2016","Hauptschule","kein Migrationshintergrund","296","0.0654932905694773","0.0586455776686247","0.0723410034703299"
"Schlecht","2016","Hauptschule","direkter Migrationshintergrund","113","0.0645470707646788","0.0544162854965486","0.074677856032809"
"Schlecht","2016","Hauptschule","indirekter Migrationshintergrund","14","","",""
"Schlecht","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2016","Realschule","kein Migrationshintergrund","183","0.037215972636019","0.0321574180111729","0.0422745272608651"
"Schlecht","2016","Realschule","direkter Migrationshintergrund","4","","",""
"Schlecht","2016","Realschule","indirekter Migrationshintergrund","7","","",""
"Schlecht","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2016","(Fach-)Abitur","kein Migrationshintergrund","41","0.0239340625618459","0.017564592227845","0.0303035328958467"
"Schlecht","2016","(Fach-)Abitur","direkter Migrationshintergrund","53","0.0347436066321778","0.0259840618747536","0.043503151389602"
"Schlecht","2016","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Schlecht","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2016","AkademikerIn","kein Migrationshintergrund","96","0.0261135578303064","0.0214206772237813","0.0308064384368314"
"Schlecht","2016","AkademikerIn","direkter Migrationshintergrund","40","0.0199904424469085","0.0135440725103135","0.0264368123835034"
"Schlecht","2016","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Schlecht","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2017","(noch) kein Abschluss","kein Migrationshintergrund","212","0.276458866452921","0.244169373777056","0.308748359128786"
"Sehr gut","2017","(noch) kein Abschluss","direkter Migrationshintergrund","595","0.144345291081536","0.128437933720284","0.160252648442787"
"Sehr gut","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","92","0.39092378866753","0.327023039442328","0.454824537892732"
"Sehr gut","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2017","Hauptschule","kein Migrationshintergrund","275","0.0412419891985962","0.035877892911783","0.0466060854854094"
"Sehr gut","2017","Hauptschule","direkter Migrationshintergrund","509","0.0911220416257852","0.0797033147724715","0.102540768479099"
"Sehr gut","2017","Hauptschule","indirekter Migrationshintergrund","49","0.133293865369023","0.0990746929214878","0.167513037816558"
"Sehr gut","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2017","Realschule","kein Migrationshintergrund","460","0.0673416073314102","0.0611264784140801","0.0735567362487403"
"Sehr gut","2017","Realschule","direkter Migrationshintergrund","64","0.152509772533159","0.11457349361993","0.190446051446388"
"Sehr gut","2017","Realschule","indirekter Migrationshintergrund","70","0.185913605145174","0.148795764729522","0.223031445560826"
"Sehr gut","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2017","(Fach-)Abitur","kein Migrationshintergrund","396","0.131928564633755","0.119109065512038","0.144748063755472"
"Sehr gut","2017","(Fach-)Abitur","direkter Migrationshintergrund","404","0.122437706596357","0.10719285571639","0.137682557476325"
"Sehr gut","2017","(Fach-)Abitur","indirekter Migrationshintergrund","85","0.258493229316902","0.214474404970465","0.30251205366334"
"Sehr gut","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2017","AkademikerIn","kein Migrationshintergrund","630","0.12763767862365","0.118436269985634","0.136839087261666"
"Sehr gut","2017","AkademikerIn","direkter Migrationshintergrund","460","0.172408304806947","0.15547696601771","0.189339643596184"
"Sehr gut","2017","AkademikerIn","indirekter Migrationshintergrund","50","0.193311118613048","0.147221301017719","0.239400936208376"
"Sehr gut","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2017","(noch) kein Abschluss","kein Migrationshintergrund","301","0.372557165179675","0.337651341599977","0.407462988759372"
"Gut","2017","(noch) kein Abschluss","direkter Migrationshintergrund","622","0.318696050429365","0.297604609598273","0.339787491260456"
"Gut","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","75","0.298354855826732","0.238437947066644","0.358271764586819"
"Gut","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2017","Hauptschule","kein Migrationshintergrund","1528","0.275382799466148","0.263332579220709","0.287433019711586"
"Gut","2017","Hauptschule","direkter Migrationshintergrund","915","0.351549509525535","0.332604935801446","0.370494083249625"
"Gut","2017","Hauptschule","indirekter Migrationshintergrund","154","0.424502122789706","0.37474098726078","0.474263258318632"
"Gut","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
