,Unnamed: 0,year,age_gr,quintil_oecd,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2073,2073,2018,46-65 y.,3rd Quintile,Very good,0.04616,94,27365,0.03744,0.05618
2074,2074,2018,46-65 y.,3rd Quintile,Good,0.37452,668,27365,0.34452,0.41146
2075,2075,2018,46-65 y.,3rd Quintile,Satisfactory,0.3994,628,27365,0.36414,0.43916
2076,2076,2018,46-65 y.,3rd Quintile,Poor,0.15203,247,27365,0.13052,0.17237
2077,2077,2018,46-65 y.,3rd Quintile,Bad,0.02789,48,27365,0.02149,0.03787
2078,2078,2018,46-65 y.,4th Quintile,Very good,0.05101,133,27365,0.04291,0.05817
2079,2079,2018,46-65 y.,4th Quintile,Good,0.39578,804,27365,0.3657,0.43058
2080,2080,2018,46-65 y.,4th Quintile,Satisfactory,0.39926,744,27365,0.36902,0.431
2081,2081,2018,46-65 y.,4th Quintile,Poor,0.12554,242,27365,0.11196,0.13835
2082,2082,2018,46-65 y.,4th Quintile,Bad,0.02841,38,27365,0.02132,0.03719
2083,2083,2018,46-65 y.,5th Quintile,Very good,0.08299,240,27365,0.07214,0.09736
2084,2084,2018,46-65 y.,5th Quintile,Good,0.43868,1176,27365,0.41018,0.4632
2085,2085,2018,46-65 y.,5th Quintile,Satisfactory,0.34084,847,27365,0.31586,0.36289
2086,2086,2018,46-65 y.,5th Quintile,Poor,0.12152,272,27365,0.1084,0.13652
2087,2087,2018,46-65 y.,5th Quintile,Bad,0.01597,35,27365,0.00949,0.0244
2088,2088,2018,66 and older,1st Quintile,Good,0.18921,143,27365,0.15664,0.23446
2089,2089,2018,66 and older,1st Quintile,Satisfactory,0.4626,314,27365,0.40553,0.51063
2090,2090,2018,66 and older,1st Quintile,Poor,0.25241,172,27365,0.22134,0.28495
2091,2091,2018,66 and older,1st Quintile,Bad,0.09577,62,27365,0.07434,0.11698
2092,2092,2018,66 and older,2nd Quintile,Good,0.22826,271,27365,0.20399,0.25111
2093,2093,2018,66 and older,2nd Quintile,Satisfactory,0.45848,537,27365,0.42412,0.48983
2094,2094,2018,66 and older,2nd Quintile,Poor,0.24568,274,27365,0.21842,0.27337
2095,2095,2018,66 and older,2nd Quintile,Bad,0.06759,82,27365,0.05428,0.08412
2096,2096,2018,66 and older,3rd Quintile,Good,0.23514,257,27365,0.212,0.25709
2097,2097,2018,66 and older,3rd Quintile,Satisfactory,0.48193,465,27365,0.4436,0.52239
2098,2098,2018,66 and older,3rd Quintile,Poor,0.21831,222,27365,0.19544,0.24332
2099,2099,2018,66 and older,3rd Quintile,Bad,0.06461,61,27365,0.05092,0.08043
2100,2100,2018,66 and older,4th Quintile,Good,0.29398,265,27365,0.2616,0.32371
2101,2101,2018,66 and older,4th Quintile,Satisfactory,0.45332,363,27365,0.41191,0.49575
2102,2102,2018,66 and older,4th Quintile,Poor,0.20551,164,27365,0.17318,0.23962
2103,2103,2018,66 and older,4th Quintile,Bad,0.04718,35,27365,0.03685,0.05904
2104,2104,2018,66 and older,5th Quintile,Very good,0.05252,44,27365,0.03674,0.07245
2105,2105,2018,66 and older,5th Quintile,Good,0.37497,360,27365,0.33206,0.40608
2106,2106,2018,66 and older,5th Quintile,Satisfactory,0.38482,368,27365,0.34446,0.42057
2107,2107,2018,66 and older,5th Quintile,Poor,0.18769,167,27365,0.15842,0.21771
2108,2108,2019,17-29 y.,1st Quintile,Very good,0.24652,739,25744,0.21584,0.28505
2109,2109,2019,17-29 y.,1st Quintile,Good,0.46082,826,25744,0.39986,0.51807
2110,2110,2019,17-29 y.,1st Quintile,Satisfactory,0.18487,316,25744,0.15746,0.21295
2111,2111,2019,17-29 y.,1st Quintile,Poor,0.10779,143,25744,0.08598,0.12752
2112,2112,2019,17-29 y.,2nd Quintile,Very good,0.21979,249,25744,0.18392,0.25629
2113,2113,2019,17-29 y.,2nd Quintile,Good,0.53601,477,25744,0.45666,0.60079
2114,2114,2019,17-29 y.,2nd Quintile,Satisfactory,0.20791,213,25744,0.16981,0.24592
2115,2115,2019,17-29 y.,2nd Quintile,Poor,0.03629,58,25744,0.02471,0.04856
2116,2116,2019,17-29 y.,3rd Quintile,Very good,0.24406,223,25744,0.21278,0.29589
2117,2117,2019,17-29 y.,3rd Quintile,Good,0.53608,363,25744,0.48061,0.60386
2118,2118,2019,17-29 y.,3rd Quintile,Satisfactory,0.18772,144,25744,0.15735,0.22572
2119,2119,2019,17-29 y.,3rd Quintile,Poor,0.03214,40,25744,0.02281,0.04751
2120,2120,2019,17-29 y.,4th Quintile,Very good,0.22542,150,25744,0.18466,0.27646
2121,2121,2019,17-29 y.,4th Quintile,Good,0.57927,323,25744,0.49696,0.67434
2122,2122,2019,17-29 y.,4th Quintile,Satisfactory,0.19531,116,25744,0.16117,0.23615
2123,2123,2019,17-29 y.,5th Quintile,Very good,0.27435,138,25744,0.21485,0.33032
2124,2124,2019,17-29 y.,5th Quintile,Good,0.5597,250,25744,0.47417,0.6625
2125,2125,2019,17-29 y.,5th Quintile,Satisfactory,0.16595,63,25744,0.11804,0.22824
2126,2126,2019,30-45 y.,1st Quintile,Very good,0.15761,597,25744,0.12199,0.19699
2127,2127,2019,30-45 y.,1st Quintile,Good,0.39174,1034,25744,0.33501,0.43593
2128,2128,2019,30-45 y.,1st Quintile,Satisfactory,0.25433,570,25744,0.2168,0.2906
2129,2129,2019,30-45 y.,1st Quintile,Poor,0.1517,303,25744,0.12015,0.18682
2130,2130,2019,30-45 y.,1st Quintile,Bad,0.04462,91,25744,0.03333,0.0571
2131,2131,2019,30-45 y.,2nd Quintile,Very good,0.10842,166,25744,0.08586,0.13481
2132,2132,2019,30-45 y.,2nd Quintile,Good,0.47554,599,25744,0.41852,0.53941
2133,2133,2019,30-45 y.,2nd Quintile,Satisfactory,0.31072,391,25744,0.27583,0.3515
2134,2134,2019,30-45 y.,2nd Quintile,Poor,0.10531,139,25744,0.08348,0.13011
2135,2135,2019,30-45 y.,3rd Quintile,Very good,0.12267,157,25744,0.1008,0.1502
2136,2136,2019,30-45 y.,3rd Quintile,Good,0.50322,611,25744,0.44393,0.56089
2137,2137,2019,30-45 y.,3rd Quintile,Satisfactory,0.28194,344,25744,0.24498,0.31997
2138,2138,2019,30-45 y.,3rd Quintile,Poor,0.09217,116,25744,0.07191,0.11396
2139,2139,2019,30-45 y.,4th Quintile,Very good,0.15156,157,25744,0.12433,0.17636
2140,2140,2019,30-45 y.,4th Quintile,Good,0.51289,530,25744,0.46397,0.56223
2141,2141,2019,30-45 y.,4th Quintile,Satisfactory,0.24453,259,25744,0.2,0.29151
2142,2142,2019,30-45 y.,4th Quintile,Poor,0.09102,88,25744,0.06533,0.12189
2143,2143,2019,30-45 y.,5th Quintile,Very good,0.20375,166,25744,0.17456,0.24164
2144,2144,2019,30-45 y.,5th Quintile,Good,0.53117,494,25744,0.47696,0.59518
2145,2145,2019,30-45 y.,5th Quintile,Satisfactory,0.20837,218,25744,0.17318,0.24121
2146,2146,2019,30-45 y.,5th Quintile,Poor,0.05671,47,25744,0.04006,0.07714
2147,2147,2019,46-65 y.,1st Quintile,Very good,0.04768,139,25744,0.03056,0.06651
2148,2148,2019,46-65 y.,1st Quintile,Good,0.23518,511,25744,0.20495,0.26606
2149,2149,2019,46-65 y.,1st Quintile,Satisfactory,0.3203,591,25744,0.28388,0.35058
2150,2150,2019,46-65 y.,1st Quintile,Poor,0.28798,404,25744,0.25235,0.33204
2151,2151,2019,46-65 y.,1st Quintile,Bad,0.10886,162,25744,0.08572,0.13344
2152,2152,2019,46-65 y.,2nd Quintile,Very good,0.03809,74,25744,0.02809,0.04816
2153,2153,2019,46-65 y.,2nd Quintile,Good,0.31946,500,25744,0.28976,0.35412
2154,2154,2019,46-65 y.,2nd Quintile,Satisfactory,0.39564,569,25744,0.35911,0.43566
2155,2155,2019,46-65 y.,2nd Quintile,Poor,0.19867,277,25744,0.1753,0.2269
2156,2156,2019,46-65 y.,2nd Quintile,Bad,0.04814,73,25744,0.03437,0.06133
2157,2157,2019,46-65 y.,3rd Quintile,Very good,0.04682,85,25744,0.03739,0.05693
2158,2158,2019,46-65 y.,3rd Quintile,Good,0.34549,616,25744,0.31219,0.37549
2159,2159,2019,46-65 y.,3rd Quintile,Satisfactory,0.3826,585,25744,0.3452,0.41881
2160,2160,2019,46-65 y.,3rd Quintile,Poor,0.1907,283,25744,0.16372,0.21875
2161,2161,2019,46-65 y.,3rd Quintile,Bad,0.03439,49,25744,0.02629,0.04406
2162,2162,2019,46-65 y.,4th Quintile,Very good,0.05113,128,25744,0.04285,0.06129
2163,2163,2019,46-65 y.,4th Quintile,Good,0.40187,742,25744,0.36901,0.43018
2164,2164,2019,46-65 y.,4th Quintile,Satisfactory,0.38821,690,25744,0.35104,0.41994
2165,2165,2019,46-65 y.,4th Quintile,Poor,0.1588,244,25744,0.13499,0.1836
2166,2166,2019,46-65 y.,5th Quintile,Very good,0.09432,250,25744,0.08141,0.11136
2167,2167,2019,46-65 y.,5th Quintile,Good,0.44335,1166,25744,0.41756,0.47085
2168,2168,2019,46-65 y.,5th Quintile,Satisfactory,0.32477,770,25744,0.29282,0.35524
2169,2169,2019,46-65 y.,5th Quintile,Poor,0.11793,253,25744,0.10455,0.1347
2170,2170,2019,46-65 y.,5th Quintile,Bad,0.01963,39,25744,0.01341,0.02616
2171,2171,2019,66 and older,1st Quintile,Good,0.20848,166,25744,0.17636,0.23813
2172,2172,2019,66 and older,1st Quintile,Satisfactory,0.44956,326,25744,0.40206,0.49875
2173,2173,2019,66 and older,1st Quintile,Poor,0.23467,170,25744,0.2032,0.26586
2174,2174,2019,66 and older,1st Quintile,Bad,0.10729,72,25744,0.08669,0.13068
2175,2175,2019,66 and older,2nd Quintile,Good,0.23005,271,25744,0.2043,0.25756
2176,2176,2019,66 and older,2nd Quintile,Satisfactory,0.45356,560,25744,0.41121,0.4891
2177,2177,2019,66 and older,2nd Quintile,Poor,0.24428,258,25744,0.22149,0.27033
2178,2178,2019,66 and older,2nd Quintile,Bad,0.07211,91,25744,0.05838,0.08734
2179,2179,2019,66 and older,3rd Quintile,Very good,0.02807,31,25744,0.01769,0.04141
2180,2180,2019,66 and older,3rd Quintile,Good,0.22112,231,25744,0.19499,0.2456
2181,2181,2019,66 and older,3rd Quintile,Satisfactory,0.45832,423,25744,0.4202,0.49978
2182,2182,2019,66 and older,3rd Quintile,Poor,0.24447,226,25744,0.22084,0.27548
2183,2183,2019,66 and older,3rd Quintile,Bad,0.04802,47,25744,0.03647,0.05697
2184,2184,2019,66 and older,4th Quintile,Good,0.3303,278,25744,0.29764,0.36591
2185,2185,2019,66 and older,4th Quintile,Satisfactory,0.4343,340,25744,0.39155,0.47306
2186,2186,2019,66 and older,4th Quintile,Poor,0.18436,160,25744,0.15924,0.21378
2187,2187,2019,66 and older,4th Quintile,Bad,0.05104,41,25744,0.04141,0.0638
2188,2188,2019,66 and older,5th Quintile,Very good,0.04904,49,25744,0.03758,0.06185
2189,2189,2019,66 and older,5th Quintile,Good,0.32926,355,25744,0.29579,0.36561
2190,2190,2019,66 and older,5th Quintile,Satisfactory,0.41166,369,25744,0.36625,0.45164
2191,2191,2019,66 and older,5th Quintile,Poor,0.17825,141,25744,0.15273,0.21011
2192,2192,2019,66 and older,5th Quintile,Bad,0.0318,31,25744,0.02298,0.04071
2193,2193,2020,17-29 y.,1st Quintile,Very good,0.26753,635,26367,0.23457,0.30796
2194,2194,2020,17-29 y.,1st Quintile,Good,0.40688,735,26367,0.36964,0.45324
2195,2195,2020,17-29 y.,1st Quintile,Satisfactory,0.23379,287,26367,0.19585,0.27817
2196,2196,2020,17-29 y.,1st Quintile,Poor,0.0918,126,26367,0.07171,0.11153
2197,2197,2020,17-29 y.,2nd Quintile,Very good,0.25759,240,26367,0.21859,0.30512
2198,2198,2020,17-29 y.,2nd Quintile,Good,0.48486,435,26367,0.41849,0.55381
2199,2199,2020,17-29 y.,2nd Quintile,Satisfactory,0.19204,176,26367,0.15588,0.23302
2200,2200,2020,17-29 y.,2nd Quintile,Poor,0.06551,55,26367,0.05064,0.08526
2201,2201,2020,17-29 y.,3rd Quintile,Very good,0.27753,207,26367,0.22493,0.31926
2202,2202,2020,17-29 y.,3rd Quintile,Good,0.46979,359,26367,0.40957,0.53869
2203,2203,2020,17-29 y.,3rd Quintile,Satisfactory,0.20824,146,26367,0.17689,0.25122
2204,2204,2020,17-29 y.,3rd Quintile,Poor,0.04443,35,26367,0.02969,0.05863
2205,2205,2020,17-29 y.,4th Quintile,Very good,0.24273,195,26367,0.20547,0.28716
2206,2206,2020,17-29 y.,4th Quintile,Good,0.58981,346,26367,0.51334,0.66726
2207,2207,2020,17-29 y.,4th Quintile,Satisfactory,0.16746,101,26367,0.12553,0.21855
2208,2208,2020,17-29 y.,5th Quintile,Very good,0.32557,185,26367,0.25923,0.38771
2209,2209,2020,17-29 y.,5th Quintile,Good,0.52399,274,26367,0.4374,0.62067
2210,2210,2020,17-29 y.,5th Quintile,Satisfactory,0.15043,81,26367,0.10801,0.18911
2211,2211,2020,30-45 y.,1st Quintile,Very good,0.16827,584,26367,0.13387,0.21149
2212,2212,2020,30-45 y.,1st Quintile,Good,0.40427,958,26367,0.3498,0.4612
2213,2213,2020,30-45 y.,1st Quintile,Satisfactory,0.2686,504,26367,0.22943,0.30683
2214,2214,2020,30-45 y.,1st Quintile,Poor,0.12839,252,26367,0.09528,0.16301
2215,2215,2020,30-45 y.,1st Quintile,Bad,0.03047,59,26367,0.02009,0.04502
2216,2216,2020,30-45 y.,2nd Quintile,Very good,0.13576,165,26367,0.10341,0.17404
2217,2217,2020,30-45 y.,2nd Quintile,Good,0.4937,584,26367,0.44293,0.54782
2218,2218,2020,30-45 y.,2nd Quintile,Satisfactory,0.27958,349,26367,0.23217,0.32459
2219,2219,2020,30-45 y.,2nd Quintile,Poor,0.09096,122,26367,0.07191,0.11119
2220,2220,2020,30-45 y.,3rd Quintile,Very good,0.12554,160,26367,0.10165,0.1471
2221,2221,2020,30-45 y.,3rd Quintile,Good,0.50288,555,26367,0.44407,0.55429
2222,2222,2020,30-45 y.,3rd Quintile,Satisfactory,0.25866,295,26367,0.21977,0.30024
2223,2223,2020,30-45 y.,3rd Quintile,Poor,0.11293,98,26367,0.08084,0.14352
2224,2224,2020,30-45 y.,4th Quintile,Very good,0.15962,176,26367,0.12801,0.19519
2225,2225,2020,30-45 y.,4th Quintile,Good,0.53296,553,26367,0.47998,0.59137
2226,2226,2020,30-45 y.,4th Quintile,Satisfactory,0.24099,256,26367,0.2073,0.28423
2227,2227,2020,30-45 y.,4th Quintile,Poor,0.06643,72,26367,0.04816,0.08274
2228,2228,2020,30-45 y.,5th Quintile,Very good,0.23004,265,26367,0.19053,0.26323
2229,2229,2020,30-45 y.,5th Quintile,Good,0.51952,592,26367,0.47122,0.57424
2230,2230,2020,30-45 y.,5th Quintile,Satisfactory,0.20759,222,26367,0.17445,0.24832
2231,2231,2020,30-45 y.,5th Quintile,Poor,0.04284,56,26367,0.03138,0.05878
2232,2232,2020,46-65 y.,1st Quintile,Very good,0.04094,150,26367,0.02876,0.05128
2233,2233,2020,46-65 y.,1st Quintile,Good,0.24648,507,26367,0.20971,0.27944
2234,2234,2020,46-65 y.,1st Quintile,Satisfactory,0.32457,577,26367,0.28957,0.36981
2235,2235,2020,46-65 y.,1st Quintile,Poor,0.28816,397,26367,0.25725,0.32584
2236,2236,2020,46-65 y.,1st Quintile,Bad,0.09985,148,26367,0.07541,0.12827
2237,2237,2020,46-65 y.,2nd Quintile,Very good,0.04672,81,26367,0.03277,0.06075
2238,2238,2020,46-65 y.,2nd Quintile,Good,0.31511,513,26367,0.27752,0.35457
2239,2239,2020,46-65 y.,2nd Quintile,Satisfactory,0.37787,544,26367,0.3408,0.42115
2240,2240,2020,46-65 y.,2nd Quintile,Poor,0.21418,287,26367,0.18779,0.23975
2241,2241,2020,46-65 y.,2nd Quintile,Bad,0.04611,72,26367,0.03216,0.05997
2242,2242,2020,46-65 y.,3rd Quintile,Very good,0.04286,95,26367,0.03393,0.05262
2243,2243,2020,46-65 y.,3rd Quintile,Good,0.34758,638,26367,0.31899,0.38065
2244,2244,2020,46-65 y.,3rd Quintile,Satisfactory,0.38272,566,26367,0.34934,0.42154
2245,2245,2020,46-65 y.,3rd Quintile,Poor,0.18514,249,26367,0.15718,0.21113
2246,2246,2020,46-65 y.,3rd Quintile,Bad,0.0417,50,26367,0.03264,0.0527
2247,2247,2020,46-65 y.,4th Quintile,Very good,0.06912,139,26367,0.05338,0.08483
2248,2248,2020,46-65 y.,4th Quintile,Good,0.38609,854,26367,0.35414,0.42249
2249,2249,2020,46-65 y.,4th Quintile,Satisfactory,0.37331,679,26367,0.343,0.41048
2250,2250,2020,46-65 y.,4th Quintile,Poor,0.14428,246,26367,0.12258,0.16426
2251,2251,2020,46-65 y.,4th Quintile,Bad,0.02719,49,26367,0.02,0.03503
2252,2252,2020,46-65 y.,5th Quintile,Very good,0.09013,393,26367,0.07716,0.10485
2253,2253,2020,46-65 y.,5th Quintile,Good,0.45317,1584,26367,0.42818,0.48327
2254,2254,2020,46-65 y.,5th Quintile,Satisfactory,0.33634,917,26367,0.30721,0.3624
2255,2255,2020,46-65 y.,5th Quintile,Poor,0.1058,284,26367,0.0906,0.1209
2256,2256,2020,46-65 y.,5th Quintile,Bad,0.01456,34,26367,0.00894,0.02023
2257,2257,2020,66 and older,1st Quintile,Good,0.21592,171,26367,0.18626,0.24586
2258,2258,2020,66 and older,1st Quintile,Satisfactory,0.43739,339,26367,0.3923,0.49906
2259,2259,2020,66 and older,1st Quintile,Poor,0.23722,184,26367,0.20896,0.27787
2260,2260,2020,66 and older,1st Quintile,Bad,0.10947,78,26367,0.0873,0.12906
2261,2261,2020,66 and older,2nd Quintile,Good,0.21784,259,26367,0.19455,0.24083
2262,2262,2020,66 and older,2nd Quintile,Satisfactory,0.44873,525,26367,0.40736,0.48672
2263,2263,2020,66 and older,2nd Quintile,Poor,0.26708,279,26367,0.23971,0.29548
2264,2264,2020,66 and older,2nd Quintile,Bad,0.06635,68,26367,0.05074,0.08544
2265,2265,2020,66 and older,3rd Quintile,Very good,0.02851,31,26367,0.02079,0.0361
2266,2266,2020,66 and older,3rd Quintile,Good,0.23211,255,26367,0.20463,0.26254
2267,2267,2020,66 and older,3rd Quintile,Satisfactory,0.45679,426,26367,0.42291,0.49547
2268,2268,2020,66 and older,3rd Quintile,Poor,0.21461,217,26367,0.19008,0.2427
2269,2269,2020,66 and older,3rd Quintile,Bad,0.06798,59,26367,0.05508,0.08601
2270,2270,2020,66 and older,4th Quintile,Good,0.3055,270,26367,0.26777,0.34437
2271,2271,2020,66 and older,4th Quintile,Satisfactory,0.47033,325,26367,0.41394,0.51875
2272,2272,2020,66 and older,4th Quintile,Poor,0.19068,137,26367,0.16037,0.22454
2273,2273,2020,66 and older,4th Quintile,Bad,0.03349,31,26367,0.02307,0.04602
2274,2274,2020,66 and older,5th Quintile,Very good,0.05169,71,26367,0.04077,0.06344
2275,2275,2020,66 and older,5th Quintile,Good,0.31797,442,26367,0.27966,0.35241
2276,2276,2020,66 and older,5th Quintile,Satisfactory,0.40605,442,26367,0.36147,0.44827
2277,2277,2020,66 and older,5th Quintile,Poor,0.17271,174,26367,0.14663,0.20338
2278,2278,2020,66 and older,5th Quintile,Bad,0.05158,36,26367,0.03795,0.06723
2279,2279,2021,17-29 y.,1st Quintile,Very good,0.29841,477,19164,0.25272,0.35196
2280,2280,2021,17-29 y.,1st Quintile,Good,0.41444,535,19164,0.35711,0.47336
2281,2281,2021,17-29 y.,1st Quintile,Satisfactory,0.1724,214,19164,0.1412,0.20681
2282,2282,2021,17-29 y.,1st Quintile,Poor,0.11475,92,19164,0.07855,0.14934
2283,2283,2021,17-29 y.,2nd Quintile,Very good,0.22748,195,19164,0.18103,0.27863
2284,2284,2021,17-29 y.,2nd Quintile,Good,0.46188,315,19164,0.40302,0.52293
2285,2285,2021,17-29 y.,2nd Quintile,Satisfactory,0.20473,142,19164,0.16333,0.25895
2286,2286,2021,17-29 y.,2nd Quintile,Poor,0.10591,49,19164,0.0673,0.14631
2287,2287,2021,17-29 y.,3rd Quintile,Very good,0.27825,151,19164,0.21125,0.35221
2288,2288,2021,17-29 y.,3rd Quintile,Good,0.46797,245,19164,0.38748,0.56723
2289,2289,2021,17-29 y.,3rd Quintile,Satisfactory,0.19115,93,19164,0.14587,0.24451
2290,2290,2021,17-29 y.,3rd Quintile,Poor,0.06263,32,19164,0.03705,0.09022
2291,2291,2021,17-29 y.,4th Quintile,Very good,0.28058,133,19164,0.20166,0.36045
2292,2292,2021,17-29 y.,4th Quintile,Good,0.42597,230,19164,0.35628,0.50249
2293,2293,2021,17-29 y.,4th Quintile,Satisfactory,0.22517,106,19164,0.17647,0.27426
2294,2294,2021,17-29 y.,4th Quintile,Poor,0.06827,32,19164,0.03477,0.11891
2295,2295,2021,17-29 y.,5th Quintile,Very good,0.3466,135,19164,0.27989,0.42331
2296,2296,2021,17-29 y.,5th Quintile,Good,0.44482,139,19164,0.33893,0.54658
2297,2297,2021,17-29 y.,5th Quintile,Satisfactory,0.20858,68,19164,0.14534,0.2779
2298,2298,2021,30-45 y.,1st Quintile,Very good,0.13048,365,19164,0.09221,0.16941
2299,2299,2021,30-45 y.,1st Quintile,Good,0.41739,639,19164,0.33998,0.488
2300,2300,2021,30-45 y.,1st Quintile,Satisfactory,0.23968,365,19164,0.19064,0.29096
2301,2301,2021,30-45 y.,1st Quintile,Poor,0.16286,214,19164,0.13208,0.20144
2302,2302,2021,30-45 y.,1st Quintile,Bad,0.04958,62,19164,0.03188,0.06764
2303,2303,2021,30-45 y.,2nd Quintile,Very good,0.14058,177,19164,0.10578,0.18995
2304,2304,2021,30-45 y.,2nd Quintile,Good,0.49473,483,19164,0.43112,0.56885
2305,2305,2021,30-45 y.,2nd Quintile,Satisfactory,0.2519,251,19164,0.19409,0.30553
2306,2306,2021,30-45 y.,2nd Quintile,Poor,0.1128,94,19164,0.07943,0.15242
2307,2307,2021,30-45 y.,3rd Quintile,Very good,0.17431,132,19164,0.13537,0.21426
2308,2308,2021,30-45 y.,3rd Quintile,Good,0.49588,429,19164,0.43969,0.56558
2309,2309,2021,30-45 y.,3rd Quintile,Satisfactory,0.23471,190,19164,0.19618,0.27648
2310,2310,2021,30-45 y.,3rd Quintile,Poor,0.0951,76,19164,0.06407,0.13621
2311,2311,2021,30-45 y.,4th Quintile,Very good,0.15564,133,19164,0.12173,0.19767
2312,2312,2021,30-45 y.,4th Quintile,Good,0.51003,406,19164,0.44928,0.57816
2313,2313,2021,30-45 y.,4th Quintile,Satisfactory,0.24213,184,19164,0.20302,0.29047
2314,2314,2021,30-45 y.,4th Quintile,Poor,0.0922,66,19164,0.06323,0.12859
2315,2315,2021,30-45 y.,5th Quintile,Very good,0.24128,180,19164,0.19783,0.28963
2316,2316,2021,30-45 y.,5th Quintile,Good,0.47232,402,19164,0.40364,0.54409
2317,2317,2021,30-45 y.,5th Quintile,Satisfactory,0.22446,171,19164,0.18475,0.27943
2318,2318,2021,30-45 y.,5th Quintile,Poor,0.06195,55,19164,0.04266,0.08201
2319,2319,2021,46-65 y.,1st Quintile,Very good,0.06804,120,19164,0.04698,0.08518
2320,2320,2021,46-65 y.,1st Quintile,Good,0.22254,338,19164,0.18286,0.26358
2321,2321,2021,46-65 y.,1st Quintile,Satisfactory,0.33719,380,19164,0.28682,0.38819
2322,2322,2021,46-65 y.,1st Quintile,Poor,0.24698,283,19164,0.20727,0.28531
2323,2323,2021,46-65 y.,1st Quintile,Bad,0.12525,129,19164,0.09479,0.15824
2324,2324,2021,46-65 y.,2nd Quintile,Very good,0.07649,91,19164,0.05487,0.10256
2325,2325,2021,46-65 y.,2nd Quintile,Good,0.33138,412,19164,0.29327,0.38046
2326,2326,2021,46-65 y.,2nd Quintile,Satisfactory,0.33996,353,19164,0.30275,0.37916
2327,2327,2021,46-65 y.,2nd Quintile,Poor,0.19924,217,19164,0.16838,0.23751
2328,2328,2021,46-65 y.,2nd Quintile,Bad,0.05293,61,19164,0.03922,0.06975
2329,2329,2021,46-65 y.,3rd Quintile,Very good,0.06621,92,19164,0.05289,0.08185
2330,2330,2021,46-65 y.,3rd Quintile,Good,0.37766,423,19164,0.33968,0.42425
2331,2331,2021,46-65 y.,3rd Quintile,Satisfactory,0.35716,394,19164,0.30755,0.41715
2332,2332,2021,46-65 y.,3rd Quintile,Poor,0.1572,171,19164,0.12593,0.19366
2333,2333,2021,46-65 y.,3rd Quintile,Bad,0.04178,34,19164,0.02668,0.06556
2334,2334,2021,46-65 y.,4th Quintile,Very good,0.05983,127,19164,0.04937,0.07145
2335,2335,2021,46-65 y.,4th Quintile,Good,0.39228,574,19164,0.35941,0.42705
2336,2336,2021,46-65 y.,4th Quintile,Satisfactory,0.39133,488,19164,0.3541,0.43965
2337,2337,2021,46-65 y.,4th Quintile,Poor,0.1336,155,19164,0.10714,0.16041
2338,2338,2021,46-65 y.,4th Quintile,Bad,0.02296,33,19164,0.01484,0.0338
2339,2339,2021,46-65 y.,5th Quintile,Very good,0.11451,333,19164,0.09559,0.13151
2340,2340,2021,46-65 y.,5th Quintile,Good,0.4379,1108,19164,0.40594,0.48596
2341,2341,2021,46-65 y.,5th Quintile,Satisfactory,0.33867,644,19164,0.30946,0.37481
2342,2342,2021,46-65 y.,5th Quintile,Poor,0.10892,214,19164,0.08958,0.12847
2343,2343,2021,66 and older,1st Quintile,Good,0.1958,156,19164,0.16486,0.23418
2344,2344,2021,66 and older,1st Quintile,Satisfactory,0.42695,243,19164,0.36848,0.49099
2345,2345,2021,66 and older,1st Quintile,Poor,0.281,152,19164,0.23449,0.33103
2346,2346,2021,66 and older,1st Quintile,Bad,0.09625,60,19164,0.07208,0.11878
2347,2347,2021,66 and older,2nd Quintile,Very good,0.04193,33,19164,0.03246,0.05455
2348,2348,2021,66 and older,2nd Quintile,Good,0.19527,195,19164,0.16536,0.22916
