"year","bula_h","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2014","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","13113.69","0","233","0","0","23700","47350","84501","10161.24","16066.14","0","147500","0","4200"
"2014","Rheinland-Pfalz,Saarland","Alleinerziehende","23831.47","18370","273","0","3600","40020","51600","101434","21472.31","26190.63","0","101434","8826","17400"
"2014","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","56544.88","51295.5","1321","21000","32700","69838","84250","194400","54588.25","58501.51","0","470631","47037","50372"
"2014","Rheinland-Pfalz,Saarland","Sonstige","70534.05","66517","106","10137","36800","88960","124100","187401","62318.43","78749.67","0","187401","46100","68694"
"2014","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2014","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2014","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2014","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Saarland","Sonstige","","","","","","","","","","","","","",""
"2014","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2014","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2014","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2014","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2014","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2014","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2014","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2014","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2014","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","21722.2","3598","298","0","0","42320","63440","104598","17978.46","25465.94","0","155003","600","12598"
"2014","Schleswig-Holstein","1-Pers.- Haushalt","17077.49","4500","138","0","0","31400","42100","67400","8170.19","25984.79","0","598000","2512","11842"
"2014","Schleswig-Holstein","Alleinerziehende","19011.63","15046","180","650","6949","27500","41500","64641","16851.15","21172.11","0","64641","11260","18750"
"2014","Schleswig-Holstein","Paar mit Kind(ern)","58249.58","48656.5","793","16404","34450","77820","100500","201336","55550.6","60948.56","0","230930","44307","48000"
"2014","Schleswig-Holstein","Sonstige","63058.36","27585","63","1440","5710","75539","254388","254388","43278.02","82838.7","0","254388","22800","42040"
"2014","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2014","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2014","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2014","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2015","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","39830.79","30016.5","962","0","0","71917","100200","153088","36953.71","42707.87","0","390000","31200","41520"
"2015","Baden-Wuerttemberg","1-Pers.- Haushalt","15760.39","802.5","368","0","0","32760","46911","78000","13475.31","18045.47","0","104000","1200","9600"
"2015","Baden-Wuerttemberg","Alleinerziehende","23661.65","20545.5","428","0","5160","36060","51000","89300","21511.95","25811.35","0","109000","17760","21900"
"2015","Baden-Wuerttemberg","Paar mit Kind(ern)","71933.99","64981","3202","26784","45200","96600","129500","184113","70438.56","73429.42","0","381702","60860","63000"
"2015","Baden-Wuerttemberg","Sonstige","37788.32","27671.5","151","0","8640","61850","88200","194866","30497.06","45079.58","0","194866","34400","50300"
"2015","Bayern","(Ehe-)Paar ohne Kind(er)","40565.42","33000.5","1378","0","0","64016","96502","183000","38266.66","42864.18","0","245400","28299","34402"
"2015","Bayern","1-Pers.- Haushalt","17915.11","1381","580","0","0","32000","54000","95300","15904.64","19925.58","0","129900","2800","11700"
"2015","Bayern","Alleinerziehende","28377.78","23041","636","3000","10440","39000","64980","102000","26513.83","30241.73","0","121699","19802","22950"
"2015","Bayern","Paar mit Kind(ern)","69145.07","61181.5","3985","27210","42869","88901","119920","193080","67753.94","70536.2","0","433800","56198","58877"
"2015","Bayern","Sonstige","40341.93","35409","231","3000","18400","58921","71850","130162","35959.32","44724.54","0","164069","33497","41060"
"2015","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2015","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2015","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2015","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Berlin","Sonstige","","","","","","","","","","","","","",""
"2015","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2015","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2015","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2015","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2015","Bremen","(Ehe-)Paar ohne Kind(er)","34025.89","31290","50","0","1200","62410","70400","91263","25086.25","42965.53","0","91263","1800","31524"
"2015","Bremen","1-Pers.- Haushalt","14745.54","0","32","0","0","19803","53748","85756","6744.98","22746.1","0","85756","0","19800"
"2015","Bremen","Alleinerziehende","11462.89","0","68","0","0","22800","38966","61200","7716.1","15209.68","0","61200","0","16576"
"2015","Bremen","Paar mit Kind(ern)","31084.55","20029","154","0","1404","51995","72200","158712","25848.87","36320.23","0","158712","22100","44936"
"2015","Bremen","Sonstige","","","","","","","","","","","","","",""
"2015","Hamburg","(Ehe-)Paar ohne Kind(er)","38122.82","24587","154","0","0","67855","102824","159360","30848.37","45397.27","0","203940","10243","41047"
"2015","Hamburg","1-Pers.- Haushalt","20601.44","2700","70","0","0","35850","56150","102000","14463.74","26739.14","0","102000","0","26750"
"2015","Hamburg","Alleinerziehende","28700.73","25878","79","0","18543","38507","58400","98505","21868.5","35532.96","0","158000","21990","27900"
"2015","Hamburg","Paar mit Kind(ern)","58121.73","45865","381","9515","22169","79717","109366","203800","52611.32","63632.14","0","348233","53160","61760"
"2015","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2015","Hessen","(Ehe-)Paar ohne Kind(er)","48341.96","31960.5","586","0","0","67200","113400","206874","38066.34","58617.58","0","2009098","29701","40869"
"2015","Hessen","1-Pers.- Haushalt","17025.89","2700","247","0","0","29500","51367","108193","13673.8","20377.98","0","155000","4500","15960"
"2015","Hessen","Alleinerziehende","30807.12","27089","309","0","2000","45000","53622","140000","27283.29","34330.95","0","252340","22000","28050"
"2015","Hessen","Paar mit Kind(ern)","76109.15","63037.5","1715","15700","36353","91200","123400","590147","73653.77","78564.53","0","590147","49679","53700"
"2015","Hessen","Sonstige","40684.34","32976","153","3360","17700","53540","84400","204161","31164.94","50203.74","0","312267","30898","48305"
"2015","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2015","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2015","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2015","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2015","Niedersachsen","(Ehe-)Paar ohne Kind(er)","38101.33","27892","858","0","0","65556","98600","181800","35329.07","40873.59","0","249577","18870","32374"
"2015","Niedersachsen","1-Pers.- Haushalt","14777.62","0","302","0","0","28650","45600","84069","12210.73","17344.51","0","162000","0","4500"
"2015","Niedersachsen","Alleinerziehende","20570.7","15125","461","0","1200","30000","49200","79203","17149.9","23991.5","0","412998","13155","18000"
"2015","Niedersachsen","Paar mit Kind(ern)","52191.43","47950","2240","9062","24602","70360","92421","180401","50745.9","53636.96","0","217200","45618","47900"
"2015","Niedersachsen","Sonstige","29231.05","19800","150","0","4800","48001","79888","115542","24160.39","34301.71","0","115542","19200","39895"
"2015","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","34090.14","18491.5","1634","0","0","55840","87950","178800","31808.59","36371.69","0","584992","17776","26784"
"2015","Nordrhein-Westfalen","1-Pers.- Haushalt","15836.02","404.5","656","0","0","26400","46250","109040","13164.48","18507.56","0","6e+05","1002","5400"
"2015","Nordrhein-Westfalen","Alleinerziehende","20991.94","11945","989","0","0","31500","51433","127929","19130.82","22853.06","0","379327","10625","15567"
"2015","Nordrhein-Westfalen","Paar mit Kind(ern)","62355.63","56311","5160","14075","33637","81128","113947","217717","60923.62","63787.64","0","675207","47000","49900"
"2015","Nordrhein-Westfalen","Sonstige","47635.63","49019.5","343","7291","28895","64600","86902","197403","44369.28","50901.98","0","197403","35726","46678"
"2015","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","31754.6","27218.5","516","0","0","54400","78654","123300","28737.42","34771.78","0","157320","18200","29982"
"2015","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","13404.51","0","224","0","0","23100","44968","82000","10696.61","16112.41","0","93000","0","5387"
"2015","Rheinland-Pfalz,Saarland","Alleinerziehende","23563.88","19626.5","240","0","1914","38000","45500","107969","20878.03","26249.73","0","107969","15600","19923"
"2015","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","57415.36","53024.5","1274","21600","34804","71400","104000","165785","55599.63","59231.09","0","186120","45000","49600"
"2015","Rheinland-Pfalz,Saarland","Sonstige","50907.71","41200","135","4542","35858","61386","93516","175708","44072.64","57742.78","0","175708","32048","41600"
"2015","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2015","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2015","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2015","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Saarland","Sonstige","","","","","","","","","","","","","",""
"2015","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2015","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2015","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2015","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2015","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2015","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2015","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2015","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2015","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","24257.7","8694.5","288","0","0","48293","64811","100600","20591.27","27924.13","0","151743","4800","23887"
"2015","Schleswig-Holstein","1-Pers.- Haushalt","11904.54","1275","138","0","0","20401","36500","72200","9170.61","14638.47","0","72200","0","8400"
"2015","Schleswig-Holstein","Alleinerziehende","20774.93","19700","173","212","6960","32060","44200","61800","18310.29","23239.57","0","62289","12013","21000"
"2015","Schleswig-Holstein","Paar mit Kind(ern)","67495.57","60439.5","755","21223","40814","83635","124860","222716","64902.7","70088.44","0","222716","47046","52107"
"2015","Schleswig-Holstein","Sonstige","41946.16","23970.5","41","1140","11600","74253","92843","98200","30569.54","53322.78","0","98200","26341","75561"
"2015","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2015","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2015","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2015","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2015","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2016","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","41122.2","28757","858","0","0","66100","96000","343800","37641.32","44603.08","0","377440","30025","42000"
"2016","Baden-Wuerttemberg","1-Pers.- Haushalt","17843.4","462.5","348","0","0","36028","48560","104000","15332.51","20354.29","0","127500","1768","11080"
"2016","Baden-Wuerttemberg","Alleinerziehende","28884.45","24350","397","2400","9180","38400","58513","118960","26581.82","31187.08","0","124100","18058","24000"
"2016","Baden-Wuerttemberg","Paar mit Kind(ern)","73843.11","64825","2775","28321","47550","96452","125628","183625","71929.27","75756.95","0","713835","62200","65050"
"2016","Baden-Wuerttemberg","Sonstige","38054.08","18750","129","480","5990","48283","108717","167138","31064.09","45044.07","0","167138","33000","48283"
"2016","Bayern","(Ehe-)Paar ohne Kind(er)","42403.52","31333","1276","0","0","64100","101195","218394","39697.3","45109.74","0","477935","25523","32530"
"2016","Bayern","1-Pers.- Haushalt","18281.28","1750","518","0","0","31800","54002","102000","16000.08","20562.48","0","168000","1390","9000"
"2016","Bayern","Alleinerziehende","31346.3","31545","588","3252","13200","39250","61990","133031","29021.76","33670.84","0","216000","24000","27600"
"2016","Bayern","Paar mit Kind(ern)","69362.55","61536.5","3457","25373","42337","84320","121529","232120","67710.42","71014.68","0","471033","59991","61600"
"2016","Bayern","Sonstige","42937.52","44147","150","2160","17900","55365","89565","106962","37664.77","48210.27","0","106962","34417","42200"
"2016","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2016","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2016","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2016","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2016","Berlin","Sonstige","","","","","","","","","","","","","",""
"2016","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2016","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2016","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2016","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2016","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2016","Bremen","(Ehe-)Paar ohne Kind(er)","31138.53","12418","46","0","0","61011","62406","237455","15233.44","47043.62","0","237455","0","28800"
"2016","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2016","Bremen","Alleinerziehende","32994.36","19424","48","0","0","60000","109391","109391","25749.25","40239.47","0","109391","400","21520"
"2016","Bremen","Paar mit Kind(ern)","28272.69","15849.5","161","0","0","52499","80099","116600","22674.15","33871.23","0","168400","18000","41700"
"2016","Bremen","Sonstige","","","","","","","","","","","","","",""
